Company Name,Overall Rating,Review Date,Review Title,Job Title,Job Details,Location,Pros,Cons
Tata Communications,5.0,"Jun 1, 2023",Tata communication is the best company,Field Engineer,Current Employee,"Germany, IN",This company is serious for safety,Currently I'm in field engineer in hp baddi location and I'm very happy to work
Tata Communications,3.0,"Feb 28, 2024",Head of collaboration sales,"Director, Corporate Strategy","Former Employee, more than 3 years","New York, NY",Global company part of Tata family of companies. Lots of potential,Some cultural challenges and lack of market awareness outside of home country.
Tata Communications,1.0,"Dec 5, 2023",Worst Experience EVER,Senior Manager - Sales,"Current Employee, more than 1 year",,Teammates are great and pay is decent.,"Disconnected management. They don't respect nor listen to front line sales people. Extremely unreasonable expectations. Micro managed. Even though they have salesforce, they still use spreadsheets for reporting in addition to a multitude of tracking and trivial projects that you have no time to sell. Difficult to get anything accomplished since your India sased support team isn't responsive enough. You will need to repeatedly chase answers. I would not recommend this company. Nobody seems happy and everybody is overworked and stressed. This will continue as they have plans to go from $400M to $1B in USA with the strategy to pound your sales team to work harder & harder yet not providing any additional resources to help achieve those goals. Sales quotas doubled in 1 year yet whom you can sell to and where you can sell remained the same."
Tata Communications,2.0,"Nov 18, 2023",Slow to market,Senior Manager,Current Employee,"Matawan, NJ","+ Highly collaborative
+ Commitment to employee learning and skills development","- Siloed business units
- Lacks innovation
- Constant cost reduction pressure"
Tata Communications,2.0,"Nov 1, 2023",Difficult to recommend,Senior Product Manager,Current Employee,,Pay and benefits are reasonable.,"Paralyzing internal over-analysis and status reporting. Micromanagement, micromanagement, micromanagement. Questionable treatment of customers."
Tata Communications,1.0,"Nov 14, 2023",Stay Away,Global Account Manager,"Former Employee, more than 8 years","Seattle, WA",Very hard to come up with anything positive,Disconnected management. High turn over including senior managers. No support for boots on the ground. Unreasonable expectations....finish line is always moving. Feel like just a cog in a machine that they will discard in a moments notice.
Tata Communications,2.0,"Nov 10, 2023",TaTa,Sales Director,Former Employee,"Jersey City, NJ",Employees were helpful and provided directions,Management priorities seemed to change constantly
Tata Communications,1.0,"Jun 1, 2023",Weak Aspirations and fake leaders.,Global Account Manager,"Former Employee, more than 3 years","Los Angeles, CA",Good brand WFH/ Hybrid option available,Loud leadership - just talk no support and focus on the ground. Less pay Unachievable targets- To ensure your variable is not paid. Micromanage by your supervisor. No stability at leadership level
Tata Communications,5.0,"Apr 18, 2023",Associate Engineer,Associate Engineer,Former Employee,,As an employee Tata is best company to work and to get well experience with domain.,"Slow progress, and lengthy work"
Tata Communications,2.0,"Feb 2, 2023",Keep Looking,Manager,"Current Employee, more than 1 year","Washington, DC",Work From Home or hybrid available,"Low salaries, low bonuses, no promotion potential, too much work, too much turnover in all departments."
Tata Communications,3.0,"Sep 19, 2022",Great team bad leadership,Software Engineer,Former Employee,,It was good working with the different talented folks at Tata Communications.,Commitment and vision for the leadership team was lacking. This was primarily due to risk adverse leaders.
Tata Communications,5.0,"Oct 6, 2022",good,Sr. Engineer,Current Employee,,very good and sound salary,pressure of work for weekend
Tata Communications,3.0,"Aug 4, 2022",Loved working here,Product Manager,"Former Employee, more than 5 years","Burlingame, CA",Worked here for a long time in the California location. Enjoyed getting exposure to the teams in India and how to work together across multiple timelines,"Can be bureaucratic, lots of red tape"
Tata Communications,4.0,"Sep 5, 2022",Great workplace,Anonymous Employee,"Former Employee, less than 1 year",,"Great place, good perks, good salary","Too much workload, no work life balance"
Tata Communications,3.0,"Aug 15, 2022",not really attaractive,Global Director - Service Engineering,"Former Employee, more than 5 years","Matawan, NJ",Great ethical and honest company,"No innovation, lack of careers opportunity"
