Company Name,Overall Rating,Review Date,Review Title,Job Title,Job Details,Location,Pros,Cons
Splunk,5.0,"Feb 23, 2024",Great,Regional Sales Manager,"Current Employee, more than 3 years","Plano, TX",Best job I’ve ever had,Territories can be tough for some. If you have a good territory you’re set.
Splunk,2.0,"Dec 21, 2023",Coasting until the acquisition,Anonymous Employee,"Current Employee, more than 3 years",,Splunk has amazing benefits. The best health plans and perks I have ever encountered in my career. A handful of good eggs across several orgs make it bearable. Decent work life balance but the writing is on the wall as layoffs continue and the survivors are left having to do several jobs instead of one.,"Where do I begin? This is not a place for careee growth, it’s where you can get by and coast until retirement (the average age at this org is up there). If you are part of the inner circle, you are set for life. No amount of trying to fix the limitless red tape and poor process will get you anywhere. It is impossible to do your job with slow or broken tools. People who have never done your job are in charge of how it gets done. Why? I have spent two years here and no one can tell me how to get promoted. I have had four bosses in the same time and same BS. 

The inclusion delusion here is wild. Splunk likes to go on and on about its inclusivity yet you sit on call after call where you’re the only woman, only POC, or both. 

They cut 7% of jobs and then celebrate a “successful quarter”. 

The only way to stay sane here is to find stuff outside of work that makes the groundhog’s day of a job here worth it. For your manager it’s buying a boat or something."
Splunk,2.0,"Feb 3, 2024",It’s becoming a joke,Regional Sales Manager,Current Employee,,Work life balance and benefits,"No career growth at all. They will promote who they want, no matter how good or bad they are at their job.

Leadership rarely knows how to run a sales cycle. They just get on a call and say give me the p.o but don’t know how to do any of the background jobs 

Everyone is leaving after this Cisco acquisition. People are going to make so much money on the stock so they are coasting.

Product is getting passed up and the company doesn’t want to admit it.

If you want to work here, make sure you’re at a majors or enterprise account or higher. Leadership started this commercial growth segment and not 1 person hit quota in America. Average quota attainment was probably around 25-30% for reps but the directors were around 60-80%. Bigger account reps dominated."
Splunk,3.0,"Feb 9, 2024",Not the Splunk it used to be,Regional Sales Manager,"Former Employee, more than 1 year",,"Pay, Benefits, unlimited PTO, very nice and smart co workers",I have never seen so much great and intelligent talent to leave the company. Commercial Growth segment was a joke. No one hit the quota and they laid them all off. They also wanted RSMs to sell through partners which only complicated the process even more since not all of the partners even know what Splunk does. Competition is bitting them for sure. They are trying to sell premium product to small and medium businesses and they failed miserably. Upper leadership doesn't know what they are doing ( they don't even know how to sell the solution). Since Garry joined the company the culture is getting worse and worse.
Splunk,1.0,"Feb 22, 2024",Much worse than a year ago and very toxic now,Anonymous Employee,"Current Employee, more than 3 years",,You can do your own thing at all times and tee up a ton of stuff.,No vision. New executive leadership is inexperienced and faking it while they destroy everything they touch. Nothing ever gets shipped and everything is now top down. If you ask clarifying questions or idea share you will be pulled aside and called insubordinate. Team meetings now consist of exec talking about how smart they are and everyone else is around just to be seen so they keep their job. Its every man for themselves now with 0 career growth opportunities. Best way to describe it is - toxic and on the verge of becoming a career killing organization.
Splunk,3.0,"Feb 21, 2024",They treat you like you're still in college,Business Development Representative (BDR),"Current Employee, more than 1 year","Dallas, TX","-Easy to meet quota when I worked there
-Collaborative environment 
-Fun culture (at times)","The dynamic is so similar to that of being in college. Leadership will require you to complete homework like assignments and congratulate those that kiss a** rather than those that consistently meet quota. Extra points if you create a slide deck on a random process that really doesn't require documentation. When you're doing well they'll ""promote"" you laterally with no pay increase."
Splunk,4.0,"Mar 7, 2024",Great,Digital Marketing Manager,Former Employee,"San Francisco, CA",great place to work for parent,not enough room for opportuniy to grow career
Splunk,4.0,"Jan 29, 2024",Great job until you have significant personal life events or hardship,Technical Support Account Manager,"Former Employee, more than 1 year","Austin, TX","- High degree of independence and role empowerment
- Great benefits
- Opportunity to work with brilliant people, cutting-edge technology","- Frequent emerging product issues and incidents due to significant product and corp structure complexity/distributed responsibilities = high pressure environment
- Frequent, significant change (organizational and product direction). Managers are hit or miss and depending on your role you may be passed around to different bosses more frequently.
- Some managers are more or less understanding about work/life balance, personal life issues and significant life events. I returned from paternity leave, was assigned to a new manager (both new to me and new to his role) who was not a good match and caused me a lot of undue stress
- Big company = big layoffs"
Splunk,4.0,"Mar 9, 2024",Company Compensation,Engineering Director,"Former Employee, more than 5 years","San Francisco, CA","Great engineering talents, culture and fun","Talents leaving, engineering leadership and executive teamm"
Splunk,4.0,"Mar 7, 2024",Learned a lot,RSM,"Current Employee, more than 1 year","Oklahoma City, OK",There are a lot of resources,difficult unless you have a good install base
