Company Name,Overall Rating,Review Date,Review Title,Job Title,Job Details,Location,Pros,Cons
Molex,3.0,"Mar 10, 2024",High expectations but low pay,Mechanical Engineer,"Current Employee, more than 5 years",Bengaluru,Good work culture of your manager is not in India,"Manager centric and if you are manager is in India you are screwed. No pay rise, they will say as per Koch policy blah blah no pay increase, even inflation also will not be considered."
Molex,4.0,"Mar 7, 2024",Good Company,Value Stream Manager,"Former Employee, more than 10 years",Shannon,"Wide variety of functions and industries covering complex electronic design, mechanical design and strong DFM. Designers of own products and contract manufacturing DFM. Efficient and honest",Focused on cost cutting. Some tough characters
Molex,1.0,"Mar 9, 2024","You work for your Manager, not for the Company",Manager,"Former Employee, more than 5 years","Lisle, IL",There are good resources and trainings on culture available in books and trainings.,"in my case, all I learned in the trainings on company culture stays with me, but I don't see many in management not adhering to it."
Molex,3.0,"Feb 28, 2024","Good people, difficult culture",Master Data Management Architect,Current Employee,,"Great people
Great resources/investment from upper management
Solid pay","Molex has accumulated tons of technical debt over the last couple of decades and is in a cycle of trying to do too much at once. Everybody is stretched thin, and projects often run late and there is a scramble to fix everything at once.

No annual bonus or raise. They do ""spot bonuses"" and raises which are really just based on the disposition of your manager. It can be a good thing, but more often I think it is a negative"
Molex,4.0,"Feb 25, 2024",Na,Master Data Analyst,"Current Employee, more than 3 years",Bengaluru,"Good company to work, management is well",No work from home facility and no improvements in the process
Molex,5.0,"Feb 24, 2024",Engineering,Account Manager,Former Employee,,"Good company culture, emphasis on relationships",Nothing seriously of concern. High turnover in some roles can affect other roles
Molex,5.0,"Feb 23, 2024",Good Company for beginners,CAD Engineer,"Current Employee, more than 1 year",Bengaluru,"Good work life balance
Good carrer growth",I would suggest if company provides more facilities to employee
Molex,3.0,"Mar 10, 2024",Good,Analyst,"Current Employee, more than 3 years",Bengaluru,Good workplace and team members,"No growth, no new things to learn"
Molex,5.0,"Feb 23, 2024",mold design,Sr. Engineer,"Current Employee, more than 10 years",,Connector design/ reel to reel design,"nx software, mold flow use"
Molex,4.0,"Feb 22, 2024",Great company overall,Project Manager,"Current Employee, more than 1 year","Lisle, IL",Flexibility especially after the pandemic,Vacation package could be better
Molex,5.0,"Feb 1, 2024",Excellent company with lots of potential,Director,"Current Employee, more than 5 years","Lisle, IL",The people and management are great to work with and have a great vision for the future. They work together to ensure a successful path for everyone.,The main downside is that being a global company requires working odd hours due to time zone needs of other collueges.
Molex,4.0,"Feb 15, 2024",Good place to work,Engineer,Current Employee,"Menomonie, WI",Job stability is good and people there are great to work with.,Lack of opportunity for personal growth and advancement
Molex,5.0,"Feb 16, 2024",Great company,Engineering Intern,"Current Employee, less than 1 year","Conway, AR","Good pay, good environment to work",Haven't started yet but it seems nice
Molex,4.0,"Feb 10, 2024",Good company overall! ,Customer Service,"Former Employee, less than 1 year","Waterloo, ON",Good building to work at!,Knowone ever comes into the office!
Molex,5.0,"Feb 13, 2024",Good Company to work with,Engineer,"Current Employee, more than 1 year","Rochester, MI","Good Pay, Flexible work hours.",No Annual Bonus or Incentive policy
Molex,3.0,"Feb 27, 2024",Not recommended for fresh graduates/early career,Analyst,"Current Employee, more than 5 years","Lisle, IL","Decent work life balance, good people, interesting problems to solve","No defined or structured career progression, below market pay, slashing benefits"
Molex,4.0,"Feb 11, 2024",good work culture,Software Engineer,"Current Employee, more than 3 years",Bengaluru,principal based management.higher management is good,no as of now .all good
Molex,4.0,"Feb 10, 2024",Good ,Anonymous Employee,Former Employee,,"Flat hierarchy, good growth opportunity",Nothing much to be honest
Molex,5.0,"Jan 23, 2024",Koch & Molex,Office Manager,Former Employee,,"Great culture, I can't say enough things about either business I really had FUN WORKING for both companies.  It didn't feel like work,  I was passionate and enjoyed every single day.  ",some hiccups getting approvals in a timely manner 
Molex,4.0,"Feb 3, 2024",Good,Pricing Analyst,"Former Employee, more than 3 years","Lisle, IL","Good benefits, good community, good opportunities for growth.","If your manager is incompetent or biased, work environment may be stressful."
Molex,3.0,"Dec 27, 2023","Good company, but pros and cons",Analyst,"Former Employee, more than 5 years","Rochester Hills, MI","Overall, a decent company to work for, with good people, for the most part.

Starting pay is ok, but see the cons about how future increases go. Benefits are ok, but expensive.","Management does not follow the guiding principles consistently. Lately, there has been high turnover in some departments. Be aware that with any Koch company, it’s all about adding value. In other words, going way beyond and above your job description. If you want any shot at a raise or a bonus, you better be ready to prove how you’re adding value to the organization.

Company match on HSA accounts is weak."
Molex,4.0,"Jan 27, 2024",Fresher,Supply Chain Analyst,"Current Employee, more than 3 years",Bengaluru,Good to start as a fresher,Nothing to learn as a continuous process. Lot of manual work
Molex,4.0,"Jan 24, 2024",Work,Graduate Engineering Trainee GET,"Current Employee, more than 1 year",,It's good working at molex. Friendly atmosphere.,GET was temporary post which gave us knowledge but didn't give the chance to implement practically.
Molex,5.0,"Jan 17, 2024",good working environment,Disposition engineer,"Current Employee, more than 5 years",Bangalore Rural,"Work-life balance
encouragement 
growth, flexible work time","no Bonus, there is no yearly bonus"
Molex,4.0,"Dec 30, 2023",Opportunity to grow,Manager,"Current Employee, more than 8 years","Rochester Hills, MI",Principles focus on value creation through self actualization and positive values. Great for veterans and those who have a desire to find a company with career growth through doing good work with a great moral compass.,"Large company, slow internal operations"
Molex,4.0,"Jan 16, 2024",NA,Master Data Analyst,"Current Employee, more than 3 years",Bangalore Rural,Good company work but they will not provide WFH,"Management is strict, have to follow rules"
Molex,3.0,"Feb 12, 2024",Working at molex,Product Design Engineer,"Current Employee, more than 1 year",Bengaluru,"Flexible working hours
Hybrid options",Low pay as per industry standards
Molex,4.0,"Jan 14, 2024",Good not great,Project Engineer,"Current Employee, more than 8 years","Rochester Hills, MI","Culture
Leadership
Flexibility
Transparency
Career development","Politics
Compensation
Communication
Location
Bonus structure"
Molex,3.0,"Feb 11, 2024",US base company,Engineer,"Former Employee, more than 1 year",Singapore,"work-life balance, flexible working arrangement","low pay, benefits not so good"
Molex,2.0,"Dec 10, 2023",There are Pros and Cons,QA Engineer,"Former Employee, more than 3 years",Singapore,Good learning environment. A lot of courses that we can attend to help develop our skillsets which will help in future when we leave the company. Very friendly work environment with good team mates. Colleagues are not toxic.,"Many people no bonus and increment for years.
Overly dependent on China for business and sourcing. BU not diversified enough to tap on other industries so it gets badly hit when there is a downturn or geopolitical problems."
Molex,5.0,"Jan 8, 2024",Good place,Pricing Analyst,"Former Employee, more than 3 years","Tsim Sha Tsui, Kowloon City","Nice view, good co worker, good culture","low salary, small office, system"
Molex,5.0,"Jan 2, 2024",Work and Life Balance Firm,Sales Engineer,"Current Employee, less than 1 year","Shenzhen, Guangdong","Work and Life Balance, come on!",Actually I think everything is good so far
Molex,4.0,"Dec 8, 2023",ITS GOOD,Production Worker,"Current Employee, less than 1 year","Caldwell, ID",Good environment to work in. Doesn't get too stressful. Lots of PTO hours (120) from the day you join. Good benefits,Pay is the same as mcdonalds right next to us. and they keep giving us food instead of bonuses for going above our qoutas.
Molex,5.0,"Dec 25, 2023",Great company culture and ethics,Engineering Manager,"Current Employee, more than 10 years",Bengaluru,"1. Great products 
2. Great work life balance",None as such. Focus on innovation could be an improvement area.
Molex,3.0,"Jan 31, 2024",Decent,Product Manager,"Former Employee, more than 1 year","Grand Blanc, MI",You get to be involved in as much as you want,Start up mentality working within a large company with many checks
Molex,2.0,"Jan 23, 2024",Terrible Management / No Forward Thinking,Project Manager,"Former Employee, more than 5 years","Lisle, IL",Mid-level management were very connected to employees. Learning opportunities.,Upper management doomed manufacturing in the US
Molex,3.0,"Jan 18, 2024",Supply Chain Management,Network Planner,"Current Employee, more than 1 year",Bangalore Rural,Good helping environment by each team and great place to learn about production planning.,Working Environment was quite well but with supply chain department very difficult to work with.
Molex,5.0,"Dec 20, 2023",Great Company,Anonymous Employee,"Current Employee, more than 8 years","Menomonie, WI",They really take care of you.,Large company hard to influence change.
Molex,5.0,"Dec 15, 2023",About co,Assistant Manager,"Current Employee, less than 1 year",Bangalore Rural,Good to learn for the people,I diid not see any issue wprking with this co
Molex,5.0,"Dec 6, 2023","Wonderful, Great Learning Curve",PGET (Post Graduate Engineer Trainee),"Current Employee, more than 1 year",Bengaluru,"Best place to face engineering challenges.
Teams are super supportive.
Good potential for growth.",As of now nothing to point out.
Molex,2.0,"Aug 3, 2023","It’s a job, no more free time",Product Management,"Former Employee, more than 5 years","Lisle, IL","Coworkers are genuinely great people, the only reason I stuck around as long as I did. 3-weeks standard vacation.","No work-life balance. Be ready to be on calls at 6AM and 9PM on the same day 3-4 times a week and get paid below the market. You WILL be judged for not being available 24/7. Compensation and promotions are a 'buddy system' and double standards are ubiquitous with the management “clique”. Bait and switch in terms of responsibility when accepting roles, you will manage double what is originally mentioned. When numbers dip ever so slightly, downsizing happens FAST. You have no decision rights on your products, upper managment will make decisions for you then look to you for answers when things go south. YEARS of exceeding expectations on my yearly reviews with not one bonus, you have to go to war for raises."
Molex,5.0,"Dec 11, 2023",Great company ,Machine Operator,"Former Employee, more than 5 years",Shannon,Great staff to work for,Place closed down and is missed
Molex,1.0,"Jan 30, 2024",Molex Review ,Senior Customer Service Representative (CSR III),"Former Employee, more than 8 years","Lisle, IL",The people are amazing and hardworking,Salaries for CSRs are laughable
Molex,4.0,"Dec 6, 2023",Salary,Process Engineer,Current Employee,Singapore,"Work life balance, salary based on your value to company","System not robust, management too much division"
Molex,2.0,"Jan 11, 2024",Molex,Stamping,"Former Employee, more than 1 year","Lincoln, NE",Some of the coworkers were great working with,"Everything 
Supervisor didn't agree with anything, all they wanted you to do is work none stop"
Molex,4.0,"Dec 8, 2023",Perfect work,PMO Director,Current Employee,Budapest,Perfect workplace in Budapest for 5 years,Too much work and task sometimes
Molex,4.0,"Nov 22, 2023",Good to start off,Analyst - Procurement,"Former Employee, more than 1 year",Bangalore Rural,"Culture, Team Building Activities, Leadership and Management",Everything seems good. There needs to be more clarity with regards to promotions and work assignment
Molex,3.0,"Jan 13, 2024",BDM at Molex,Business Development Manager,"Current Employee, more than 1 year","Lisle, IL","Strong infrastructure, Experienced professionals, Brand value","Inflexible Management , poor pay, politics"
Molex,5.0,"Nov 18, 2023",Good place to start a career,Mechanical Test Engineer,"Current Employee, more than 1 year","Lisle, IL",gives a great work life balance as well as good Learning opportunity and good salary.,Not a lot of room for growth.
Molex,3.0,"Jan 7, 2024",general review,Devsecops Engineer,"Former Employee, more than 1 year","Waterloo, ON",Remote work environment and good pay,Lots of on-prem technologies and old software's
