Company Name,Overall Rating,Review Date,Review Title,Job Title,Job Details,Location,Pros,Cons
Moody's,4.0,"Mar 11, 2024",It's quite a ride,"Assistant Director, Product Manager","Current Employee, less than 1 year",,"Helpful co-workers, good benefits, they seem to be okay with remote culture","Huge organization, everyone is around the world, some confusing processes to get software installed, frequent trainings from HR, a bit chaotic cutlure, there is an air of always having to be plugged in. This can depend from team to team though."
Moody's,4.0,"Mar 9, 2024",Good place to learn and grow. No work life balance,Anonymous Employee,"Current Employee, less than 1 year",Bengaluru,"Brilliant place to learn and grow. You get to work with great people and all kinds of projects. However, you also get to work with multiple different clients and while some can be really good, others can be truly pathetic",There is absolutely no work life balance. It can lead to you working 24X7.
Moody's,5.0,"Mar 11, 2024",Amazing Work culture,Program Manager,"Current Employee, more than 3 years","New York, NY","Work life balance, growing career opportunities in finance and tech",Limited regional locations within the United States
Moody's,5.0,"Mar 11, 2024",Pros/cons,Associate Economist,"Current Employee, more than 1 year","King of Prussia, PA","~4.5 weeks PTO
1 week sick time
Flexible","Promotions are limited, leaving little growth in salary"
Moody's,4.0,"Mar 7, 2024",Do better on how you let go of employees ,Sr. Administrative Assistant,"Former Employee, more than 1 year","New York, NY","Great culture, inclusivity and diversity",Raises and bonuses can be better.
Moody's,5.0,"Mar 9, 2024",Great,Rating Associate,Current Employee,Sydney,Very Good Work life balance,Lack of growth opportunities for younger members
Moody's,1.0,"Jan 22, 2024",Bad company for your mental peace,Internal Auditor,"Former Employee, more than 1 year",,"Well, I would not say the pay is amazing but it's decent.",Don't join this company pls specifically for this role. They give you unrealistic targets to complete due to which you work from day to night and then too the management Don't appreciate your efforts. All they do is find the mistakes and start BULLYING you. I expected it's a big organization and the work life balance would be decent but guess what here it is a myth. Your family will keep on waiting for you to get free so that you can spend some time with them but the work is not going to end and you are again going to listen from management.
Moody's,5.0,"Mar 9, 2024",Nice,Assistant Director,Current Employee,Noida,Everything is very good here,Nothing to be worried about
Moody's,4.0,"Mar 7, 2024",Moodys associate business analyst,Business Analyst,"Current Employee, more than 5 years",Heredia,Strong company and life balance,No the most competitive salary
Moody's,5.0,"Mar 4, 2024","Great company vision, invest a lot in talent development",SVP Finance,"Current Employee, more than 10 years","New York, NY","Compelling company vision, competent leadership, very competitive salary and benefits, great colleagues, many talent development programs","Working pace quite intense in some areas, some material restructuring over the last 18 months"
Moody's,4.0,"Mar 7, 2024",Flexible timings,Anonymous Employee,"Current Employee, more than 1 year",,Bring new innovations each day,Less increment compared to other firms
Moody's,1.0,"Feb 21, 2024","Toxic workplace, horrible management",Anonymous Employee,"Current Employee, more than 5 years",,Hard to think of anything. Maybe strong brand image?,"- Highly toxic workplace plagued by favoritism, backstabbing and incompetent management 
- No “culture” whatsoever except the ruthless pursuit of profit to pump of the share price and executives’ compensation 
- Intransparent performance assessments, no career or skill development 
- Discrimination is rampant, with zero inclusion but harassment on a daily basis in contrast to company’s shiny PR brochures"
Moody's,4.0,"Feb 28, 2024",Good Experience ,Associate Analyst III,"Former Employee, more than 1 year","New York, NY","Good Culture, great learning environment and good training.",Can be very bureaucratic and too many processes involved.
Moody's,3.0,"Feb 28, 2024",pros and cons,Ratings Associate,Current Employee,"New York, NY",pros: Work from home flexibility,cons: the promotion path is slow
Moody's,2.0,"Feb 25, 2024",Ok job,Account Executive,Former Employee,,Very nice people and good work life balance,Terrible pay and loads of politics 
Moody's,4.0,"Feb 25, 2024",Good company ,Sales Associate,Former Employee,"Atlanta, GA",Pay benefits time off people,No remote work and hours
Moody's,4.0,"Feb 22, 2024",lead,Lead Analyst,"Current Employee, more than 5 years",Bengaluru,"Finance exposure
credit rating process","Slow growth
less salary
low retention"
Moody's,5.0,"Feb 15, 2024",Great company to work,Team Lead,"Former Employee, more than 5 years","Gurgaon, Haryana","Flexible, good salary structure, career development opportunities","Little high work load, too much of politics"
Moody's,4.0,"Feb 13, 2024",Good,Financial Analyst,"Current Employee, more than 3 years",Heredia,"Good compensation, flexible schedule during low season. WFH full-time.","Short deadlines, difficult to grow professionally."
Moody's,5.0,"Oct 24, 2023",Market Leader,"Talent Attraction, Senior Specialist ","Current Employee, more than 1 year",,"The company fosters a collaborative and supportive work culture where every employee's contribution is valued. The level of teamwork I've witnessed here is commendable, promoting an environment where everyone can thrive. Moody's also offers excellent career growth opportunities. They invest in their employees, providing ample training and learning resources to ensure everyone has the tools to succeed. This commitment to professional development is evident in the number of internal promotions and the breadth of skills among the staff. In terms of diversity and inclusiveness, Moody's stands out. The company is committed to creating a workplace where diverse perspectives are valued and everyone feels included. This commitment is not just in words but is evident in their policies and practices. The recruitment process at Moody's is efficient and candidate-friendly. Communication is timely, feedback is constructive, and the overall candidate experience is positive. This reflects the company's respect for individuals and their time.","Overall, Moody's is an excellent place to work and grow professionally. It's a company that truly values its employees and is committed to fostering a positive and inclusive work environment."
Moody's,4.0,"Feb 15, 2024","Nice organization, smart people, professional",Analyst,Former Employee,Hong Kong,"Nice organization, smart people, professional","workload heavy, limited resources, underpay"
Moody's,5.0,"Feb 9, 2024","Great culture, good pay",Senior Ratings Associate ,Current Employee,,"Great working environment, opportunities to learn, good pay","Heavy admin burden, lots of processes"
Moody's,5.0,"Feb 7, 2024",Great Company to work for,Ratings Desk Associate,Former Employee,"New York, NY",Work from home is great. Great people,None that I can think of
Moody's,3.0,"Feb 9, 2024",business analyst,Business Analyst,Former Employee,"New York, NY",great place to work and enviornment,"bad upper management, growth for promotion isnt good"
Moody's,5.0,"Feb 6, 2024",Great place to work,Director,"Former Employee, more than 5 years","London, England","great colleagues, good benefits, interesting work",loss of connectivity to colleagues during covid
Moody's,3.0,"Feb 7, 2024",VP London,Vice President,"Current Employee, more than 1 year","London, England",Work life balance is possible.,"Limited IT development resources, outdated systems, office lacks atmosphere."
Moody's,5.0,"Feb 5, 2024",not bad,Business Analyst,"Current Employee, more than 3 years",,pay is pretty good a,office culture and management can be beter
Moody's,2.0,"Feb 7, 2024",Average,Project and Program Manager,Current Employee,,"Good Location
Nice co workers around","No Process
Everything is in discovery phase"
Moody's,3.0,"Feb 4, 2024",Pros/Cons,QA Manager,"Current Employee, more than 5 years","New York, NY",A level of work life balance,"No direction/guidelines from management.
No room for growth.
Poor pay."
Moody's,5.0,"Jan 30, 2024",Great work culture,Senior Ratings Associate ,Current Employee,Singapore,Great people and great culture. Good work life balance with WFH,Lots of administrative and compliance procedures
Moody's,4.0,"Jan 26, 2024",Work-life Balance,Rating Associate,"Current Employee, more than 1 year",Hong Kong,Acceptable working hours with fair compensation,Slow career progression relative to industry average
Moody's,4.0,"Jan 21, 2024",Costa Rica Moodys,Sr Financial Analyst,"Current Employee, more than 1 year",Heredia,Good and a lot of benefits,Bad Salary increases or promotions related to performance. Ask too much give too little
Moody's,4.0,"Jan 22, 2024",Stable company,Vice President,Former Employee,"New York, NY","Stable company, good benefits, okay pay",Doesn't have pay rises that meet inflation each year
Moody's,4.0,"Jan 16, 2024",Good work life balance,Analyst,"Current Employee, more than 5 years","New York, NY",Flexibility in days in the office,Not enough room to move up if you are at VP level
Moody's,3.0,"Jan 13, 2024",Pros and cons,Retail Sales Associate,"Current Employee, more than 1 year","New York, NY",Flexible hybrid working conditions and great benefits in terms of day offs,Compensate is relatively low and work-life balance isn’t very well and promotion takes long
Moody's,4.0,"Jan 20, 2024","Good vibe, a bit reserved",Junior Quant Analyst,Former Employee,,"feel of inclusion, good office members",lack of hc and budget
Moody's,3.0,"Jan 11, 2024",Good opportunity to learn about credit,Vice President,"Former Employee, more than 8 years",,"Opportunity to work with experienced and knowledgeable people.
People are generally nice.",Politics and silos can complicate working environment.
Moody's,3.0,"Jan 17, 2024",Goof,Ratings Associate,Current Employee,"New York, NY",Had a good lead analyst,Some leads are really bad to work for
Moody's,4.0,"Jan 12, 2024",Good Work Life Balance,Ratings Associate,Current Employee,"New York, NY",Good work life balance here.,"Slow promotions, and we need more benefits."
Moody's,5.0,"Jan 3, 2024",Great firm to kickstart your career,Associate Analyst III,Former Employee,"New York, NY","- Exposure
- Work-life balance","- Bureaucracy
- Pay on the lower side of finance"
Moody's,4.0,"Dec 29, 2023",Good experience,Cloud SRE,Former Employee,,"Very modern cloud-native serverless app patterns
Very nice co-workers, positive/caring culture from top-down
Good benefits
Remote work allowed","Too many meetings
Lower pay than FAANG or Finance for NYC"
Moody's,4.0,"Dec 18, 2023",Good company overall,Product Implementation Specialist,Current Employee,,"It is a good company to work for overall, pays decent and there's less office politics","Not open to changes in team, role etc."
Moody's,5.0,"Dec 10, 2023",great work environment,Senior Financial Data Associate,"Current Employee, more than 3 years","New York, NY","-great company to work for where they care for their employees
-Great hybrid work schedule where only coming in twice a week",-within specific team not much room for growth
Moody's,4.0,"Dec 7, 2023",Decent place to work ,Senior Vice President,"Former Employee, more than 3 years","New York, NY","Smart people, good work/life balance, enviable financial growth","Not particularly innovative, can have a ""gotcha"" culture, slow to get things done, technology is a challenge"
Moody's,4.0,"Dec 13, 2023",Communications Specialist,Communications Specialist,"Former Employee, more than 3 years","London, England",Very friendly and accommodating colleagues,Difficult to move up within the structure
Moody's,5.0,"Dec 10, 2023",Job culture,Associate Analyst,"Current Employee, more than 1 year",Sydney,nice work life balance and not too much over-time,Salary average compare to market
Moody's,2.0,"Dec 8, 2023","Low pay, aggressive environment",Assistant Director,"Current Employee, more than 8 years","London, England",Flexible work schedule and lots of corporate programs,very low pay and little training
Moody's,5.0,"Dec 9, 2023",Great place to work,AVP,Current Employee,"Gurgaon, Haryana",It's a very employee friendly organisation,Work life balance is sometime a concern
Moody's,1.0,"Oct 21, 2023",A miserable experience,Data Scientist,"Former Employee, more than 1 year","Manchester, England",A place to start in your career,"Extreme workload - you are expected to consistently meet an unrealistic target and are made to feel that its your own fault if you can't meet it consistently. The blame culture is toxic and makes you scared of stepping out of line or challenging management. New systems were recently put in place, making the workload a lot more difficult to manage, but the target was not compensated for. This led to the whole team failing to keep up with the workload, and all the team left (there is a very high turnover of staff because workers are exploited). Finding a work/life balance is extremely difficult, as the increasing workload and lack of pay increases meant that finding a half an hour slot to take your lunch break was impossible. I was put on an improvement plan for not being able to meet the target and had my sick pay taken away from me despite having worked there for a year and a half and always meeting expectations. Also, you don't get any recognition for good performance, just a ""pat on the back"" email with a smiley face. Career progression is rare, as long time workers aren't valued. The pay is extremely low for the amount of stress, pressure, and high expectations the job comes with. Some teams aren't held as accountable as others (making a mistake while on my team wouldn't have been noticed on any other team). Suggestions in team meetings were never listened to. Management fails to recognise when their employees are struggling. A lot of the staff are passive aggressive and patronising. The company claims it values mental health, but punishes employees for having mental health issues by taking away their sick pay and scaring them into doing better by putting their job on the line. The exiting experience was also miserable and poorly handled, again, proving how little the management will value you as an employee. No bonuses apart from the occasional pizza party. Though some team members were nice, it felt like this was because we could relate to each other with how bad the company is. Felt like fighting an uphill battle against management, and always being told to ""get over it"". Your performance is solely based on who is checking your deal input. A subjective bias from some team members will result in you being errored accordingly, thus making error quality reports decline unfairly. The company does not value its clients, as recent changes made it so less deals would be added to the system for clients to access."
Moody's,5.0,"Dec 4, 2023",Great place to work,Managing Director,"Former Employee, more than 3 years","New York, NY","Great culture, diversity and inclusion programs as well as community",Challenges handling transformation and change
Moody's,2.0,"Dec 12, 2022",Health of company under new CEO dives south,Vice President,Former Employee,,"- culture is inclusive and makes one feel that you are part of something big
 - people working in the firm are smart, hardworking, innovative and driven
- medical benefits are good","- hire and fire culture corresponding with the myopic way of running business by the top management and the current CEO 
-noticeable disparity in the firm in top management where the leaders don’t have a solid pedigree and carry a certain narcissistic and self aggrandizing one fits all way of running business. The layoff mosaic is designed by these cadre of people 
-can’t trust them on face value as anything expressed can be retracted (the fact of paying lip service is very true) and it’s sad to see that there is a pattern of about face in this culture (wonder if it’s encouraged under the new CEO) and it’s no more the stable and respectable company where people marked a life time of a career
- most other type of benefits or employee privileges got retracted 
- no and absolutely no plan/resources committed to employee outings or socials"
Moody's,5.0,"Dec 6, 2023",Good experience,Rating Associate,"Current Employee, more than 1 year",Dubai,Great atmosphere in the office,Hard to keep work life balance
Moody's,4.0,"Dec 4, 2023",Good work life balance,Credit Associate,"Current Employee, more than 3 years",Bengaluru,"Work-life balance
Culture
Office space","HR Policy
Promotion
Hike
Growth"
Moody's,4.0,"Dec 3, 2023",Media relations professional,AVP- Communications,"Current Employee, more than 8 years","London, England",Overall good work life balance,Frequent redundancies and few promotion opportunities.
Moody's,4.0,"Nov 29, 2023",just okay,Assocaiate Consultant,"Current Employee, more than 1 year","New York, NY","stable company, very bright people","complacency, can get very repetitive"
Moody's,5.0,"Nov 22, 2023",Great place,Enviro inspector,"Current Employee, less than 1 year","Washington, PA",Good company to work for,Not enough time off whenever wanted.
Moody's,5.0,"Oct 24, 2023",A Hidden Gem in the Tech Industry,Senior Talent Acquisition Specialist,"Current Employee, more than 1 year",,"Innovative, cutting-edge technologies, Industry leader, global reach, work-life balance, stability, career advancement in most areas, great people","No cons, I've worked for a number of large companies over the years and by far, Moody's has been the best!"
Moody's,4.0,"Oct 31, 2023",Great people,Executive Assistant,Former Employee,"New York, NY",Great people benefits and culture,Too many layers of management making decision process extremely time consuming
Moody's,4.0,"Oct 27, 2023",Good company but difficult to grow,Technical Recruiter,Former Employee,"Charlotte, NC",Nice people to work with Autonomous work environment Decent benefits,Poor process management and simplification Lack of career growth opportunities HR is not a respected or prioritized discipline here
Moody's,4.0,"Oct 19, 2023",Fine for few first years,Associate,"Current Employee, more than 1 year","New York, NY",It is interesting to see how such a important company operates but it is not very interesting employer.,"Sometimes work can be very technical and boring, you can easy outgrow boundaries"
Moody's,1.0,"Nov 23, 2023",Not Good Company to Join,HR-Connect Specialist,"Current Employee, more than 1 year","Gurgaon, Haryana",Pay is good as compared to compition,"Not good working environment. 
Non supportive management 
Non supportive BHR"
Moody's,3.0,"Oct 27, 2023","good culture , low bonus",HR Assistant,"Former Employee, more than 1 year",Hong Kong,not competitive bonus and role,"culture good , flex working hours"
Moody's,1.0,"Sep 26, 2023",Too many promises - none delivered,Sales Associate,"Former Employee, more than 1 year",Vilnius,No pros working here sadly,"Low salary Poor management Lack of corporate or any work culture Hierarchy and pressing management Too many perks promised, yet none of them came to life The country head is extremely unprofessional and rude Not aimed at outcome, but instating the bureaucracy Management lacking people skills and work knowledge Rotation of people is too fast because of the pop working conditions (a new person every two months)"
Moody's,5.0,"Oct 24, 2023",Work-life balance,Anonymous Employee,Former Employee,Hong Kong,Good work life balance Good culture,Limited opportunity Unclear career path
