Company Name,Overall Rating,Review Date,Review Title,Job Title,Job Details,Location,Pros,Cons
IDC (International Data Corporation),5.0,"Mar 5, 2024",Awesome place to work,Senior Customer Success Manager,"Former Employee, more than 3 years","Needham, MA","Intelligent, creative colleagues; passionate about customer experience; good work/life balance",Some tracks may have minimal room for advancement
IDC (International Data Corporation),2.0,"Sep 7, 2023",Not worth it,Senior Account Executive,"Former Employee, more than 1 year","Tampa, FL",Somewhat intellectually stimulating market to sell to if you enjoy tech and innovation. Coworkers were all cool for the most part. Brand is not very well respected but is known at least.,"Micro management. As a too performing sales person and presidents club winner I wasn’t rewarded with more autonomy, but rather expected to train other more junior incoming sales reps. All for helping out others but not when it isn’t appreciated. Line of business managers are very immature and strange. Mine in particular would get drunk at happy hours and start making weird inappropriate comments. Pay is not on par with industry. Other analyst firms have a better reputation. They also hired way too many sales people in tampa and then laid a bunch off."
IDC (International Data Corporation),2.0,"Nov 30, 2023","Great products, bad sales culture",Anonymous Employee,"Former Employee, more than 1 year",,Great research products and analysts.,"Sales culture is lacking. A lot of long time employees who were never formally trained in sales are running sales teams due to tenure. Lack of good training, product marketing and business development. Don't pay well so they can't attract the talent."
IDC (International Data Corporation),5.0,"May 30, 2023",The Best JOB I have EVER HAD!!!!,Sr. CSM,"Current Employee, more than 3 years","Boston, MA",The leadership is strong and transparent in their decision making. It has been a tough year in tech across the industry but that hasnt changed the attitude here. Ryan Patterson leads the CSM division with a humanist approach backed with data driven insights. It makes it easy to do your best work here with such wonderful folks advocating for you.,I do feel like the CSM group can at times have limited opportunities for growth. A caveat to this is the fact that no one leaves most people have been here almost 20 years. Its tough to make space if no one ever moves on.
IDC (International Data Corporation),4.0,"Jan 28, 2023","Good place for young upstarts. Stable, friendly and also forward-thinking.",Research Manager,"Current Employee, more than 10 years","San Mateo, CA","IDC is a forward thinking company that plans itself well. The management sees what is ahead for the IT business intelligence market and makes strategic responses such as acquisitions. The company has remained pretty independent through ownership changes - a Chinese conglomerate at one point, then now under Blackstone. One doesn't feel any changes through these changes and it is good from management. There is frequent communication from the management to shed light on the business at large and they really welcome feedback. IDC has long practiced hybrid work, well before COVID. The employees respond in kind by mostly staying around for a long time. They also try to convey messages of inclusivity and integrity. We have numerous workshops to help with personal development.","Monetary compensation simply isn't on par with many other data jobs in the industry, be it at an IT vendor or elsewhere. The company is pretty tight about that. It is easy to rise from entry level, but afterwards the goal posts and timeline for further advancement are unclear, expectations can be better outlined. This can be an issue for fast risers to leave after a certain point."
IDC (International Data Corporation),3.0,"Oct 31, 2023","Great work, bad management and leadership",Research Director,Current Employee,"Boston, MA",The work is great and work life balance is nice,Bad Management who are tone deaf and slow to change. Also sales and Marketing are not very good at their jobs.
IDC (International Data Corporation),4.0,"May 30, 2023",recommend working for IDC,Account Executive,"Current Employee, more than 8 years","Boston, MA","Interesting work, managers, improved communications by leadership, colleagues are professional, smart, open to collaboration, and good people to work with, many friendships built. Change does seem to be happening now in 2021-2023","not enough diversity or women in leadership roles, changes come slowly and turnover is slow which exacerbates this, some (not all) folks have been with the company a very long time and these patterns in behavior don't move the needle"
IDC (International Data Corporation),3.0,"Sep 6, 2023",Nice colleagues,Editor,Current Employee,"Needham, MA",Work-life balance and benefits; office,Out of sight out of mind.
IDC (International Data Corporation),5.0,"Jun 1, 2023",Positive Experience,Marketing Operations Intern,Former Employee,"Needham, MA",- great location - new building - friendly people,- I cannot think of any
IDC (International Data Corporation),4.0,"Apr 7, 2023","great culture, work life balance, poor pay",Research Director,"Current Employee, more than 8 years","Chantilly, VA",great people great work-life balance thought leadership opportunities,pay is low company culture can feel a bit outdated to some (majority of folks been with the company for 20+ yrs)
IDC (International Data Corporation),5.0,"Apr 3, 2023",Thought Provoking,Manager,"Former Employee, more than 3 years","Framingham, MA",Influential opportunities exist. Access to work with high caliber thought leaders and provide guidance to the worlds most prominent companies.,"There is a lot of travel involved for some, not all roles."
IDC (International Data Corporation),1.0,"Jul 9, 2023",Disappointing and burnout,Consulting Manager,"Current Employee, more than 3 years","Boston, MA","Salary, benefits and perks overall.","The company is really bad managed by the leadership (specially the consulting team), with no clear business strategy, and blaming others for the poor business outcome. Lack of promotion or career progression."
