Company Name,Overall Rating,Review Date,Review Title,Job Title,Job Details,Location,Pros,Cons
Stripe,4.0,"Jun 4, 2021","Overworked, very little diversity in eng org, but hopefully big pay off",Software Engineer,"Current Employee, less than 1 year","New York, NY","The work is very high impact and there are lots of opportunities to learn if you're not already familiar with the fintech space. Most of the big projects I've been on so far have been fun to work on. There are also a lot of talented, kind, and helpful engineers at Stripe who are really nice to learn from. I really enjoy my manager and the folks on my team. The money + bonuses are ~ok~. Pretty standard for a pre-IPO unicorn, but the goal is that there will be a big pay off later (fingers crossed).","- The work life balance is *bad*. For how many products Stripe has, we are a very lean company. Too lean. There's just a lot of work, and very very tight deadlines, very fast paced, and not enough engineers and product managers to do all of it. If you want WLB as an engineer, join an infrastructure team, not a product team. 

- There is little to no investment in making the engineering org more diverse. This was surprising to me because of a lot of public facing company statements, but don't be fooled like I was. People (at least in the eng org) do not care about diversity. 

- HR sucks. And of course they would, I guess. But I had a really negative experience with HR where I walked away feeling completely devalued and gaslit.

- Dev environments kinda suck and make the work a lot slower than it should be."
Stripe,4.0,"Jan 16, 2024","Great company, be prepared to work really hard",Partnerships,"Former Employee, more than 3 years",,"Stripe is full of highly intelligent and motivated people. They have excellent hiring processes which means you're surrounded by the best and brightest. In turn this has led to them developing excellent products. They also have an inspiring vision to fundamentally change how payments happen, and in turn delivering more value to businesses.","60+ hours a week are normal at Stripe. Their view is it's a race and they want to win.

The main challenge I saw while working there was the company strategy & bets constantly changed (except core payments). It's important to pivot and be flexible, but the frequency with which Stripe did this means a lot of wasted effort planning and re-planning. 

The founders are exceptional but some of the other leadership hires weren't great, hence a regular rotation at the L team."
Stripe,5.0,"Feb 12, 2024",Great place to work; intense culture; political,Solutions Consultant,"Current Employee, more than 3 years","New York, NY","Smart people
Tons of great opportunities and white space
Very flat org
Good brand name","Very “Irish” centric (plays a role in promotions etc.)
Given payments, it’s different from other SaaS companies
Some teams have no WLB — burnout isn’t uncommon
No mentorship — very ruthless culture"
Stripe,5.0,"Mar 5, 2024",High Expectations and Values Driven,Senior Technical Program Manager,"Current Employee, more than 1 year","San Francisco, CA",Values driven and good operating princples,High pressure and high expectations
Stripe,2.0,"Dec 13, 2023","Weird culture, gilded cage",Operations Manager,Current Employee,,"Amazing benefits. Competitive pay. Thorough onboarding. Fast pace means things happen quickly. Company is wide open to hearing new ideas for growth. People hired by Stripe are intelligent, so it's a good place to learn and grow.","Cringy indoctrination process (onboarding includes various group training sessions that open like motivational seminars led by wide-eyed hipster types who say things like ""alright Stripes, who's hyped to talk about infosec??"" over a soundtrack of dated, light EDM tracks). Watch any Tony Robbins intro for an example.
They like to talk a big game about work/life balance, but peers don't support each other and it's toxically competitive; even people with nothing to gain from undermining you might stab you in the back, which means you spend a lot of time watching your back instead of doing your work. 
Bad management on various levels, the worst being: management struggles to provide clarity around orgs' true goals and tends to fall back on threatening vs coaching other managers. Middle managers are overburdened and don't have time to focus on the people management aspects of their roles. 
Don't get me started on the sappy branded playlists, of which there are many."
Stripe,5.0,"Feb 29, 2024",Great Company,Anonymous Employee,"Former Employee, more than 1 year",,Great colleagues and perks with good flexibility,There are many constant changes within the company
Stripe,1.0,"Feb 17, 2024",Beneath the Surface,Anonymous Employee,"Former Employee, more than 1 year",,"- Strong brand reputation. Lots of $$ spent on design, branding etc 
- Intelligent, talented staff though majority left or were laid off.
- Competitive pay and benefits.
- Remote work culture.","- Constant reorgs. 
- Awkward non-supportive culture where people can’t be themselves. Chance to improve communication and collaboration.
- Political with favoritism. Focus on nurturing a supportive culture through inclusivity.
- Incompetent leaders/managers. Training initiatives can help align leadership and staff."
Stripe,4.0,"Feb 6, 2024",Ability to Drive Impact,"Manager, Sales Development","Current Employee, more than 1 year","New York, NY",Very mission-driven organization. All employees bought into the mission of the organization and it's clear that everyone believes in the work being done.,"Lots of inefficient processes for an organization this size. Sales Operations set targets for Sales teams in a vacuum without valuable input from the field, which causes huge gaps in alignment and realistic attainment."
Stripe,4.0,"Feb 24, 2024",Strong payments company,Head of Partnerships,Current Employee,,Incredible people and products.  Strong leadership,Lack of upward mobility and growth
Stripe,4.0,"Feb 12, 2024",Lots of positives but starting to operate like a big slow company,Senior Software Engineer,"Former Employee, more than 5 years","Davis, CA","- Company is very open internally
- Lots of customers and pretty giant product surface so there's lot of opportunity to contribute meaningfully.",- Starting to get increasingly political
Stripe,4.0,"Feb 22, 2024",none,Python Developer,"Current Employee, more than 1 year",Bangalore Rural,very good working space and very collabarative,there are no cons in working in this company
Stripe,4.0,"Feb 22, 2024",Good place to work,Staff Software Engineer,Current Employee,"Seattle, WA",Smart people and good benefits,Lots of politics around perf review
Stripe,5.0,"Feb 15, 2024",Great place to work,Software Engineer,Former Employee,"Seattle, WA",Great team they are all humble and smart. I really like you could find almost anything from a doc somewhere,There are tech debts from early days
Stripe,3.0,"Mar 5, 2024",Growing pains,Technical Program Manager,"Former Employee, more than 1 year","San Francisco, CA","Total compensation. Work with smart, motivated people.","Processes, roles and responsibilities have not scaled with company growth."
Stripe,5.0,"Feb 19, 2024",Great place to start sales career,Sales Development Representative (SDR),"Current Employee, more than 1 year","Dublin, Dublin","Great team and culture, nice office..hybrid working.",I don't have much to say here.
Stripe,3.0,"Mar 5, 2024",Chaotic company,Credit Risk,Current Employee,,"Good public relations, good company to have on CV","Low pay, slow pay progression for non Eng roles
Ineffective middle management"
Stripe,4.0,"Feb 16, 2024",Good company as a stepping stone,Outbound Sales Representative,"Former Employee, more than 1 year",Sydney,You get to enjoy Work life balance,The company has limited internal progression
Stripe,4.0,"Feb 17, 2024",Great culture!,Account Executive,Current Employee,,"WLB, great perks and offices","Compensation, lack of progression, favouritism"
Stripe,5.0,"Feb 16, 2024",Great company,Analyst,Current Employee,"Toronto, ON",Fun work. Amazing people. Worth going,Some co-workers work a lot
Stripe,5.0,"Feb 13, 2024",Good place,Product Manager,Former Employee,"London, England",Good place and good people,No breakfast or gym or sauna
Stripe,4.0,"Feb 11, 2024",Pro,Professional Services Manager,Former Employee,"San Francisco, CA","Great People, impact, company mission","Lack of internal processes, too much time spent trying to find information"
Stripe,5.0,"Feb 5, 2024",decent company,Anonymous Employee,"Current Employee, more than 1 year",,"decent benefits, dental, life insurance, fertility assistance, etc",processes are still a work in process and not always clear
Stripe,2.0,"Feb 24, 2024",Chaotic,GTM Strategy,Current Employee,"San Diego, CA",Stripe has good benefits and is a Pre-IPO company,Company is very chaotic with too much change and inefficient. Not comparable to google or meta at a similar phase of growth.
Stripe,4.0,"Jan 8, 2024",No longer a startup,Senior Product Manager,"Former Employee, more than 3 years","New York, NY","Good comp, very interesting work, thoughtful colleagues who are among the smartest I know",Lots of ex-Google and Facebook people and an increasing aversion to risk. 15 reviews to get even a small product shipped means that we move slowly
Stripe,5.0,"Jan 29, 2024",Stripe Software Engineer,Software Engineer,Current Employee,"San Francisco, CA","Mentorship, great engineering rigor, kind people, you'll learn quickly",You will need to put in 40 hours to get your work done; no resting and vesting.
