Company Name,Overall Rating,Review Date,Review Title,Job Title,Job Details,Location,Pros,Cons
Wolters Kluwer,5.0,"Mar 11, 2024",Good place to work,Associate Product Engineer,Current Employee,"Waltham, MA",Great team and helpful HR,I wish the promotion process was more clear
Wolters Kluwer,2.0,"Mar 11, 2024",Very stable workforce; that's not always good,Anonymous Employee,"Current Employee, more than 1 year",,There are many employees with 10 (or even 20) or more years; they are very stable and have a solid foundation.,"Because most of my peers have a couple of decades' experience, change is very difficult; there isn't a good culture of change, even if there is a need. ""The way we do things"" is the order of the day; it can be tough to join as a seasoned professional."
Wolters Kluwer,2.0,"Jan 24, 2024",Toxic Office Gossips,Mailroom Assistant,"Former Employee, less than 1 year",,"I learned some life lessons. I learned some computer programs and time management. Keep your guard up and not be too nice to people. They see that as weakness.

I love their company lunch gathering and fun holiday decorating.","While I enjoy organizing paperwork and having a private space, it really bothers me that many of the conversations I hear almost everyday is each clique is bad mouthing about someone and not shy about it either. It's really toxic. 

One day I was accused of not getting my work done and complained about my task, which is not true. Not only did I get things done ahead of time with enthusiasm, I even asked others if they need any help. 

I don't know what I have ever said or done to deserve such accusations. I kept to myself most of the time. I hope things have improved since I left."
Wolters Kluwer,4.0,"Mar 3, 2024",Great company to work,Project Manager,"Current Employee, more than 1 year","Youngstown, NY",Opportunities to move within the divisions.,should be good in multi-tasking
Wolters Kluwer,5.0,"Feb 24, 2024",Past Employee of ten years,Retention Specialist,"Former Employee, more than 8 years","Kennesaw, GA","Pay is excellent. Management is excellent, work life balance is excellent. Co Workers the best I have ever experienced.",Maybe better communication with other departments
Wolters Kluwer,3.0,"Feb 19, 2024",All the Pros and Cons of a Big Company,Business Systems Analyst,"Current Employee, more than 1 year",Salt Lake Valley,"Access to lots of people and lots of resources
Opportunities for horizontal & vertical movement
International colleagues
Customer-driven agile work environment
Good PTO policy","Lots of time spent on business processes and process changes.
Lots of different stakeholders pulling for different solutions.
Impersonal nature of interaction with corporate office.
HR unresponsive to questions/needs.
Work emails sometimes clogged with social-justice-related announcements that don’t do any good."
Wolters Kluwer,5.0,"Feb 20, 2024",Great Experience at Wolters Kluwer,Product Marketing Manager,"Former Employee, more than 3 years","Los Angeles, CA",Company paid competitive salary and had great benefits!,Things tend to move slow & sometimes challenging to get things complete.
Wolters Kluwer,5.0,"Feb 19, 2024",nice company,Sr tax analyst,"Current Employee, more than 3 years","Houston, TX",management has been supportive and consistent. Straightforward work and decent pay,not too many cons that are worth speaking of.
Wolters Kluwer,4.0,"Feb 19, 2024",great work/life balance,SSE- Development,"Current Employee, more than 8 years","Dallas, TX","1. Great work-life balance
2. overall good company culture
3. Remote work","1. Pay is on the lower side
2. Benefits are not great"
Wolters Kluwer,4.0,"Feb 19, 2024",Solid Work Environment,Sales Trainer,Current Employee,,Great Benefits and Good Team,"More paid leave for families 
More focused product messaging"
