Company Name,Overall Rating,Review Date,Review Title,Job Title,Job Details,Location,Pros,Cons
Cloudflare,5.0,"Mar 4, 2024","Great for fast-moving, intellectually curious workers with a bias to action",Anonymous Employee,"Current Employee, more than 3 years",,- pace of innovation; ability to be very hands on in solving complex problems; high intellectual curiosity of employees; huge market opportunity,- oftentimes juggling too many responsibilities with limited process to triage / prioritize work
Cloudflare,3.0,"Jan 8, 2024",Sales Department Needs Work,Mid Market Account Executive,"Current Employee, less than 1 year","Atlanta, GA","- good work-life balance, 100% remote as an AE (BDRs need to go into office in austin or san fran)
- hot industry, cyber security is more important than ever and will continue to be","- sales department does not operate like a sales department. No in-person events, only virtual SKO. Very competitive amongst your teammates in terms of accounts (very bad for morale).
- the pricing structure is insanely horrible. Most deals are lost due to self-serve plans. Cloudflare offers too much for free/very cheap.
- the only successful reps (hitting at least 80% of quota) are the tenured ones who have been here 3+ years.
- upper management doesn't listen to reps when we give feedback regarding our organization and our pricing structure. Marc Boroditsky the new CRO tells salespeople to ""get over it"" and ""learn how to sell better"" and ""our pricing structure will not change"". It's extremely discouraging"
Cloudflare,2.0,"Jan 9, 2024",Sales organization in disarray,Account Executive,"Former Employee, more than 1 year","Austin, TX",Great product line that addresses a wide variety of network security use cases.,"Many components of the platform do not perform as well as competitors and its priced higher than comparable solutions. Also many of the important facets of the product can be purchased monthly for cheap, or completely free. This makes is much harder to sell Enterprise plans to a large portion of mid-market customers.

The sales organization segmented nearly 3 times in a one year span. The ripple effect of these changes caused disruption in sales cycles and pipeline generation for the AE and BDR organization.

Sales leadership pulled back on tech resources, tools, and updated marketing collateral which reflects the company’s overall attitude towards enabling and coaching ICs. There’s not much of a focus on proper enablement on products - too many fires to put out and all suggestions fall on deaf ears."
Cloudflare,2.0,"Dec 7, 2023","Good Products, Fear Based Leadership",Account Executive,"Current Employee, more than 1 year",,"* Core L7 Security Solutions and L3/L4 & L7 DDoS Technology is solid and customers like it.
* ESPP
* Unlimited PTO","* Executive and Sales Executive Leadership lead by fear and pushes it down to the national and regional VP's. 
*CEO does not support sales or marketing employees. The morale is at an all time low after an earnings call where the CEO lambasted all the sales employees. 
*CRO is spreadsheet driven and does not understand that the sales cycles are complex and can range from 6 to 12 months. 
* Sales employees being put on PIP's just after 6 months. Again, leadership by fear. 
* Weak sales leadership is causing an extremely disorganized sales structure and bad moral. 
* Sales employees are allowed to poach other accounts and get away with it. 
* No sales accelerators. Commission is paid quarterly. Targets are set very high and practically impossible to meet/achieve. 
* Many products are not customer ready and don't have all the features that many customers are looking for. 
* No partnerships or alliances with any other vendors. Cloudflare competes with many if not all the other vendors and major public cloud providers. 
*Cloudflare is primarily an engineering driven company. This may sound great, but when you are in sales, it can be very hard to sell solutions without good marketing support."
Cloudflare,1.0,"Jan 10, 2024","Horrible executive leadership, needs to grow up",Anonymous Employee,"Former Employee, more than 5 years",,"None anymore, good people either have left or been let go.

If you got lucky and sold your stock during it's the peak in 2021, congratulations. Check out the public insider activity and remember these are the same people who decided to gut the health insurance and cut headcount.","Moody CEO yells, drinks, and cries in meetings, publicly embarrasses his own Sales org, and perpetuates a culture where the entire executive and management team points blame at others (including each other) for company shortfalls. Mass PIP's are being used to reduce headcount while CEO constantly bragged about not doing layoffs during the pandemic. The air is thick with anxiety, wondering who will disappear next."
Cloudflare,5.0,"Feb 1, 2024",CEO is a coward,Account Executive,"Current Employee, more than 1 year","New York, NY",Nothing to be honest sorry,CEO is a coward. Google viral cloudflare video if you’re confused. They laid off all my peers who were great performers for no reason and they will do the same to you. Run far away. Many of our competitors will treat you better. I’m trying to get out while I can. Horrified by HR and leadership. And I’ve worked and Amazon and Salesforce.
Cloudflare,5.0,"Jan 14, 2024",Great Engineering culture,Systems Engineer,"Current Employee, more than 1 year",,"- Great hands on experience with systems at massive scale
- Interesting and challenging engineering problems
- Always working on exciting impactful work, never gets old
- Everyone is pretty friendly overall
- Fully remote, with freedom to work out of any of their offices around the world

I really feel thankful for getting the opportunity to work at a company making such a huge impact to the everyday world and internet at large","- Compensation seems like it could be much better
- No 401k match
- No on-call overtime pay (even on holidays)
- Can be hard to get work across finish line on time as every team has slightly different process"
Cloudflare,4.0,"Feb 26, 2024",It’s an alright place to work.,Cyber Security Engineer,"Current Employee, more than 3 years",,"Never seen layoffs for technical employees. 

Exciting technologies

Remote friendly 

Good office buildings

Extreme levels of transparency

Talented people","Overly-complicated and long interview process and onboarding leads to hiring difficulties

Salary is based on where you live in USA so you are punished for living in cheaper states

Middle management bloat"
Cloudflare,1.0,"Jan 31, 2024",Do Not Work Here,Account Executive,"Former Employee, less than 1 year","Cockrans, TX",The teams are full of hardworking individuals and direct managers. The product is good,"I didn't want to interview when I saw previous Glassdoor reviews and the CEO's statement on the 2023 earnings call. I decided to trust that things would be different and was told the same during my interview, however I should have listened to my gut.

There's not much to be said that hasn't been already. It's a competition and the people who are still there were either demoted or got smaller territories. Senior leadership doesn't listen and you are just a number to them. The product is hard to sell when a lot of the solutions are given for so cheap."
Cloudflare,2.0,"Feb 8, 2024",Toxicity seems to be rewarded here,Software Engineer,"Former Employee, more than 3 years",,"- Lots of impressively smart, educated and experienced people
- Lots of innovation and future-thinking
- Remote work is genuine and allows for work-life balance

Note: I left voluntarily and on good terms.","- Virtually no career paths
- Zero employee review process with feedback from management
- Lacks: tuition reimbursement, 401k matching, wellness funds
- Promotes people to management who cause chaos and are generally abusive
- Finger-pointing and deflecting blame is common practice
- Nerd bullies are beloved and rewarded
- CEO is rather emotional and moody
- Total chaos overall

Tech culture (especially in engineering) is already tough enough but this place seems to be reversing course with all of the improvements people have been striving to achieve over the years."
Cloudflare,1.0,"Mar 4, 2024",Beware,Account Manager,"Former Employee, more than 1 year",,Good product. Some good people.,"Where to begin? 

-Territories are assigned with absolutely no thought process behind them. How your territory performs is truly luck of the draw. You will also get accounts taken out of your territory with little to no notice. 
-There is no incentive to build long lasting relationships with your customers due to this. Instead there is a mentality of close whatever you can while you can. 
-There is no CSM/CSE aligned to any of your accounts. They all use a pool model. Customers hate the support system and complain that they get rude replies or it takes them weeks to get a response. On top of that, many CSEs are overworked and overbooked. 
-In Mid Market, you will be working with 20 different SE's, just depending on which one is assigned to which account of yours. You have to prep each SE for every customer call you invite them to. Many SE's are not seasoned - they have very low sales skills and rely on you completely as the AE to tell them when to speak. They have no curiosity to help find out more about the customers problems. You'll be lucky if they don't hinder the process, never mind help move it along. 
-If a partner brings a deal to Cloudflare, that customer is locked in with that partner forever. As a sales person you are de-incentivized from moving the customer to a different partner or moving them direct (even if it is what the customer directly asks for). This creates partner relationships where the partner can coast and add no value, yet still make their margin on upsells when the AE does all the work. It also creates dissatisfaction with the customer as they feel they're overpaying for partner services for nothing in return. 
-Sales reps are required to handle renewals even though they do not get paid for them. God forbid you need to make changes to the renewals or the customer wants to downgrade some of their services; internal processes make that incredibly difficult and complex. 
-You can pretty much make pricing anything you want it to be as a rep, which means customers are left confused on what pricing they can expect. One rep may extend a discount of 70% to a customer, and that will be the expectation when they are moved to a different rep even years down the line, creating dissatisfaction and lack of trust with the new rep that can no longer get that high of a discount approved. 
-Customers complain of lack of visibility/transparency when it comes to pricing. 
-Managers are hit/miss but overall I've noticed they are not very experienced, have not seen best practices at other companies, and aren't super helpful in advocating for their reps. 
-Layoffs for no defendable reason, letting go talented reps who haven't even gotten a chance to fully ramp and who receive positive feedback in performance reviews
-You may get hired for one role and in 6 months be told you're covering a completely different patch and type of customer
-Pay is below average
-Severance for layoffs is extremely minimal 
-no 401k match
-rising costs for the healthcare plans
-CEO is toxic, inexperienced in building strong sales organizations/processes, and regularly belittles sales org
-Many folks have left due to questionable unethical business practices, management issues, favoritism, and other worse issues... It is a widespread issue across all geographies and teams.

It is such a shame because the Cloudflare product line is incredible and the company has so much potential. But currently there are just too many issues that cannot be ignored."
Cloudflare,2.0,"Jan 10, 2024",Sales reps beware,Account Executive,"Former Employee, more than 5 years",,"Product is fantastic, industry leader in many areas.","Sales ROE is constantly changing, you could be hired with the expectation of being in one market and then within 6 months that changes. The worst part is inconsistent firing of sales reps. Even reps who hit quota for two consecutive quarters were not immune to latest release. And severance pathetic, even for folks that worked for over 7 years with the company. There is no performance that is ""safe"", which leads to an unhealthy working environment."
Cloudflare,4.0,"Feb 5, 2024",Great place to work but making a lot of changes internally to the sales team,Business Development Representative (BDR),"Former Employee, more than 1 year","San Francisco, CA","- Great company culture 
- Great people surrounding you
- Benefits are good","- Steep learning curve if you don't come from this background
- Not a lot of good feedback from manager
- Company is going through a re-org and internal changes"
Cloudflare,2.0,"Feb 29, 2024",Not worth it,Product Manager,"Former Employee, more than 1 year",,Around half of my colleagues were kind and hardworking,"Very little career opportunities due to unclear promotion process, overworked for low pay, toxic executives pushing unrealistic deadlines leading to overwork and scaring people when unrealistic deadlines were not met"
Cloudflare,1.0,"Jan 20, 2024",Horrible CEO,Customer Service Representative,"Former Employee, more than 3 years","California City, CA",Working opportunity to make money working from home,This company is a death trap do not come here. The leadership is trash and don’t know how to actually lead teams. There is no opportunity for career advancement. They like to pitch this beautiful empathetic workplace which is completely false. The job you are hired for might not be the one they pigeon hole you into. They breed a toxic hostile environment and don’t do anything to fix it. The CEO and COO are currently being sued by a board member for blackmail to get more shares. The CSO is currently being sued by the federal government for fraud from his time at Uber. They expect you to have no life and work all the time. Need I say more.
Cloudflare,2.0,"Mar 3, 2024",N/A,Anonymous Employee,Current Employee,"San Francisco, CA",The product is pretty good.,"No 401 Match, No learning and career development"
Cloudflare,1.0,"Jan 9, 2024",Cloudflare is asleep at the wheel on the sales front,Sales,"Current Employee, more than 3 years","San Francisco, CA","- The product and people are amazing! Such potential here...
- A COO that is truly the glue here - great human.
-","- The CEO's ego and lack of respect for his sales organziation will impede this companies growth and ensure they are built out as a well oiled machine. 

- They hire and fire without any true effort into their sales people (outside of low priced sales training that does not even apply to the process it takes to sale here). Literally burn money on a hire with irrational ramp periods and set unattainable bars to rip and replace with the exact same type of rep (has to be expensive this way).

- A seriously scary feeling of not knowing what they are doing with the sales org, and panic fixing it without any accountability to the failing pricing structure and overall structure."
Cloudflare,4.0,"Oct 19, 2023",Nice company with room for growth,Program Manager,"Current Employee, less than 1 year",,- competitive base salary - good tech - lots of room for exponential customer growth - fresh ideas that challenge the status quo are welcome,- equity is low - no bonuses - no 401K match - no budget for events or travel
