Company Name,Overall Rating,Review Date,Review Title,Job Title,Job Details,Location,Pros,Cons
Darktrace,5.0,"Feb 12, 2024",What you make of it,Account Executive,"Former Employee, more than 1 year","Reston, VA","Independent, travel and opportunity for commissions.",Lack of guidelines and unrealistic quotas.
Darktrace,2.0,"Feb 20, 2024",Avoid if you can,Enterprise Account Executive,"Current Employee, less than 1 year","Atlanta, GA","- great product
- gain exp. as a closer
- good healthcare","- unrealistic performance expectations… there are only a few people in the org making it. But if you make it of get close to quota, you have a ticket to Presidents Club
- uninspiring leadership
- leadership overpromises and will not follow through on things that they said they would do
- office culture is pretty fratty and gossipy 
- favoritism is a thing here. You can start at the same time as your colleague and notice that they are getting better customers and more opps to close
- in office 3 days a week
- training isn’t great
- no ramp period
- leadership is not diverse
- they treat employees like numbers
- no room for promotions
- high pressure sales environment"
Darktrace,3.0,"Feb 13, 2024","Cool Tech, No Pay",Account Executive,"Current Employee, less than 1 year","Atlanta, GA","Technology is industry leading, going full platform so a number of tools to sell.","No ramp period. You are expected to deal with potentially 6+ months of no commission.
Hyper Aggressive, unrealistic sales approach with expected sales cycles in the 45 day range at large, enterprise and strategic customers. 
Mandatory 3 days in office (Tues/Weds/Thurs) no exceptions.
No stability, constantly changing teams and structures
No marketing help, with very little support in terms of outreach or information. 
Expected outreach as an AE is 150+ calls per week to the point that your prospects are DNC'ing you weekly due to the aggressive nature of the outreach.
Sales tracking is monthly, not quarterly, and 2 months of ""down"" will lead to a PIP in month 3. 
Less than a year in, and with the lack of ramp, total commission has been less than $6K."
Darktrace,4.0,"Sep 23, 2023",Its what you make it,Sales,"Current Employee, more than 3 years",,"The only cyber company that will hire you with 1-2 yrs sales experience. You'll go far if you show up every day and work without complaining. Company is ever-changing. 10 years from nothing to multi-billion valuation. Of course there are growing pains. This has been a direct sales model for 10 years so we've had to throw heads at the problem without the proper distribution in the channel like more mature cyber/IT companies. People complaining about the lack of experience across the board have never worked at a high-growth startup. We're just starting to mature now. New C levels, more focus on the channel. In the medium term there will be less and less salespeople here as we build distribution elsewhere. If you have the opportunity to sell here, use it to springboard your career. No it won't be easy, but you won't find an easy sales job in your mid-twenties in any industry worth being in. The CRM isn't that bad, its just easy to complain about. You get used to it. All of the terrible reviews you see here will likely be obsolete in the next couple of years. The structure of everything is changing. One thing that remains constant - the technology itself. It's superb.","Work at enough orgs you realize they're all messy and far from perfect. Darktrace included. But this is just reality, especially in a hyper-growth industry. Sometimes speed is the most important thing. Long term, things will stabilize internally at DT and it will become a blue-chip cyber company."
Darktrace,3.0,"Sep 13, 2023",Great Product with Org Growing Pains,Sales Director,"Former Employee, more than 3 years","Denver, CO","-Extremely smart, dedicated, and good people in each department -Best network security product in the marketplace -Cool founding story, M I5 British Intelligence has a heavy presence in the company -Great pay if you do well, along with decent benefits -Hybrid work schedule -Events for hig performers are all time - President club and such","-Very archaic and outdated sales processes; Proof of Value works well for certain segments of clients not with all. -WORST CRM OF ALL TIME. It's the root of all evil and takes far too long to navigate. From both a rep and manager perspective it takes precious selling time away from both departments. -Arbitrary sales targets that are highly unrealistic with zero budge due to market changes instability. If your team loses multiple reps, your yearly number doesn't change... -Directors carry a massive load in this company due to the inexperience of the reps. They end up closing most deals and are on 90% of calls for deals in progress. This bandwidth constraint is felt from Director all the way to the C-Suite...Too many reps on each team average is around 10 - 15 reps per team. -Barley any sales automation tools and zero cross functional work with Marketing, each department works pretty much silohed from each other - Inside Sales team mostly hammers accounts with calls, not a lot of strategic outreach which has led to aggravated prospects and negative perception in the marketplace"
Darktrace,2.0,"Dec 5, 2023",Wage Cage,BDE - Business Development Executive,"Former Employee, more than 3 years",,The people you work along side will probably become life long friends due to the constant trauma you both endured.,"Not sure if it’s possible to fit all the cons in one box. I do want to note that managers and directors for the most part are good people. The company in general however is a terrible place for your mental health. The answer to everything is more dials. In turn you call prospects 3 times a weeks and quickly get blocked. Changes are made with good intentions and then carried out in the worst way possible (thanks sales ops) which resulted 20 people getting fired or just leaving over a 4 month span. There is no clear success plan month to month, what you do one month might put you at 150% and the very next month at 25%. BDEs lucky enough to get paired with good AEs will never have to worry about truly being good at this job and in turn will get supplemented with more opportunities, promotions, and able to get away with more while 60-75% of the office misses target for the 3rd month in a row."
Darktrace,3.0,"Mar 9, 2024",Sales Representative ,Business Development Representative (BDR),"Former Employee, less than 1 year","Reston, VA",Great Support in the learning curve.,Very strict and must keep tabs on all communications with clients
Darktrace,1.0,"Dec 4, 2023",By Far Worst Company I’ve Worked For,Anonymous,"Former Employee, more than 1 year",,"Product is cool, the team is great and you have others to learn from","1. Pizza party company
2. Belittles employees instead of encouraging them
3. Employees that fall behind are micromanaged and criticized and don’t receive constructive criticism. They are threatened and made to feel worthless to the company.
4. Leadership discourages cutting corners but the top earners constantly cut corners and are positively acknowledged for getting meetings through that method.
5. If you are to put in your two weeks you must leave day of so you aren’t paid out your two weeks.
6. Technical tools do not sync so you don’t have a streamlined approach of calling but have expectations of calling 70-100+ numbers per day.
7. With that, there’s no actual sales strategy. You’re just pushed to call call call. With management not giving you the time to properly research and learn about the company outside of just calling. Once you’re an AE you MUST have a strategy but as an entry level BDR you’re just a call mule to burden potential customers.
8. Good AEs will help you learn great sales strategy but leadership just leaves you high and dry.
9. After days/months of putting effort into accounts you can just lose your AE thus losing your account and have to start from scratch with a new account or just fend for yourself with what you have left (if that’s anything)
10. Managers have literally been caught yelling at employees"
Darktrace,3.0,"Feb 26, 2024",Good hybrid gig for recent grads,Customer Success Manager (CSM),"Current Employee, more than 1 year","Los Angeles, CA","Good benefits, Flexible work hours / hybrid, Good work culture at lower levels, great internal learning opportunities","Nominal pay compared to tech industry standard, Leadership is misaligned with incentives of lower level employees, company always seems to be restructuring, legal team is unqualified"
Darktrace,2.0,"Mar 4, 2024",Meh,Account Executive,"Former Employee, less than 1 year","Philadelphia, PA","Working from home, interesting product","Lack of relevant training, questionable management, not good vibes"
Darktrace,4.0,"Feb 27, 2024","Good sales company, tough to meet goals",Account Executive,"Former Employee, less than 1 year","Miami, FL","The people are great, as are the benefits.","Like any sales job, expectations can be quite high and often times goals can feel unattainable."
Darktrace,4.0,"Mar 3, 2024",LA Leadership,Account Executive,"Current Employee, more than 3 years","Denver City, TX",Unparalleled culture and leadership in LA office.,Longer sales process at times.
