Company Name,Overall Rating,Review Date,Review Title,Job Title,Job Details,Location,Pros,Cons
Palo Alto Networks,5.0,"Feb 28, 2024",Great company ,Systems Engineer,"Former Employee, more than 3 years","Ohio City, OH",Great product team and leadership.,No real downside working here.
Palo Alto Networks,5.0,"Feb 26, 2024","Pretty Good, But Slow to Innovate and Politics",Anonymous Employee,"Former Employee, less than 1 year","Santa Clara, CA","My direct manager and new staff were very helpful and motivated people. This is a great company if you believe in the product and if you are going to work hard to push it to new customers. They support having a flexible routine outside of work. You learn lots of new things about the products because they buy so many. 
Everyone was willing to make time to help me. Hard work seems to be rewarded as you get more projects and get promoted if you work hard enough. Santa Clara office is really pretty and have a gym, great cafeteria, and endless snacks.","People at the top are rich friends that all came from the same prior company, and do play politics. Some employees in management positions were very condescending.
Blindspot of the company is they are not willing to innovate. This makes you do menial and repetitive tasks that are time-killers. They can buy tools to make some work processes more efficient.
They promised several interns full-time roles and went back on that due to budget constraints. They ended my time there in a way that lacked warmth or humanity..."
Palo Alto Networks,3.0,"Feb 2, 2024",Great growth and solutions but toxic environment,Marketing,"Former Employee, more than 3 years","Santa Clara, CA","Company has had solid growth with key acquisitions over the last few years. Generally, compensation is good for the industry and HQ area.","Company has learned from the pushback off return to office mandates and press links. The have been slick with messaging and promoting the 3 day return to office as flex work, giving 2 days to choice. What they don't share is that there is now reporting based on badge scans and you need to meet at least 70% (until there is a change) and the systems is not set-up to recognize when are using flex time off (FTO, like PTO) or on a business trip. Within one team there will be 90/95% of the team who is remote status and a few who are tied to an office and are required physically report to the office. 

CEO and other C-suite are self promoting, does not follow company code of ethics and nobody holds him accountable. President / Head of Sales and CFO are the exception 
 
No 360 reviews for people managers so no real incentive to look beyond their direct reports 

Heavy use of contractors and then do not convert them and not out of the norm to work with people who only have been at the company a year or two. 

Constant org changes"
Palo Alto Networks,4.0,"Feb 20, 2024",The company has changed a lot.,Marketing,"Current Employee, more than 3 years","San Jose, CA","- Stock is doing well and has grown a lot in recent years
- A lot of change means a lot of opportunities to learn new things and gain new skills
- Compensation is pretty good
- Flexible PTO","- Goals and priorities are constantly changing
- Leadership is too in the weeds / micromanages
- Constant push to do more with less, burn-out, low morale
- No headcount, and when there is it is contractors
- Strategy is not communicated down from leadership effectively
- Low parental leave compared with other tech companies"
Palo Alto Networks,2.0,"Mar 11, 2024",Zero Work Life Balance,Principal Consultant,"Former Employee, more than 1 year",,You can gain lots of experience,"They will work you to death, despite having an open time off policy you are penalized for taking time off even if your billable hours are in the acceptable range. Employees are not valued."
Palo Alto Networks,3.0,"Mar 7, 2024",Boys club vibes are still present,Strategic Relationship Representative,"Current Employee, more than 3 years","Houston, TX",Strong brand in the marketplace,Opportunities to grow are very few if you are working from a lower level role and wanting to grow. Lots of changes that don't make a ton of sense for the everyday role and sometimes overpromise and underdeliver of products and process.
Palo Alto Networks,5.0,"Feb 24, 2024",Recommended if you despise slow work-life,Product Marketing Manager,"Current Employee, more than 1 year","Santa Clara, CA","Great company focused on solving customer problems, innovative, fast-paced, never a dull moment, awesome people","A bit too fast-paced, too many projects to work on at the same time"
Palo Alto Networks,3.0,"Mar 11, 2024",Ridiculous quotas,Senior Systems Engineer,"Current Employee, more than 5 years","Indianapolis, IN",Good tech. Good benefits including free Coursera.,Success is met with more “beatings”. Don’t complain. Quotas go up by over 100% every year.
Palo Alto Networks,5.0,"Feb 27, 2024",Great Company,Director,Former Employee,"New York, NY","Very successful company
Don't lay off people",You will have to deal with Politics
Palo Alto Networks,3.0,"Dec 11, 2023","Used to be the best, but is now less than the rest",Systems Engineer,Current Employee,,"- The people you work with on the teams themselves (SEs, AMs, SEMs and below)
- Depending location you are WFH and make your own schedule
- Travel is generally in your own state
- Pays well and good health benefits","- Working for other very large tech company / sales orgs it is very clear here they scream culture but leadership doesn't actually participate in it. Employees are the last consideration when it comes here compared to other places I've been. Leanne can get up and say it is all they want but they don't follow through with it.
- There is no communication. Constantly finding things out after the fact.
- Leadership doesn't take responsibility when something isn't right and instead pushes the blame down
- 401k is a joke compared to other companies"
Palo Alto Networks,5.0,"Feb 20, 2024",Salary,Senior Network Security Engineer,Current Employee,"Los Angeles, CA",Great company to work for highly recomended,Nothing that I can think of :-)
Palo Alto Networks,4.0,"Mar 7, 2024",Great company,Software Engineer,Current Employee,"Santa Clara, CA",Market leader. Good compensation compared to other similar companies.,Work life balance may not be too good.
Palo Alto Networks,5.0,"Feb 14, 2024",Happy to work at PANW,Sr Technical Support Engineer,Current Employee,"Santa Clara, CA",A lot of opportunities for internal mobility,Nothing I can think of atm
Palo Alto Networks,5.0,"Feb 12, 2024",Amazing,Staff Engineer,"Former Employee, less than 1 year","Santa Clara, CA",Amazing products to work on and improve,work life balance - either you are smart or it will suck
Palo Alto Networks,5.0,"Feb 14, 2024",Great Place To Work,Architect,"Current Employee, more than 3 years","Santa Clara, CA","Benefits, compensation, culture, challenges, technology","Tough, long hours, global, in office"
Palo Alto Networks,4.0,"Dec 25, 2023",Mostly Positive Environment,Staff Software Engineer,"Current Employee, more than 3 years","Santa Clara, CA",Company provides performance bonus and also a flexible personal expense account (usually $1K annually) so long as the company is performing well. They have a mentorship program and are supportive to early in career employees. Good access to quality online training. Good health insurance options.,"Frequent reorgs and sometimes new leadership doesn't fully understand current roles/projects before changing direction. Some projects lose upper mgmt focus and become orphaned which is very frustrating for those who worked hard on the development. After pushing the flexible work initiative, they're now pushing most employees back to the office and offering much less work remote options."
Palo Alto Networks,5.0,"Feb 13, 2024",Good Company,Consultant,Former Employee,"Austin, TX","Culture was good, and fast paced",There are limited growth opportunities
Palo Alto Networks,4.0,"Mar 1, 2024",Solid place,Senior Software Engineer,Former Employee,"Santa Clara, CA",Good amount of opportunity to take on what you think is important.,Big company problems. Pay could be better.
Palo Alto Networks,5.0,"Feb 11, 2024",Good place to work,Senior Security Engineer,Former Employee,"Israel, TX",Good place to work at,Nothing to complain about it
Palo Alto Networks,1.0,"Oct 24, 2023",Toxic Workplace All Field Sales Teams are Disposable,Account Manager,"Former Employee, more than 1 year",,"industry Leader: Palo Alto Networks is a recognized leader in the cybersecurity industry, and working there provides an opportunity to gain valuable experience in this field. Learning Opportunities: The company offers various training programs and resources to help employees enhance their skills and knowledge, which can benefit career development.","Micromanagement: One of the most significant drawbacks was the excessive micromanagement from our District Sales Manager. Their lack of management experience created an oppressive work environment that stifled creativity. Toxic Workplace: The workplace culture was undeniably toxic, characterized by high quotas and unrealistic expectations. This led to an incredibly stressful atmosphere that took a toll on employees' well-being. Incompetent Sales Overlays: Some of the sales overlays, often referred to as ""speedboats,"" displayed a noticeable lack of competence. This hindered collaboration and made it challenging to achieve our goals. Lack of Accountability: Accountability issues were prevalent within the system engineering team, which had consequences for the organization as a whole. The absence of accountability added to the overall frustration."
