Company Name,Overall Rating,Review Date,Review Title,Job Title,Job Details,Location,Pros,Cons
Razer,5.0,"Jan 24, 2024",A Positive Working Environment Throughout,Anonymous Employee,"Current Employee, more than 5 years","Shenzhen, Guangdong","Razer atmosphere is really good, and the welfare benefits are excellent, all in compliance with laws and regulations. Colleagues are easy to get along with, and there are no unnecessary formalities. Although the local team is not very large, everything is in line with the company's policies without any exceptions, which is great! Additionally, Razer has been continuously making changes in team management in line with business changes, embracing change is also very positive.","For me, perhaps the only not-so-good experience is that sometimes a decision requires the involvement of too many people, which can impact overall efficiency to a certain extent."
Razer,1.0,"Mar 5, 2024",No work/life balance,Anonymous Employee,"Current Employee, more than 1 year",,Part of an exciting company with awesome products. Great co-workers.,No WFH options for most people. Work/life balance isn’t the best. Not much for career advancement opportunities. Pay a lot less than competition. No annual raises.
Razer,3.0,"Feb 26, 2024",Former Director,Senior Director Marketing,"Former Employee, more than 3 years","Irvine, CA",Great people and some great products,Alignment between product development and the business leaders
Razer,3.0,"Feb 16, 2024",U,Customer Service Representative,"Current Employee, more than 1 year","USAR Center, NC",Great work relationship and lovely people,Not much con that I can think of
Razer,4.0,"Feb 12, 2024",Razer Retail,Retail Store Associate,"Former Employee, less than 1 year","San Francisco, CA",Enjoyed meeting lots of fellow people interested in games.,Lack of facilities or any sort of break room for employees.
Razer,4.0,"Jan 23, 2024",Challenging and stimulating environment,Associate Director,Current Employee,,"Razer is a peculiar company to serves gamers if you are a gamer, it is a worthy company, specifically if working on a product organization.
It is one of the few companies not afraid to innovate at scale in the gaming market.","Fast-paced environment, sometimes unorganized. This is the back side of the willingness to innovate."
Razer,5.0,"Nov 30, 2023",A place to challenge and improve yourself,Anonymous Employee,"Current Employee, more than 3 years",,"Good manager, colleagues are generally nice. Department I work in is great and cohesive. Fun environment! Great for learning and improving on soft skills and what not. HR works and fights hard to really help us meet goals that align with work and personal goals. Portals for upskilling is also available and very much encouraged, which is a huge plus!","Very strong emphasis on giving and doing your best. It's a give and take situation. It may be easy to work on some days, but on difficult times you will be expected to do more. Great for workaholics or people who really like what they do."
Razer,4.0,"Jan 5, 2024","Interesting products, fun place to work at",Supply Chain,"Former Employee, more than 3 years",Singapore,"Job provided a sense of ownership where one is responsible for their accounts/projects. Wonderful bosses and colleagues with proper guidance and support. Team cohesiveness was good within the department.
RSU was issued when the company was listed. Activities organized once in a while for special occasions by the organization.",Extremely fast paced. A touch of blame culture between departments. Pay wasn't excellent but welfare covers it. Working beyond working hours is normal.
Razer,5.0,"Dec 3, 2023",Cool & Fun Culture,Anonymous Employee,"Current Employee, more than 1 year",Singapore,"Razer SG office have been killing the monthly AFK hours lately with lots of fun company events being organised. Thoroughly enjoyed all of it.

From Business Unit/Departmental wise, I can sing high praises for the management team. They are structured, empathetic and effective bunch of people.",Career Progression is somewhat lacking here and the benefits aren’t the most attractive as compared to market practices.
Razer,5.0,"Nov 30, 2023",A Place to do great work,Global Sustainability Lead,"Current Employee, more than 3 years",Singapore,"If you want to gain a lot of experience in a short time and make a significant improvement to your knowledge base, Razer is the place to go. They don't discount even the wildest of ideas, let you experiment and innovate. The Disneyland of tech companies. Also rewards loyalty.","Not a place to retire, the whole culture encourages you to keep working hard and not slack/waste your life away. If you are looking to chill, this is not the place for you."
Razer,4.0,"Nov 30, 2023",Job's tough but I'm satisfied,Marketing,Current Employee,Singapore,"The wheels are always turning at Razer. There is always something new happening, I always feel like I am learning and growing. 

There is also a lot of opportunities for growth. My manager is great. The HR team also place a lot of emphasis on employee engagement with monthly events. They have very strict policies when it comes to protecting staff too so I feel safe working here.","During peak periods, it can get very demanding so the hours can get quite long. You need to be willing to put in the hard work to succeed here."
Razer,5.0,"Jan 23, 2024",good work environment,Engineer,"Former Employee, more than 1 year",Singapore,good learning ground for engineering personnel,fast pace product development environment
Razer,1.0,"Sep 19, 2023",No...Just noo,Marketing,"Former Employee, more than 3 years",Singapore,You love gaming and wanna make it your life? ..enjoy it while it last.,"I must say that this place broke my heart. Being an avid gamer and a fan of the brand, there are individuals here who will kill your soul and love for the work and the brand in general. If you are looking for a job here, just makesure you have nerves of steel as some people are clever at politicking their way around the system and even somehow making their way to the top.  Razer Gold B2C, the head looks down on others . You should only look at the turnover of staff under their purview to gauge how they operate. The mean and rude people in the company outweighs the kind and supportive ones, so prepared to either be yelled at and learn to live in a toxic environment. I just want to let Razer know that they have effectively killed my passion for the gaming industry.

I beg you, think twice."
Razer,5.0,"Jan 19, 2024",5 Stars,Retail Sales Associate,"Former Employee, less than 1 year",,"- employee discount
- lean a lot
- meet nice customers","- meet mean customers
- scattered hours
- no commission"
Razer,1.0,"Feb 1, 2024",Lacks Healthy Innovation Culture,Anonymous Employee,Current Employee,,Products are well anticipated and sought after globally.,Lacks collaboration and innovation between departments.
