Company Name,Overall Rating,Review Date,Review Title,Job Title,Job Details,Location,Pros,Cons
Datadog,5.0,"Mar 10, 2024",Great,Sales Development Representative (SDR),"Current Employee, more than 1 year","Boston, MA","Lots of food
good support
good product","Very technical. 
could use better sales tools"
Datadog,2.0,"Feb 23, 2024",Your mileage may vary,Technical Solutions Engineer II,"Former Employee, less than 1 year","New York, NY","-provides nutritious meals on monday, wednesday, and friday
-lovely team
-solid product
-beautiful window views
-solid attempt at creating a vibrant work culture with numerous work activities like yoga, in-office get togethers, etc.","-fully charged office politics
-ethereal targets and expectations that don't line up between roles creating a mostly tribal merit system
-beyond the murk of their evaluation framework, the actual targets in metabase are seemingly idyllic: expected to resolve 4-5 tickets daily with an average MTTR of 3-5 days, meaning you are juggling around 20-25 tickets daily
-bloated frankenstein-like onboarding, KB structure falling apart with botched attempts at making it all more accessible using distractive surface-level solutions that do more harm than good
-consequently spirals into underprepared onboarding, leading to misaligned targets tracked meticulously through Metabase
-the company's decent attempt at creating a welcoming work culture ends up sabotaged by the aforementioned cons, creating an uneasy and tense atmosphere that is difficult to adjust to
-be prepared to be silently let go after the three months of onboarding, with team members asking why you quit; this is how the company has dodged the layoff sensationalization. managemement will evade discussing this with you and instead initially gaslight you into believing any mistakes made in training are expected while later leveraging it against you. Extremely deceptive."
Datadog,2.0,"Mar 11, 2024","Glossy on the surface, not so great underneath",Senior Software Engineer,"Former Employee, more than 1 year","New York, NY","* Aggressive pay rates that aimed to compete with top-talent companies (Google and Facebook were routinely called out)
* Stable company that appears to be able to weather turbulent market conditions without massive layoffs","* Leadership was very divorced from day-to-day work of employees, which translated to a lot of needless frustration and crunch on behalf of bottom-level workers
* Company culture around DEI was shockingly poor (especially wrt. women's issues), and top-level leadership was flippant at best about these problems
* While they theoretically support remote work, in practice their benefits, IT, and HR teams are entirely focused on the main HQ locations, meaning remote employees are often left floundering on their own for even basic issues
* Crunch time was a constant expectation, especially for those lower in the hierarchy: on-call shifts of 3-weeks out of 4 was the norm, and most engineers are expected to contribute extra hours towards interviews (often multiple per week)"
Datadog,4.0,"Dec 29, 2023","Great company and product, management could be better",Commercial Account Executive,"Current Employee, more than 3 years","Boston, MA","Datadog has arguably the best platform in the market, which ultimately makes selling a lot easier. It takes quite some time to fully understand the product and how to sell it, especially if you don't have experience in the observability/cloud space. However, if you are willing to in the work, you will learn A LOT of things that can be applied to in the tech industry. 

I think the onboarding training is also really good, and during that first week you will be drinking water from a fire hose for sure. While it seems overwhelming, everything will make sense later on. You will be learning something new in this role for sure. The co-workers are also great, with some becoming actual friends, benefits are also good. And some work events are very fun.","For sales specifically, for the US Territory, expectations can sometimes be very unrealistic. There also seems to be a short amount of time/toleration for reps in many teams. 

Not every team is like that, but I would say that there a few ""bad apple"" managers stain the reputation of the company."
Datadog,2.0,"Mar 7, 2024","Interesting work, arrogant people",Software Engineer,"Former Employee, less than 1 year","New York, NY","Interesting projects and teams to work on, definitely helped me technically as a software engineer. Good pay.","People were incredibly arrogant. Not many people willing to help, only interested in their own agendas. No upward mobility for career growth. Being a manager doesn’t provide any benefits besides more stress. Poor 401k match."
Datadog,5.0,"Mar 10, 2024",Engineering and product driven company with a very bright future,"Manager, Technical Solutions","Current Employee, less than 1 year","New York, NY","- aggressive product roadmap and promising future
- top class SaaS business health metrics
- robust management training ensuring leadership is equipped with skills and tools to do their best
- great benefits including lunch and fitness coverage",401k match is a little low
Datadog,3.0,"Nov 27, 2023",I was NEVER set up for success,Commercial Account Executive,"Former Employee, more than 1 year",,"Great coworkers, office was really cool with catered lunch 3x a week, fun events after work","Unfortunately I feel most reps aren't set up for success, or maybe it depends on your manager. Account distribution was anything but equal, and favoritism was a bit ridiculous. I also don't think quotas have been reevaluated in a LONG time, it 's a lot more difficult to hit 5k a month when you're working a with a capped number of garbage accounts (many going under) vs 2 years ago when tech was booming and there was a fraction of the number of reps. I also felt like we were treated like children regarding work hours, where in the office we were ""allowed to make calls,"" working remotely, etc. The VP of Sales from Boston is incredibly controlling about things that really don't matter, and it trickles down and kills the culture. By the way, culture PLUMMETED from when I first started til I left."
Datadog,2.0,"Sep 14, 2023",Don't even consider it,Commercial Account Executive,"Former Employee, more than 1 year","Denver, CO","Good product, snacks to take home if office manager doesn't catch you","- Worst leadership and management potentially in any SaaS company - Not enough accounts for AEs, most accounts have been crushed by 5-6 AEs before you got it, and there is reddit threads about how much software engineers hate Datadog -5% of reps hit quota each quarter, after you onboard you make nothing - Terrible coaching, management wants to do nothing and make sure their job is safe - Managers report to a car salesman who has no idea what he is doing and claims Datadog is the NFL of SaaS sales, but no one makes money - No work life balance, expectation is 3 days in office, but will ask for four and threaten you if you don't come in early and stay late - PTO hurts you - Culture is absolutely terrible, everyone from SDRs to AEs is miserable, and the pressure applied to do the same thing over and over to your 80 MAX accounts that have said no and are in a contract is overwhelming - No mobility for growth - 0 diversity - Obvious the director had new people post here to pump scores - Seriously just do not consider working here, you will want out in 6 months"
Datadog,3.0,"Feb 12, 2024","Lots to learn, but lots of work with little breathing room",Technical Support Engineer,"Current Employee, less than 1 year",,"-There is a lot to learn as there are a lot of products which Datadog has
-The team is helpful and empowers you on where to find answers
-Training period and content for training is constantly evaluated so new hires have adequate knowledge
-First line managers are supportive of employee development and do a good job of checking in","-New products keep coming out and the support team isn't being scaled as quickly. Same applies to more customers signing on and not enough team members to support them
-There is a lot of attrition, especially with coding bootcamp graduates who see the support role as a stepping stone to a software dev role. While I'm all for folks getting into the tech industry, regardless of age, background, career history, etc. many just leave the second they hear an opening on another team or outside of Datadog.
-Pay is not on par with industry standards, especially with utilization and productivity rates being very high"
Datadog,4.0,"Feb 20, 2024","good company, still growing pains in CS",Customer Success Associate,"Current Employee, less than 1 year","Boston, MA","good culture, they feed you three times a week, good product","they say they wont micromanage you but their system does, so much busy work. CS department is newer and not a great training structure in place. Technical products have a high learning curve"
