Company Name,Overall Rating,Review Date,Review Title,Job Title,Job Details,Location,Pros,Cons
F5,5.0,"Mar 10, 2024",Awesome,Data Scientist,"Current Employee, more than 3 years","Seattle, WA","Wellness Weekends are amazing 
people culture is great",some lack of clear communication from leadership
F5,2.0,"Mar 7, 2024",Not as human first as they claim,Sr Software Engineer,"Current Employee, more than 3 years",,"Wellness weekends (shared 4 day weekends across company)
Feels like immediate team cares about you, but definitely not leadership.
As far as I'm aware recent layoffs had a nice severance (5 months). Unsure if will be that way still going forward.","No recent salary increases. Pay is not as high as other companies. Bonus is only ever stock.
Rto mandate even though you're team is in different states and countries, so you drive in for zoom meetings. It also doesn't take into account pto or sick days, so it encourages people to come in sick. (Told you have to ""plan better"" if you can't make minimum...).
Half of your time will be meetings, more talking about how to do the work and not enough time to do it.
Pto amount not super generous, wellness weekends help. 
Reorgs removed required roles that business is not refilling, so more non work put on others outside of sprint commitments."
F5,2.0,"Feb 23, 2024",No longer a great company,Senior Software Engineer,"Current Employee, more than 10 years",,"F5 used to be great, a relaxed culture where the work was the focus and management prioritized the happiness of their technical staff. The workers there are still great people, hard-working and very supportive and fun. Benefits and compensation are fair.","Upper management is entirely focused on shareholder value and they continue to change their minds on policy decisions and regularly issue new mandates without providing an opportunity for employee input. Lower level management have become enforcers who refuse to consider individual employee needs. We went from an ""all voices are welcome"" company to ""shut up and comply"" within 10 years."
F5,3.0,"Mar 11, 2024",Good place to work,Software Engineer,"Former Employee, more than 3 years","San Jose, CA","Benefits, 401k medical and dental",Low stock based compensation here
F5,4.0,"Mar 11, 2024",Good,Anonymous Employee,Current Employee,,Good people there enjoy the work,Management need to be improved
F5,3.0,"Mar 2, 2024",Not confident in Long Term Success,Software Engineer II,"Current Employee, more than 3 years","Seattle, WA","* Great Team
* Can coast along if that's what you're into
* Compensation is just fine if you're in a low COL area","* Not confident in the executive leaderships long term vision
* RTO is always rough, openly basing their takes on anecdata
* Worried that we're going to hemorrage people"
F5,1.0,"Jan 23, 2024",Used to be great.,Senior Manager,"Current Employee, more than 5 years","Seattle, WA",It's hard to come up with many these days. Used to be such a great place to work. If they can find a way to return to being a truly human first company then I will revisit.,"Forcing RTO 30 days per quarter, bonuses have been reduced for the last year and a half, no raises, hard to get promotions"
F5,3.0,"Feb 20, 2024","Great culture, but no loyalty",Territory Account Manager,"Former Employee, more than 1 year","Bluffdale, UT","great culture, financially stable, good benefits, decent pay, remote work friendly","no loyalty to employees, you are just another number and disposable as the next, very complex solutions requires more engineers to be available to assist customers, they don't celebrate wins no matter how small or large."
F5,5.0,"Feb 29, 2024",Overall Great Company,Operations Manager,Former Employee,,"Tons of opportunity - lots of smart people to work with and learn from
Great benefits, including stock plan (even for ICs)","Getting a little weird with some DEI policies - but certainly not like typical tech companies
Not great at integrating M&As, so lots of siloing and cross-fighting"
F5,3.0,"Jun 27, 2023",I Miss the Old F5,Systems Engineer,"Current Employee, more than 5 years",,"- Love some of my coworkers and have made some lifelong friends - My direct managers have been awesome and have helped me grow - Health insurance is insanely good - While I disagree with RTO, the office is nice - Work-Life Balance is pretty solid","- IT Upper management has absolutely no idea what they are doing. The blend of incompetence and sometimes borderline hostility from management has put us in a very bad spot. The recent re-org was and continues to be the worst roll out I have experienced. From what I can see, morale is at an all time low and no one knows what to do. Any time we think we are going to get an update, meetings get cancelled. Most questions get answered with anywhere between ""I don't know"" and ""We will have to see"". Productivity seems to have been effectively shut down while management decides what to do with the re-org. - Layoffs, followed by a re-org, then followed by RTO is not the way to keep talent at F5. - Compensation is all over the place. HR will work against you when it comes to being fairly compensated."
F5,3.0,"Mar 2, 2024",OK,Head of Marketing,Former Employee,"Seattle, WA","Healthy culture, bold product investments","CMO did not know her business, did not provide clarity"
F5,2.0,"Jan 19, 2024",Was a great place to work but no longer,Senior Software Engineer,"Current Employee, more than 3 years",,"- Great Work Life Balance
- Friendly people","- Leadership is running the company into the ground
- Massive offshoring
- Low tech quality in XC and incompetent technical leadership in XC to fix it
- About to start losing most of its top talent which will accelerate the decline
- Dim future for F5 products with the current leadership."
F5,2.0,"Feb 15, 2024",The most incompetent C-Suite,Account Manager,"Former Employee, more than 5 years",,The people (common folk) are some of the best. Anything above your local team - executive level -think NA and above are morons.,See previous comment. No strategy. They keep buying more crappy products and have us try to force it down customers throats.
F5,3.0,"Feb 25, 2024",Awesome until recently,Software Engineer,"Current Employee, more than 5 years","Seattle, WA","Low level management is awesome, interesting work",Recent market pushes haven’t been great
F5,5.0,"Feb 6, 2024",Great company to work for,Software Engineer -2,"Former Employee, more than 5 years","Seattle, WA","Great people and great communication inside the company, a lot of nice benefits and days off","Poor management, often change of the strategy, non-consistent decisions that are hitting the morale"
F5,3.0,"Jan 25, 2024","Culture changing, not for the better",Product Manager,"Current Employee, more than 10 years","San Jose, CA","Good benefits, good people, genuine desire to help each other and customers.","Ivory tower, tone-deaf executive leadership.
Slow reaction to market changes.
Delusional self assessments of market positions.
Low pay for tech vertical."
F5,4.0,"Feb 12, 2024","Good Work, Moderate Pay",Software Engineer III,"Current Employee, more than 5 years","San Jose, CA","Work Life Balance
Helps each other","Moderate Pay
Low growth products"
F5,5.0,"Feb 1, 2024",good place to work,Senior Software Engineer,"Current Employee, more than 8 years","San Jose, CA","clear task in the work.
no meaningless meetings.",salary below avg. no free food.
F5,1.0,"Dec 6, 2023",My worst working experience at F5,Senior Developer,"Former Employee, more than 5 years",,"In true sense, quickly become a manager, let other do the works and you hide in meetings and take the credit.","Let's answer systematically
- Diversity & Inclusion ** (you have to be part of the people from same region)
- Culture & Values * (None, just copy any code from somewhere)
- Work/Life Balance 
 - for engineers ** who work is too much to do. 
 - For others *****, relax and say yes to your boss.
- Compensation and Benefits: ** Low (off course, if you are in good book of management your case is different).
- Career Opportunities : Full stop, unless you have a buddy to follow.
- Senior Management: Horrible, totally confused. Avoid them and run away."
F5,5.0,"Jan 30, 2024",Great place to work,Software Engineer,Current Employee,,"Employee benefits
Learning environment 
Friendly atmosphere",Nothing as such that I did not like
F5,2.0,"Nov 2, 2023",Mediocre Company with Poor Leadership,Principal Product Manager,"Current Employee, more than 1 year","Seattle, WA",- Good work-life balance - Decent compensation,"- Poor leadership guidance. You will hear a lot of buzzwords like ""Ridiculously Easy"", ""Human First"", etc. without the actual definition of what that looks like, how to execute, and what metrics to track at individual product and overall org level - There is a lot of emphasis on bringing Amazon-style execution practice but without learning the culture. Being an ex-Amazonian I feel like they ended up just ticking the checkboxes without developing the actual day-1 culture - They acquired a bunch of companies in the last few years like Volttera, Shape Security, and Lilac but still couldn't figure out how the overall portfolio convergence will look like"
F5,3.0,"Nov 30, 2023",Sinking Ship,Software Engineer,"Current Employee, more than 3 years","San Jose, CA",Interesting technology to work on and decent time off benefits. Thats about it.,"Leadership is not great. Top leadership is mishandling things in the name of efficiency, notable conflicts of interest which HR doesnt do anything about. Layoffs will continue, even for the core product organization, and moving more jobs to India."
F5,5.0,"Jan 21, 2024",F5 is the best company I’ve ever worked for,Solution Architect - Community Evangelist,Current Employee,,"Human first corporate culture, exciting technology.",The market doesn’t grasp F5’s relevance in security.
F5,4.0,"Jan 13, 2024",Good place to work,Principal Software Engineer,"Current Employee, more than 5 years","San Jose, CA",good Work life balance. Nice snacks. Friendly people. Good culture.,Old tech stack. They are competing with cloud which they are lagging big time.
F5,2.0,"Dec 6, 2023",Not up for the challenge,Marketing,Former Employee,"Seattle, WA",There are some really wonderful people at F5.,Get aligned and hire results-oriented people.
F5,3.0,"Jun 8, 2023",Great group of people but management does not lead,Senior Knowledge Engineer,Former Employee,,"The people there are top notch. It is an inclusive environment, they share knowledge and help each other. Constant exposure to new ideas and technologies. Best group of people I have ever worked with.","Executive management is not leading. They are unable to articulate goals and direction of company, such as 5 year outlook, 10 year outlook, etc. New technology is up and coming they jump on it without considering what it will bring to the company other than money, so it often takes a while for them to figure out how they will incorporate it into the existing products. They give themselves bonuses and raises while the majority of the company will get promotions without pay raises. Often release security and software updates without vetting. Product versions are fragmented and span a large range making supporting various versions a nightmare."
F5,3.0,"Jan 13, 2024",Review,Software Engineer,"Former Employee, more than 8 years","Seattle, WA",Some pros exist in f5,"The same for cons, they also exist"
F5,4.0,"Jan 10, 2024",Great Place to work,Senior Account Executive,Current Employee,"Seattle, WA","tech, culture, People, benefits, pay","move too fast sometimes, acquiring tech"
