Company Name,Overall Rating,Review Date,Review Title,Job Title,Job Details,Location,Pros,Cons
PCCW,5.0,"Jun 15, 2022",No Lay off,Network Engineer,"Current Employee, more than 1 year","Herndon, VA",they will never fire you even you can't do your job,"I don't have any cons but I can give pros: once you get in, you will retire at same rate. Even if you die they will pay you salary for few years at same rate that you got in."
PCCW,3.0,"Oct 28, 2022",Office Politics is strong,Administrative,Former Employee,,Diverse generations makes the work surroundings alive. Offers high paid salaries for IT technical roles,"Offers low salaries on back end services job roles like Finance, Admin and the like."
PCCW,2.0,"Nov 9, 2022",Na,Customer Service Representative (CSR),"Current Employee, less than 1 year","Columbus, OH",Easy work and very busy,Work life balance was not present
PCCW,4.0,"Jul 25, 2022",fast paced,Tech Support Agent,"Former Employee, more than 1 year",,getting know more people with influence,sometimes bureaucracy but you can manage it
PCCW,2.0,"May 6, 2022",monitor on-air path,Senior Technical Officer,Former Employee,,easy to learn new technical skill.,under pay in hong kong.
PCCW,3.0,"Jul 28, 2021",Good company,Manager,"Former Employee, more than 1 year",,all dimensions development for staff. good benefits and working environment,long working hours and rush projects with limited budget and resources.
PCCW,1.0,"Nov 15, 2017",Horrible infested with vermin,Performance Coach,"Former Employee, more than 1 year","Dublin, OH",There really aren't any unless you are fresh out of highschool just needing something quick.  A lot of the people I loved working with in hindsight!,Bed bugs & fleas!  They treat the performance coaches and mission control like crap.   There has been so much leadership leave lately because it's mismanaged and who wants to deal with bed bugs In a mediocre paying job??  Insurance is horrible!   Almost certain it has went down hill since August of last year.   Basically all they do is stress management out and makes them unhappy.  Thus why most have left the job.  You can't put in a two week notice they will find a reason to get rid of you sooner if you do!!!
PCCW,5.0,"May 12, 2015","""Great Company""",Anonymous Employee,Current Employee,"Dublin, OH","If you are looking for a company that makes you part of a family PCCW is where to go. They really take the time out to help you grow within the company. No worries thinking you don't have enough experiences. They work side by side with you to make you successful. Everyone makes mistakes but in their eyes it's just room for improvement and they make sure to guide you down the right path.  When I first started working for PCCW Teleservices, I was just trying to find a job until I finish with school. But now PCCW is my career. :)",Every company has cons but nothing to complain about.
PCCW,4.0,"Sep 7, 2016",Overall Positive Company,Workforce Analyst,"Current Employee, more than 1 year","Dublin, OH","Flexible - if you're willing to voice your need, you can get flexibility from management
Scheduling - you may be hired into a less desirable shift but there are opportunities to move up
Time Off - although paid time off is not accrued until 6 months, you have the ability to take time off
Advancement - for entry level employees, advancement up the chain can happen if you are hardworking and knowledgeable","Overworked - those in management positions are spread thin
Response Time - because of the limited resources getting what you need can take time
Development - you have to work hard to get any development time to move up or development for your job"
PCCW,2.0,"Apr 1, 2016","Not a stable, fair or consistent company",Call Center Representative,"Current Employee, less than 1 year","New Philadelphia, OH","Benefits are decent. The hourly rate is between 10-15.00 but no raise.  If you just want a decent job w minimal physical activity, it is a decent job.",My training experience did not prepare for every aspect of taking calls. There is no room for growth or promotion or raises. Attendance is ridiculous you are docked by the minute.  Lots of favoritism. No focus  good customer service and management has no idea what agents experience on calls.  Hours are unstable.
PCCW,5.0,"Oct 14, 2015",Great first job to have!,Customer Care Representative,"Former Employee, more than 1 year","Lincoln, NE","Excellent working environment. Our supervisors always managed to create a fun working environment. Sales can be stressful. So, they always set up a game to be played based on the sales that we made throughout our shift. I was able to switch my schedule around based on my schedule from my other job. I was able to go to school while working here as well.","The place had many layoffs, even though I was never laid off. I was still stressed out about possibly being laid off."
PCCW,1.0,"Dec 13, 2013",Worse company ever. Backstabbing favoritism underpaid poor upper management no communication.,Management,"Former Employee, more than 5 years","New Phila, OH",Meet new people who will also be underpaid and treated poorly,Expects u to drop your everything and work on site several hours over your shift without being paid because no one will help you with your workload even though it was meant for three people. Worse pay in the Industry. Horrid benefits.  Health insurance a joke eliminated 401k. Drama like working in a high school.  Only benefits you if you are friends with upper management because everything us based on what click you belong to.
PCCW,5.0,"Oct 26, 2015",A Positive Experience,Anonymous Employee,Current Employee,,They have a fantastic staff with a positive attitude.  Im currently employed with PCCW and I can honestly say its been one of the most amazing experiences in my.  They provided proper training and treat everyone fair.,I literally cannot think of any cons being employed with PCCW.
PCCW,5.0,"Sep 10, 2016",Highly Recommend,Anonymous Employee,Current Employee,"Dublin, OH","Great culture, real family atmosphere, management tries to be as flexible as possible in personal situations. Opportunity for advancement and you don't have to wait years like most companies for it to happen. Your hard work is noticed and does pay off.","No cons, maybe more parking. If you come to work and do your best, there isn't anything to complain about."
PCCW,2.0,"May 9, 2017",Starts great,Case Manager,"Current Employee, more than 1 year","Dublin, OH","You get a set schedule
Coworkers are friendly
In a nicer part of town
Nice computers with fast connection 
Lots of opportunities to move to a different position","Unorganized 
Low pay
Feels as though you can be replaced at anytime. 
Leadership finds reasons for why you're not eligible to move up within the company. 
Leadership chooses favorites"
PCCW,1.0,"Sep 5, 2017","Worst place to work, EVER!",Case Manager,"Former Employee, less than 1 year","Dublin, OH","The company has a lot of company events like cookouts, ice cream socials, etc. The CEO and his wife are nice people.","Has bed bugs! No one actually does any of the things they say they'll do. Hired over 400 people for peek season but had no clue what to do to make space for parking. No where to sit, everyday was a struggle to simply get into your systems. 3 microwaves and 4 restrooms with over 400 people on one project. Do the math. Half of management has no clue what they're talking about."
PCCW,1.0,"Sep 5, 2017",Unprofessional,Call Center Agent,"Current Employee, less than 1 year","Dublin, OH","Casual environment. The company lets you were jeans, sneakers . Tattoos are welcome. They have contests to make you want to do overtime .","Unprofessional . Managed by 20 somethings who were promoted because of meeting metrics, but lack leadership skills. A lot of managers chatting inappropriate conversations on the floor and seem irritated when you ask for help. Not a good place if you want to learn  skills and professionalism from management.  The workplace is a mess, dirty and you have to fight for a computer to work at."
PCCW,2.0,"May 16, 2016",Typical call center,Sales Representative,"Former Employee, less than 1 year","Lincoln, NE",Great basic job for students or people with something preventing them from getting other jobs. Straightforward script reading and responding.,"Strict attendance requirements, even for illness or emergencies. No room for advancement, and no commission on sales. Poor instruction from management on technique."
PCCW,1.0,"Nov 12, 2015",Not Good,Anonymous Employee,"Current Employee, more than 1 year","Dublin, OH",Working in this environment can be stressful.  Other representative give a lot of motivation and encouragement when you are having a bad day.,No drug testing to be employed.  Past illegal behavior at times ignored.   Administration dismiss negative behaviors reported repeatedly by representatives on the phone regarding supervisors.
PCCW,3.0,"Nov 16, 2016",Shift Manager,Shift Manager,"Former Employee, more than 10 years","New Philadelphia, OH","The people you get to work with.
The fast paced environment","The politics
The person that took control of the office I was located in ran it into the ground.
No appreciation for work done well.
Alot of non paying out of bonuses earned"
PCCW,1.0,"Dec 9, 2014",TSR,TSR,"Former Employee, more than 1 year","New Philadelphia, OH",I liked the people I worked with.,"It was dark and dirty in the call center. Management was aloof when you had personal issues. It was all about the job. Customers were very rude. They think you work directly for the client, and expect to talk to the CEO when they don't get their way. They don't seem to realize you are the low man on the totem pole and have no say in the way the business runs. They pay peanuts."
PCCW,3.0,"Oct 25, 2013","Good money, stupid people...",TSR,"Former Employee, less than 1 year","Lincoln, NE","The money was good, especially since I was making hourly plus commission. Everyone was really laid back and got along with each other.",People are rude to telemarketers and you have to follow a script.Most of the adults that worked there were immature. Almost everyone smoked and did drugs and were very unprofessional.
PCCW,3.0,"Aug 8, 2016","Projects are hit or miss, upper management lacking",Anonymous Employee,Current Employee,"Dublin, OH",*Fun environment with plenty of growth,"*Poor upper management
*Will run you ragged if you are a hard worker while letting others slide"
PCCW,3.0,"Jun 14, 2017",Good call center to work in with some asterisks. - Dublin Ohio location.,Team Lead,"Former Employee, more than 1 year","Dublin, OH","Great people. Great atmosphere. The president and his wife are some of the kindest, most personable  people you could ever meet.",Issues with senior management. Base pay is inadequate.
PCCW,5.0,"May 12, 2015",Professional & Knowledgable,Anonymous Employee,Current Employee,"Dublin, OH","Great leadership, treats coworkers like family, works well as a team & understands employees needs.",I don't have any cons for not working for this company. I truly enjoy what I do here and the people I work with.
PCCW,3.0,"Dec 24, 2014",used to be a fun place to work until pccw bought it out and couldnt provide enough work or pay,Customer Service Representative,"Former Employee, more than 3 years","Lincoln, NE",easy money when there's enough work,"not enough hours, low pat poor benefits,bad management"
PCCW,2.0,"Dec 6, 2015",Basic Call Center,Anonymous Employee,Former Employee,,The people there are great. Think of it as working with family!,The pay isn't worth the work. Long training schedule and the hours can be great or terrible.
PCCW,1.0,"Mar 20, 2017",Do Not Work Here,Customer Service Representative,"Former Employee, less than 1 year","Dublin, OH","pay, fun atmosphere, colorful walls","Prejudiced management - will actively try to humiliate you for nothing you did. They will tell you it's a ""family atmosphere"" but when it comes down to it, they discriminate toward white people. There's cussing in the client's guidelines, very unprofessional, OH AND THERE WAS MOLD on the roast beef I purchased from the cafeteria."
PCCW,1.0,"Jul 1, 2017",Dissaponting,Case Manager,"Current Employee, less than 1 year","Dublin, OH",The job is fun,You will need to make sure they are paying you correctly. Payday is never the same. They advertise incentives and never follow up on them. The environment is trashy and all talk about drugs and inappropriate things are allowed. It is not a professional place whatsoever.
PCCW,3.0,"Oct 17, 2017",Good for Entry Level,Anonymous Employee,Former Employee,,"Easy to Apply, fast hiring process.",Some of there Contracts are not at transparent as they make it out to be
PCCW,3.0,"Sep 14, 2016",Could be better.,Anonymous Employee,"Current Employee, more than 1 year","Dublin, OH",The CEO cares and wants the best for everyone.,"Lack of real management experience, favoritism and promotion of the wrong folks."
PCCW,4.0,"Jun 19, 2016",Contract Creator,Anonymous Employee,Former Employee,,"strong foundation in the industry, a lot of networking opporutnities",hard to move upward since management are not receptive about innovative ideas
PCCW,5.0,"Nov 17, 2015",Project Management Assistant,Project Management Assistant,Former Employee,"Herndon, VA",Friendly and positive place to work with a laid back atmosphere. Great benefits package.,Pay is slightly lower than competition. Though the benefits do supplement it.
PCCW,4.0,"Jan 31, 2017",Fast pace environment,Anonymous Employee,Former Employee,,"Worked in now TV
- fast growing
- excited products","- office politics between BUs, hard to get things going
- management is somehow off the ground"
PCCW,3.0,"Oct 2, 2016",customer service representative,Anonymous Employee,Former Employee,,"No entry restrictions, flexible shift, friendly peers.",Can be depressing when your boss wants you to sell more product than providing customer service
PCCW,4.0,"Oct 19, 2017",Overall Experience,Anonymous Employee,Current Employee,,"Good pay, decent opportunities to bonus, overall good job to build on","high turnover rate, etc etc"
PCCW,5.0,"Nov 23, 2015",Call center,Customer Service Representative,Current Employee,"Dublin, OH",Helping people with any apple products,Its a contract job and i am looking for something more permanent
PCCW,5.0,"Mar 16, 2015",Was a great experience for me.,Customer Service Representative,Former Employee,"Dublin, OH","Supportive management, opportunities for advancement, cool clients.","High turnover, like any call center."
