Company Name,Overall Rating,Review Date,Review Title,Job Title,Job Details,Location,Pros,Cons
Civica,5.0,"Nov 28, 2023","Wonderful Work-Life Balance, great team",Software Developer,"Current Employee, more than 1 year",,"I've been working for Civica (US) remotely for a little over a year, and I'm beyond satisfied with everything they have provided me. My personal life has been complicated enough, and my manager has been happy to accommodate me every time I've asked him for something. The willingness of my manager to listen to my situation and accommodate my needs has been a refreshing experience compared to my past work experience. We get a monthly, sometimes weekly video update from Lee Perkins, the CEO, who updates us on the stuff going on around Civica, and it makes me feel connected with the Civica workforce even though I live far away from everyone at the company.","I guess the job is a bit underpaid compared to similar jobs at my experience level, but personally due to their willingness to let me work remotely, and their flexibility when I need to take a few hours off for things like doctor visits and family errands makes me more than happy even with the monetary loss. Vacation time is also slightly lower than bigger companies, but you won't have to take vacation time for a 2 hour doctor visit, so it evens out."
Civica,1.0,"Nov 10, 2023","Run as fast as your leg can carry you, Useless management.",Business Analyst,"Current Employee, more than 1 year","Canada, KY",Nothing is good about them,"Acquire a company but lacks direction, bad management who is clueless but only care about how to generate revenue .Worst place to work."
Civica,4.0,"Aug 4, 2023","Non Profit, Generic Pharmaceutical Manufacturing Company",Manager,"Current Employee, more than 1 year","Petersburg, VA","Brand New Fill and Finish manufacturing facility with start of the art equipment. Building the company from the ground up; facility, processes, organization.",There are no cons to speak of.
Civica,1.0,"Jan 23, 2023","Too many talking heads, not enough accountability",Project Coordinator,Former Employee,,I honestly can't think of anything that isn't above the bare minimum.,"Management doesn't understand the private sector. There's too much oversight for common place things like paying vendors: It shouldn't take four to five months to pay less than $200. Or six months after the project for contractors to get paid. No one takes responsibility, a lot of internal finger pointing to other teams - probably the reason it takes so long to get anything done."
Civica,2.0,"Oct 22, 2022",Don't bother,Anonymous Employee,"Current Employee, less than 1 year",,Overall positive culture and attitude.,Glass ceiling a kilometer thick. If you aren't part of the main branch you're stuck.
Civica,1.0,"Aug 25, 2022",US Side of the Company is a Dumpster Fire,Anonymous Employee,"Former Employee, more than 5 years","Dayton, OH","They HAD some decent, dedicated people working there. Most of them either quit or were ""let go.""","Zero communication between teams. Company is in reactive mode, not proactive. DIrectionless. Panders to ""lifers"" and sets up new employees to fail. Relying more on overseas engineers and developers."
Civica,5.0,"Jun 17, 2022",GREAT!,Anonymous Employee,Former Employee,,Amazing place to be at,Nothing I can complain about
Civica,5.0,"Apr 14, 2022",Great Place to work.,Software Engineer,"Former Employee, more than 1 year",,"Great working experience with BU.
Great Tech and great people to work with.
Appraisals are also so great.
Perks and benefits are also good.",Too Much process to follow which is good by the way but somewhere sometimes it disturbs the good environment.
Civica,3.0,"Jun 27, 2022",US lags behind other countries,Software Implementation Specialist,"Current Employee, less than 1 year","Dayton, OH","Globally, the company does a lot of good for the communities it serves. Other countries also offer benefits like paid parental leave",The US market is a newer acquisition and is very separated from the rest of the company in terms of benefits (no paid parental leave) and organization. Roles are not clearly defined and formal training/onboarding is basically nonexistent.
Civica,4.0,"Jan 7, 2022",A Global Family,Customer Service Manager,"Current Employee, more than 1 year",,"Global reach/influence
Diverse coworkers from the US to Australia
Regular employee recognition with gifts or funds
Clear growth track
Regular progress check-ins encouraging growth and furthering education","Difficult to staff teams given niche products leading to short handedness at times
Occassional blurred lines for responsibilities making performance tracking difficult at times"
