Company Name,Overall Rating,Review Date,Review Title,Job Title,Job Details,Location,Pros,Cons
UKG,5.0,"Jul 28, 2023",A Unicorn Employer,Lead Solutions Consultant,"Current Employee, more than 8 years","Indianapolis, IN","UKG is truly a Unicorn of an employer. They care about you as an employee and offer amazing benefits, perks and freedom. You are given opportunities to grow your career either in your current 'path' or an all together different 'path'. You are encouraged to expand your knowledge and skillset through a variety of trainings, including certifications that will benefit you throughout your entire career.","None come to mind. You need to be realistic and acknowledge that not every employer is perfect all of the time. There will be challenges, and mistakes will be made, but it says a lot about your employer when they strive to make things right."
UKG,5.0,"Mar 11, 2024",Great Place to Work,Sr Solution Consultant,"Current Employee, more than 1 year","Overland Park, KS","Great support, always looking out for their employees, awesome benefits and an overall great company.",I haven't seen any yet.
UKG,4.0,"Feb 23, 2024",Great Company,Senior Product Support,"Current Employee, more than 5 years","Weston, FL","I LOVE working for this company!!! I have been working here 6+ years and don't see myself leaving anytime soon. Co-workers are amazing and Managers lookout for our Team members and promote great values and culture for our Teams. UKG cares about their employees, cares about their customers and awalys does the right thing. Very proud to work for this company. Our future is bright and so much growth ahead of us.","Our pay needs to be increased to follow inflation and cost of living increases. In all of my 6 years of working here we have NEVER gotten a Salary Adjustment to compensate for inflation and cost of living increases. This is not acceptable in a post 2020 world. 

Entry level pay at this company is still stuck 10 years in the past. AND our current yearly pay increases of 2-4% does not cover the difference in cost of living expenses. DO BETTER. 

Also! WFH fulltime needs to be an option for Employees whose team works at other locations or other states. There is no need to be in the office when all interactions with current team happens online - not in person. Hybrid schedule is NOT NECESSARY. Give employees option to work home at their own will and they will be happy campers AND save money on Rent at these corporate buildings. Expenses DOWN and Employee moral UP - WIN/WIN

Do not make in office days mandatory, let us make the choice!"
UKG,1.0,"Mar 4, 2024","Thinking of working for UKG, or using their services? Please read this.",Senior Data Analyst,"Former Employee, more than 8 years","Weston, FL",Good benefits. That's it. Benefits.,"Thinking of working for UKG, or using their services? Please read this.
First, as you scroll through, notice something about these UKG reviews… the (many) negative one-star reviews tend to be long and full of detail, whereas the five-star “Great company!” reviews tend to be one-liners and worded the same, e.g. “None at this time” for negatives. See the pattern?
Don’t be fooled. Ignore the planted click-farm reviews and you’ll see UKG as the toxic company it has become.
I worked for Ultimate for over a decade and it was, by far, the greatest company I’d ever worked for. After the merger it became unbelievably toxic. Every really talented and enthusiastic person in my department—every single one—had either quit in disgust or been driven out. Be aware that management is outsourcing your code to India as fast as they can. 
Now, what if you’re a potential customer and you like the idea of your payroll provider being “lean and mean”? Know this: UKG’s Salesforce system shows a satisfaction rating for every customer: green and everything is good; yellow means the customer is upset, red means the customer is *really* angry and is actively planning to jump. In the Ultimate days to see even a single red was a rarity. Shortly before I got the hell out of UKG, I was assigned twelve projects, and out of the twelve *eleven* of them were red. Think about *that* when you’re recommending UKG to your boss."
UKG,2.0,"Feb 28, 2023",A Once Good Company Takes A Radical Turn,Anonymous Employee,"Current Employee, more than 8 years",,The company benefits are outstanding.,"New leadership sucks: Chris Todd (CEO replaced Aron Ain) Hugo Sarrazin (EVP, Chief Product and Technology Officer) This company use to view employees as a top priority, and treat employees with compassion and empathy. Recently, all employees under Sarrazin, including those hired fully remote, or hybrid remote, were given 30-days notice before being required to begin working from the office or they would ""auto-resign"". They set the distance from the office at 50 miles! So, they honestly expect people to drive 100-miles per day. Some people have expressed concern with what would be a 90-minute commute, each way and the financial problems that would impact people who were hired to be fully remote. The official position of UKG was effectively: ""So what?"" In my opinion, the management of UKG is now focused on taking the company public, and to that end, they will step on as many necks as needed to cash out. My advice, don't be suckered by the previous reputation of Ultimate Software, Kronos, of the UKG. They are royally screwing over employees and Chris Todd actually said ""We know that for some people there will be a financial impact..."" FULL STOP."
UKG,3.0,"Mar 11, 2024",Engineering/Product in sheer chaos,Product,"Current Employee, more than 8 years",,Love the company - great benefits and the really do a lot to take care of employees,The Eng/prod is sheer chaos! Over the last few years this power of the organization has really taken a nose dive. Leadership is very out of touch and we have a new initiative every week it seems…many that clash with each other and all are give deadline with little to no guidance. So every team is doing their own thing and causing more issues. Oh and we are not allowed to let any scheduled work to slip. Very sad…used to work like a well oiled machine and now the burnout and frustration is at an all time high …but product leadership seems to think if we can’t take it good riddance.
UKG,3.0,"Jan 17, 2024",Great Company Crippled by Change Fatigue,Product Manager,"Former Employee, more than 8 years","Weston, FL","Excellent benefits, diverse employee groups, and many avenues for growth and engagement.","Nearly 4 years have passed since the merger of Kronos and Ulitmate Software. While the organization has made strides in blending, there is still a clash of cultures between the work styles of the legacy employees. This is suffocating to the new employees and the politics at a leadership level can be insufferable. 
Over the last two years, there have been a series of layoffs across the organization that seem dissonant with the content coming out of Great Places to Work For, owned by UKG.
Transition back to the office has been forced and inconsiderate of positions remote prior to the pandemic, a sad example of how UKG is clearly no longer either of the companies it used to be."
UKG,5.0,"Feb 21, 2024",Great Place to Work,VP Sales,"Current Employee, more than 8 years","Lowell, MA","Strong Leadership and Management Practices: Effective leadership that inspires trust, treats employees with respect, and fosters a sense of fairness and integrity throughout the organization. This includes transparent communication, a clear vision, and support for employee development.

Inclusive and Diverse Culture: A work environment that celebrates diversity and is inclusive of different backgrounds, perspectives, and ideas. This includes initiatives and policies that support equity and ensure all employees feel valued and included.

Employee Empowerment and Engagement: Companies that empower their employees by providing autonomy, resources, and opportunities for growth. High levels of engagement are often achieved through meaningful work, recognition, and a sense of contribution to the company's success.

Work-Life Balance and Flexibility: Organizations that understand the importance of work-life balance and offer flexible working arrangements, such as remote work options, flexible hours, and supportive policies for family and personal needs.

Benefits and Compensation: Competitive compensation packages, along with comprehensive benefits that support the physical, mental, and financial well-being of employees. This can include health insurance, retirement plans, wellness programs, and other perks that contribute to employee satisfaction and retention.",Still managing through effects of the merger from 4 years ago.
UKG,5.0,"Feb 24, 2024",I hope to be at UKG for a long time,Marketing,"Current Employee, more than 10 years","Lowell, MA",Benefits are fantastic. People are really kind. Executives are accessible. The work is really interesting and I frequently have the opportunity to learn new things. UKG is constantly thinking about the HCM market and how customers can leverage what we are good at create great cultures where people want to work. I applaud how forward thinking UKG is.,"Some people don't understand what it means to work for a for profit business and complain/are suprised when difficult decisions are made. Listening to their bellyaching can be exhausting, but I have learned to tune it out."
UKG,1.0,"Jan 29, 2024",Disaster,Anonymous Employee,"Current Employee, more than 3 years",,ER paid benefits. That's it. If you want free health insurance this provides it but I imagine they will take that from us soon enough.,"Pre-merger Ultimate Software was an incredible company to work for. Kronos leadership came in and gutted everything positive. I cannot in good conscience recommend anyone work here until entirely new leadership is in place that proves to be better. The current decision makers are falsely inflating the company to impress shareholders. The reality is new customers are constantly angry with their experience. As employees we are trying to do our jobs with both hands tied behind our backs as they remove vital resources, withhold raises and bonuses, and employees are laid off in droves, or people just quit from the conditions. The company is essentially a skeleton crew of who is left. This went from the best job I ever had to the worst in the span of about a year, the competence and care of executive leadership is on the floor. They want to line their own pockets at the expense of the employees. 
Stay away if you care about your sanity."
UKG,5.0,"Feb 29, 2024",Best Employer I've Ever Had,Director,"Current Employee, more than 8 years","Lowell, MA","Pay is very good
Benefits are excellent
Generous RSU program
A lot of really strong, empathetic, and compassionate people managers
Opportunity to work on many interesting and innovative projects
Fast growth start-up feel with resources of an established Cloud/Tech player","The high pace environment isn't for people who want to use work as the center of their social life. 

Pre-merger days of buying loyalty with free lunches, t-shirts, and social outings are long-gone (but the actually impactful benefits like employer paid healthcare premiums, 45% 401K match, etc., still remain and have been complemented with cool benefits like U Choose!)"
UKG,5.0,"Feb 23, 2024",Happy I Landed At UKG,Sr. Director,Current Employee,,"Growing company with huge opportunity to shape future state. 100% paid Health, Dental, Vision benefits for family coverage. 45% 401K match + annual restricted stock units. Organization is focused on improvement and creating a scalable, long term structure.","The organization itself doesn't have any cons for me. I think it really depends on what you're looking for in terms of challenges, growth, and development. If you like a reasonably fast pace environment that is consistently looking to change for the better, then this is the right place for you. If you're looking for more of a ""steady eddy"" job and workplace, then UKG probably isn't the place for you."
UKG,5.0,"Feb 28, 2024",Jump On In; the Water is Just Right  :-),Payroll Representative III,"Current Employee, more than 1 year","Alpharetta, GA","There really is a pretty strong list of pros for working at UKG. When I started, I was making the switch from 13 years within the hotel industry. As much as I loved working in hotels, there were certain needs that were being neglected that I have found within UKG.
1) The work-life balance is awesome! Since joining UKG, I have worked under the leadership of four different managers. Never once have any of them made me feel guilty for having to take my children to the doctor, or attending one of their midday school functions. Thus far, my experience has been that as long as the job itself is getting done, there aren't any worries. They understand and acknowledge that we all have lives outside of the job, and they encourage us to make sure that that outside life is just as productive and healthy as our professional lives.
2) The lists of benefits that UKG offers to Ukrewers is amazing! In no particular order, and definitely not covering all of them: a) 100% covered medical and dental for you and your family b) unlimited PTO c) depending on your position, the ability to work from home d) Tuition reimbursement (which I am taking advantage of myself) e) their 401K match is insane as of right now. These are just a few, but I guarantee there are many more
3) If payroll is a new endeavor for you, like it was for me, please know that the Rising Stars program will give you everything you need to set you up for success in the industry. Beyond the Rising Stars program, UKG still offers great training options at any time.
4) Inclusivity: If there is anything about yourself that you feel people might wrongfully judge or condemn you over, don't worry about that when you come into UKG. There are various things about my own self that I've experienced negative backlash over within previous companies: my hair, clothes, facial hair, lingo and even the neighborhood I come from. Don't worry about experiencing that here. In fact, UKG offers and encourages Ukrewers to get involved with one or more of the various available ERGs that have developed. In these groups, we foster love and pride for those things that some in society would rather condemn and alienate.","There aren't too many cons that I can mention, and I promise that I am trying. My first is only a con depending on your point of view.
1) If you are new to the industry and company, the amount of things you must learn in what feels like short amount of time can seem overwhelming. Even managers who have been in payroll for years admit that they are still learning new things everyday. This industry comes with challenges and learning curves, and you have to be prepared to adjust to those. This requires an ability to focus on the task at hand, thoroughness in your work, and the humility to know when to ask for help. Once again, there are numerous trainings and resources to help you grow, and I haven't met one person who hasn't been willing to assist when needed. Your ability to overcome the challenges is completely in your hands.
2) I work in a Hybrid position which means we come in 3 days of the week, and stay home the other 2. The Payroll Representative position is one that can be done completely remote. On top of that, I have found that my most productive days are those where I do stay home, because I will work straight through the day. My office space is right next to the kitchen and bathroom, so I can get up and be back in two minutes. My children's school is less than 5 minutes from my house, so I can pick them up in 10-15 minutes. When I go into the office, it is between an hour and hour and thirty minutes drive there and back. I have to drop the kids off in the morning, and pick them up in the middle of the day. This is a lot of time I feel could be used towards productivity. Because of this, I find myself trying to schedule my worksite days to be the least busy. Outside of the issue of productivity, the office is beautiful and modern, and it's always great to get out of the house and truly work alongside my colleagues."
UKG,2.0,"Jan 6, 2024",Overworked and underpaid,Global Services,"Current Employee, more than 5 years","Atlanta, GA",Benefits 100% company paid as it should be since most specialists/doctors won’t take the insurance. Unlimited PTO if you are able to take it with all the work you have to do. 45% match 401k.,"There is a ton of micromanaging adding to unneeded stress and workload of the job. Management is more worried about employees filling out activity trackers than fixing everything that’s broken with the system keeping their employees from doing their jobs. Focus is on all the wrong things and not the clients. They are trying to cut costs on good, experienced employees by outsourcing to India. Pay is on the lower end of industry standard. Minimum wage and cost of living increases much more than our wages do."
UKG,2.0,"Mar 7, 2024",Used to be great,Software Engineer,"Current Employee, more than 10 years","Weston, FL",100% paid insurance is the best part of this job but that may not last very long.,"A lot of micro-management. Bad leaders are the ones getting promoted. Leadership doesn't listen to employees, it's very top down. You don't get an option to relocate to another office, even after working here many years. Each team has 2-3 main office locations they're allowed to work out of."
