Company Name,Overall Rating,Review Date,Review Title,Job Title,Job Details,Location,Pros,Cons
Keywords Studios,5.0,"Nov 29, 2023",NONE,Anonymous Employee,"Former Employee, less than 1 year",,"All employee are very nice, comfortable environment","More benefit, more training and more fun activities"
Keywords Studios,4.0,"Feb 3, 2024",good,Player Support Agent,"Former Employee, less than 1 year","Poland, ME",good team and vey fiendly,remote postioan and easy job
Keywords Studios,4.0,"Jan 9, 2024",Too client focused,Email Support,"Former Employee, less than 1 year",,"Great company overall, flexible, simple process.",Process omce hired was staggered. The client for my project didn't seem to value the agents as they required us to serve people that other clients would ban from contacting support.
Keywords Studios,4.0,"Jan 22, 2024",Good Stuff,Key Account Manager,Former Employee,,CEO is super energetic and drives great strategy.,Pay could be better and I wish I could have stayed longer.
Keywords Studios,5.0,"Jan 25, 2024",Good work environment,Player Support Agent,Former Employee,,My teammates was really nice.,Salary was not amazing and There is no holidays.
Keywords Studios,2.0,"Oct 18, 2023",Poor Management,Manual QA Tester,"Former Employee, less than 1 year",,Decent benefits. Free lunches. Friendly coworkers.,"Management was abusive to employees. I had coworkers crying after their one-on-ones. Management retaliated against employees by firing them when they spoke up about issues. Management ignored technical issues and placed blame on employees. So, bottlenecks created by our hardware limitations were never resolved. Management cut off our line of contact with the client, severely limiting our ability to communicate with them and get feedback. This caused morale to plummet, especially when Management began telling us we weren't sufficient despite the client's previous approval and positive feedback. Management had poor communication skills, and got mad at employees when their inability to communicate effectively led to misunderstandings with employees. Management looked outside the team when they needed to fill leadership positions, rather than promoting from within the team. Our leadership turnover rate was abysmal due to low morale."
Keywords Studios,4.0,"Aug 30, 2023",Good experience,Program Manager,Former Employee,,"Organization, flexibility, worldwide presence. Good growth in stock values.","Niche sectors, mostly game and app development"
Keywords Studios,4.0,"Dec 19, 2022",Workplace Full of Opportunities,Project Manager,Current Employee,,I am in the Player Support/Customer Support department. I feel very lucky to be part of this company as I have been able to grow my skills and was also given the chance to advance my career. My superiors are supportive. I have a direct line to any one of them which is really helpful and encouraging. They do not hesitate to answer your questions and lend a helping hand. They not only answer our day-to-day questions but also try and teach us the skills we need to succeed.,"The training could be improved on. It would be better if we had learning sessions focused on improving the skills of not only our agents but our leaders/managers as well. As of now, your learning would depend on your willingness to ask questions/help from your superiors."
Keywords Studios,1.0,"Oct 18, 2023",Not respected,Front Desk Receptionist,"Former Employee, less than 1 year","Key West, FL","Art, ease of job, and the direct boss was wonderful.",Not a respectful environment from leadership and guests
Keywords Studios,4.0,"Mar 15, 2023",Some of the nicest people you can work with,Localization QA Tester,"Current Employee, less than 1 year",,"The working atmosphere in this company is really great. Teams I've work with are all friendly and patient to answer your questions. Snacks and coffee free for your taking, too.","Good environment and colleagues and all, the pay really isn't outstanding. Just slightly above legal average, I find it quite embarrasing to share this job with my friends based on this part."
Keywords Studios,4.0,"Jun 1, 2023",Not a bad place,Accounting Manager,"Former Employee, more than 1 year","Redmond, WA","Salary, location, people were great",The accounting system was a mess.
Keywords Studios,5.0,"Apr 19, 2023",Great place to work,Human Resources,Current Employee,,-Communication & Transparency from leadership -Great learning environment -Co-workers are friendly and willing to help -Autonomous work environment -Pay,"Keywords Studios will keep you busy, but allows you to use your creative skills to recognize and solve problems that may arise."
Keywords Studios,5.0,"Dec 19, 2022",Best Place to Be,Player Support Representative,"Current Employee, more than 5 years","Manila, Dallas, AL","This might sound bias since I'm still in the company. However, of all the 4 companies I've been with, I must say Keywords is a ""you'll stay here"" type of company. They're very considerate with their employees' safety and livelihood during the pandemic. I'm currently studying and they've been very considerate with my schedule adjustment requests (but of course I've informed them ahead of time).",None that I could think of at the moment.
Keywords Studios,5.0,"May 17, 2023",Great place to work,Talent Acquisition Specialist,Current Employee,"New York, NY",Get to work in Video games,work life balance can sometimes suffer
