Company Name,Overall Rating,Review Date,Review Title,Job Title,Job Details,Location,Pros,Cons
Carousell,5.0,"Mar 12, 2022","Very good job, payment is good",Anonymous Employee,"Former Employee, less than 1 year","Los Angeles, CA","good payment, nice co-workers and managers",a little bit stresfull at the start
Carousell,2.0,"Jan 24, 2024",11 year old start up under extreme pressure to become profitable,Product Manager,"Former Employee, more than 3 years",Singapore,"Hybrid work setup
Management considers the feedback from employees
People are generally nice and friendly","Unrealistic targets are cascaded top down with limited resources like headcount, product support, and budget which sets up the entire organization for failure. 

Senior leadership has lost the confidence of the employees with yearly company targets being missed. 

Middle management and their teams are under extreme pressure and held responsible for unrealistic targets. While Senior leadership lacks accountability.
 
Monthly town halls are plagued with Q&A's about possible layoffs, company outlook, and slow product innovation.

Internal employee engagement survey concerns revolve around growth opportunities, senior management credibility, slow product improvements, salary, and compensation competitiveness.

Can observe a change in culture with the pressure to become profitable. It's becoming less people-oriented compared to when it started. Glassdoor reviews were previously 90% plus."
Carousell,1.0,"Feb 23, 2024","Low confidence, high turn over, overworked, poor compensation",Anonymous Employee,"Current Employee, more than 3 years",,"- Hybrid working model but tightening on work from office 
- Friendly and helpful colleagues 
- No dress code","The company's initial emphasis on a people-first culture and a strong mission orientation underwent a significant shift due to the intense pressure to achieve profitability, resulting in employees feeling reduced to mere numbers. The layoffs in 2022 left existing staff burdened with increased responsibilities, particularly impacting those tirelessly working on the ground, while management remained seemingly unaffected.

A lack of cohesion among numerous managers has led to inconsistent strategies and a palpable absence of clear direction. Frequent restructuring and a tendency to change strategies without warning create an environment where execution becomes challenging. Townhall meetings have become dominated by concerns about potential layoffs and inadequate compensations, but management became annoyed and chose to discontinue addressing these questions, further eroding employee confidence.

The organization faces a continuous exodus of talent, with monthly resignations reflecting an inability to competitively retain skilled professionals. There's a significant disconnect between management and ground-level operations, they are not even aware of our KPIs. Middle management contributes to a toxic work environment by fostering office drama, often rewarding those adept at playing internal politics rather than delivering value-added work to drive profitability goals.

Product innovation is painfully slow, and user-oriented teams, like the seller experience team, lack effective communication with platform sellers. The recent launch of integrated delivery is celebrated as groundbreaking, yet it raises concerns about the company's ability to catch up with competitors after 12 years in the industry. Recent product launches were clearly designed to squeeze their sellers dry to forcefully drive up revenue. 

Overall, there is an extreme lack of confidence in the company's ability to achieve profitability. While a focused, action-oriented approach may improve the situation, ongoing brain drain is further diminishing the chances of success. Good luck achieving profitability and cashing out."
Carousell,2.0,"Mar 5, 2024",Culture,Sales,Current Employee,Hong Kong,Flexible working hours and work from home culture,Products no upgrade all the time
Carousell,4.0,"Feb 1, 2024",NIL,Retail Assistant,"Current Employee, more than 1 year",Kuala Lumpur,"Opportunity to grow, good pay",There are no cons at all
Carousell,4.0,"Nov 29, 2023",Wonderful people but poor directional guidelines and developmental mentoring,Associate Manager,"Former Employee, more than 1 year",,"I love how the senior management is as transparent as they can be about the Company's status and performance. 
People are very welcoming, and the management team are very approachable regardless of a person's job level.

Nice flexible benefits as well as yearly reimbursable wellness allowance for both full-time and agency employees. It's the employee's choice on whether they will use this allowance for their work from home setup or gym or other hobbies.","The high level direction is clear, however the lower level strategies on how to get there is like looking at muddy water. You could be focusing on a certain KPI for half the year only to be informed that there will be changes and you need to work on something else, which is understandable. however, it would be good to at least get ground level opinion as well on how feasible a certain idea is.

Unclear professional growth/development plans, your effort may be less due to a well planned task list or your personal efficiency but you won't be as noticeable as personnel working overtime, which slowly transitions Carousell into a more traditional type of corporation contrary to their revolutionized google-style beginning.
Without a clear career path, people tend to look elsewhere for growth.

Slow tech development/improvement. Sales and marketing related app/tech drive will have less impact if customers can't have their basic needs such as a decent search function or fraud prevention features or even a more precise filter functionality.

This is just a personal opinion, but Carousell needs more visibility in Markets it caters to and craft appropriate marketing strategies that is actually applicable to the market. The marketing team, at least in the Philippines, tends to go towards a more upscale approach in terms of endorsers, but the second hand market isn't predominantly made of people who can buy things that are brand new."
Carousell,4.0,"Jan 16, 2024",You will learn a lot from people here,Anonymous Employee,Former Employee,Pasig City,"- Seniors will guide and onboard you. Will get great learnings and insights from them
- Collaborative and fun workplace",Expect overtime when team is short staffed
Carousell,4.0,"Nov 8, 2023",Fun Working Environment,Account Executive,"Former Employee, more than 5 years","Manila, Manila","Working at Carousell offers a dynamic and invigorating work environment. It's a place where vibrancy and youthfulness abound, creating a fun and energetic atmosphere that fosters creativity and innovation. With a strong emphasis on collaboration and idea exchange, At Carousell, you'll find a company culture that values open communication and approachability. Everyone is approachable. and fosters a supportive and inclusive atmosphere where sharing ideas and working together is encouraged and celebrated.","The only downside is that since it's a start up, there are a lot of opportunities for improvement especially on the app itself so it's a bit challenging to attract new clients. Second, improvement on the client division amongst sales team as to promote fairness."
Carousell,2.0,"Jan 10, 2024",Nice but not competitive to win,Anonymous Employee,"Former Employee, less than 1 year",Singapore,"Friendly and young environment
No bureaucracy","Lack of competitiveness for the business world
Lack of leadership to align the different functions within the company to work for a common goal to win"
Carousell,4.0,"Jan 21, 2024",Great Learning Experiance,Lead Software Engineer,"Current Employee, more than 1 year",Singapore,"Very cool environment.
Unlimited Work From Home.","Very fast paced environment.
Consistent work pressure"
