Company Name,Overall Rating,Review Date,Review Title,Job Title,Job Details,Location,Pros,Cons
IDEMIA,5.0,"Nov 20, 2023",Good place to work,System Administrator,"Current Employee, more than 1 year","Exton, PA","Good salary
Good work/Life balance",none that i can think of
IDEMIA,2.0,"Mar 5, 2024",Bad Seed,Sales Manager,"Former Employee, more than 1 year",,"benefits, some sales people and tech support",Everything about the VP (EP)on the access control side as he is just there for the money. Let people go for no reason other than wanting to make a statement. Told someone their job was eliminated when it was not as he did not like her arm ink
IDEMIA,1.0,"Feb 15, 2024",Customer Experience Coordinator,Customer Experience,Former Employee,"Chantilly, VA",Nothing literally absolutely nothing. I literally cannot think of anything positive here.,"Nepotism, lack of training if you are not a family member or a family friend. I literally overheard the manager tell her family friend to bring their laptop over their house so they can train them and show them the ropes during the weekend. But for other team members when they ask the manager for help she gets frustrated or tells us she only has time to work on a certain client. Seems like management positions are given to people who are clearly not skilled enough mentally to be a leader. Negative work place environment. Contestant temper tantrums from management. Coworkers crowdsurfing your computer as they walk by your desk. Oh and during my first week working there the manager made a wild assumption that I was living paycheck to paycheck. Last VP was a racist and you could tell she could care less about the employees but more about the money being brought in. Which rightfully so but she did not have a poker face at all. Needless to say the only time you would truly enjoy working here is if nepotism favors you. I would not suggest someone who loves their life to work here as this place can make someone miserable."
IDEMIA,4.0,"Mar 7, 2024",Great company to work for,Analyst,Current Employee,"Reston, VA","good benefits, management open to new ideas and processes, many opportunities for professional development",some teams are short staffed
IDEMIA,1.0,"Feb 26, 2024",Dont Have any life outside of work for Idemia,Anonymous Employee,"Former Employee, more than 1 year","Nashville, TN",Co-workers are friendly and will help you get up to speed,Some of the lower Management Will ask you to do some shady actions. They throw a lot of information to learn but not in a organized manner. Nothing from start to finish
IDEMIA,4.0,"Jan 30, 2024",Good,Enrollment Agent,Current Employee,"Reston, VA","Flexible place to work, good culture.",Lots of changes in structure.
IDEMIA,1.0,"Nov 16, 2023",Lack of ANY management and communication skills,Machine Operator,Former Employee,,Many breaks (which are already mandatory),"I was switched from department to department with no attention to my agency that got me hired there. I had 3 meetings with HR and my agency and they were all astounded to hear I was switched jobs with severely-contrasting job responsibilities than each other without them being notified. Very unhappy, tired, sad, thought-absent managers that make up tasks to keep themselves busy. No communication between manager and employee and HR and agency the entire time and it was very frustrating to work there for 12 hours a day with such a horrible management ""system"". I was literally let go for something my ""trainer""/lead told me I could do and not get in trouble for -- the best part was I wasn't told exactly why I was let go until 2 weeks after I received an email telling me."
IDEMIA,2.0,"Feb 6, 2024",Stress,Customer Experience Coordinator,"Current Employee, more than 1 year","Chantilly, VA","I don’t know yet, it’s too stressful","Very stressful company, don’t have a proper game plan for most things"
IDEMIA,4.0,"Dec 25, 2023",Great Work Place,Regional Sales Manager,"Current Employee, more than 5 years","Africa, OH",Great work environment. Employees are friendly and helpful. Great team spirit,Poor salaries for off site employees
IDEMIA,4.0,"Dec 21, 2023",Sample,Software Engineer,"Current Employee, more than 3 years","Billerica, MA","Great place to work, excellent team",Was slightly slow due to covid
IDEMIA,4.0,"Dec 6, 2023",Doing the right things,Human Resources,Current Employee,,working to create a positive workplace culture,"immature organization
leadership still not making couragous decisions for the best interest of customers."
IDEMIA,4.0,"Nov 25, 2023",Sound company with global opportunities,Demand Planning Lead,"Current Employee, more than 10 years","Chantilly, VA","Excellent, committed team
Global support",My specific location supports an aging technology that is headed for obsolescence. The company is involved in other more forward looking technologies elsewhere.
IDEMIA,4.0,"Dec 11, 2023",Review,Talent Acquisition Specialist,Former Employee,"Reston, VA","Remote flexibility, had good benefits",Issues with upper level management stability in HR
IDEMIA,2.0,"Dec 9, 2023",Not a good place to work,Machine Operator,"Current Employee, more than 3 years","Exton, PA",Alot of great Co-workers that are friendly,"Management has no clue what they are going.
Poor pay.
Management ask to do mor and more without any type of raise no bonus. The Hr department truly sucks and they don't know their job when they are actually in the building"
IDEMIA,1.0,"Dec 29, 2023",Low Pay Not Many Opportunities for Career Advancement,Software Engineer,"Current Employee, more than 1 year","Anaheim, CA","Laid back work environment. Work life balance is great. Often handed roles and responsibilities that exceed your pay band, which is great for resume but not so great for your wallet.",Projects are a bit chaotic at times. Lack of accountability from upper management when projects are in the red. Pay is extremely compared to the market value.
IDEMIA,3.0,"Sep 25, 2023",Pros and Cons,Anonymous Employee,"Current Employee, more than 3 years",,The pros are that my team is great and the people who work at the company are very kind and get along well.,"The pay is not competitive. The health insurance is very expensive. The ""cost of living"" raises are laughable considering inflation. Asking management for tools and resources is useless, and for a tech company the technology available for day-to-day operations is seriously lacking. HR's hiring process is a nightmare and hasn't improved the entire time I've worked at the company. The top execs are constantly getting catered lunches, which is pretty discouraging considering I can't afford to buy lunch every day on my salary. After COVID, some managers allowed their teams to work from home permanently, but other boomer managers insist we come to the office multiple days a week even though we work better from home."
IDEMIA,2.0,"Dec 28, 2023",Never Again,Warehouse Clerk,"Former Employee, more than 5 years","Chantilly, VA",My direct team lead was AMAZING. I also enjoyed my colleagues.,"Underpaid
Understaffed
Over worked
Benefits were meh.
Getting PTO was like pulling teeth."
IDEMIA,1.0,"Jun 7, 2023",Laughable but too Stupid to Laugh,Software Engineer,"Former Employee, less than 1 year","Atlanta, GA","They see eye to eye with the Fuhrer on the final solution, for all of us. Swedes – And Californians too!","This company represents itself as a tech company in the background check industry. It really does the archaic paper finger printing done in the prison system, which is the sewer of a prison system. And this crowd is prisoner hungry. International prison system. God, what kind of sicko would do this kind of work. Swedes, Californians, and anybody who thinks prison camp work is a needed service and excellent way to benefit your customers. AKA No one matters but me people. Now that the pleasantries are over, let’s get down to the software business. There isn’t any. This is software customization of Java 1.0 maybe 2.0 I don’t know, and 95% of the code you cant get to and debugging is 10 times harder than normal because you can’t get to the code. And it’s almost all config files. Config file after config file after config file. And then the shmuck who “leads” the team doesn’t lead but he would pull me in to train new team mates on material I had not been told to take. Disorganized, archaic, 80’s scanners (literally), and a whole bunch of people who are fine with imprisoning people throughout the world as long as they get the money. Hitlers faithful."
IDEMIA,5.0,"Sep 13, 2023","Great company with flexible policies, supportive of women",Human Resources,"Current Employee, more than 3 years","Reston, VA","Idemia is a great place to work, offering many benefits for women, including gender diversity of leadership all the way to the top. Donnie Scott has been instrumental in ensuring that the teams are collaborative, and continuous improvement is always in focus.","I really enjoy my work, none."
IDEMIA,5.0,"Jul 27, 2023",Dream job!,Quality Assurance Engineer II,"Current Employee, less than 1 year","Bedford, MA",Ahead-of-it's time security technology company that appreciates and values its employees. Co-workers are helpful and understanding in helping you get trained and set up for the job.,"1. Time from application to interviews to offer were terrific, but took 4-6 weeks to start due to background and security checks. 2. Onboarding could be smoother in order to get access to required applications."
IDEMIA,2.0,"Nov 6, 2023","Horrible Management , no promotion, no rise, low pay",Engineer,"Former Employee, more than 5 years","New York, NY",Pros? easy job some flexibility.,"You will not grow, you will not learn anything useful. Horrible management , they dont care about employees. no rise, no promotion, no employee recognition. Management lies and gives fake promises each year. most employees will put you under the bus."
IDEMIA,5.0,"Sep 11, 2023",Excellent Company Culture,Anonymous Employee,"Current Employee, more than 3 years",,The US CEO Donnie Scott has created an excellent company culture that continues to get better! It is a pleasure working for IDEMIA and the impact of making the world a safer place.,Systems and Resources could use improvement.
IDEMIA,3.0,"Nov 27, 2023",NA,Anonymous Employee,"Former Employee, more than 1 year","Exton, PA","There are some pros, but only a few","Too many managers, not clear about how to achieve targets"
IDEMIA,3.0,"Oct 26, 2023",Good company with high workload,Anonymous Employee,Current Employee,,Employees were friendly and easy to get along with.,High degree of micromanagement with many hours spent preparing reports every week.
IDEMIA,3.0,"Nov 7, 2023",Average,Supervisor,"Former Employee, more than 5 years","Franklin, TN",Work from home flexible options,Organizational structure is not good
IDEMIA,2.0,"Oct 25, 2023",Horrible Company,Help Desk Technician,"Former Employee, more than 1 year",,There are alot of work from home options,Eagered to do more than your job for what you get paid for. Your team will help with another team but someone that gets paid more than you will for less work.
IDEMIA,5.0,"Mar 21, 2023",Awesome Company - Endless Opportunities,Executive Assistant,"Current Employee, more than 1 year","Reston, VA","Collaborative Worldwide Teams, Open communications from the top. Plenty of opportunity to get involved with areas of interest, they will allow you to explore working in different areas of the company. Great mentorship programs, regular internal employee engagement campaigns for work-life balance and well-being. IDEMIA truly cares about their employees. Flexible WFH policy and excellent PTO programs. Very good benefits program, above average 401K Match & and Annual Variable Bonus Plan granted to all FT Exempt employees",Can't think of any cons....really!
IDEMIA,5.0,"Sep 8, 2023",Not applicable,Enrollment Agent II ACP,Current Employee,"Lakewood, CA","Great benefits, great pto, great team and management","Not applicable, not applicable, not applicable."
IDEMIA,5.0,"Sep 5, 2023",good company to work,Anonymous Employee,Current Employee,,good colleagues good environment good projects,No company is perfect to work for
IDEMIA,1.0,"Nov 19, 2023",Horrible DO NOT WORK HERE,Marketing Specialist,"Former Employee, less than 1 year","Fairfax, VA","None, zero, will give you ptsd","Leadership is toxic, marketing team is horrible, they don’t teach you anything, and please do yourself a favor and don’t"
IDEMIA,3.0,"May 29, 2023",Typical Tech Firm,Technical Support,"Current Employee, more than 5 years","Des Moines, IA","Great people to work with, great experience, competitive pay, Work-From-Home.","Insurance has changed drastically over the last several years. Costs are constantly increasing, claims being rejected, and services being discontinued. Little to no mental health support. Very little cross-departmental communication. Almost no communication from managers, just tons of marketing spam. Five year sell cycle for the organization causes stress and anxiety among co-workers to skyrocket. It also causes stagnant periods where partners get left ""holding the bag"" with recurring issues and failing equipment."
IDEMIA,4.0,"Aug 3, 2023","The company was great when I first started, but then everything changed!",Lead Enrollment Agent II,"Former Employee, more than 3 years","Columbia, SC",Great Hours of Operations No Direct Supervision,No growth potential Supervisors unavailable when needed
IDEMIA,2.0,"Oct 6, 2023",Lack of compensation via job duties,Program Manager,"Former Employee, more than 1 year",,It is a great technical company with excellent design,Lack of communication and lack of compensation
IDEMIA,5.0,"Jul 27, 2023",Loving Work,Pre-Press Composition,"Current Employee, less than 1 year","Exton, PA",- Great environment - Friendly Co-Workers,- Wish there was more work from home opportunity
IDEMIA,3.0,"Oct 17, 2023",Good company just boring,Integration Specialist,Former Employee,"Billerica, MA",Flexibility and professional colleagues at the office,The place was boring to work at
IDEMIA,3.0,"Oct 2, 2023",unfair management,Machine Operator,"Former Employee, less than 1 year","Rancho Dominguez, CA",pay rate $17 and the last 4 hours was payed overtime,They will put you in the same area if you struggle and let you go
IDEMIA,5.0,"Aug 2, 2023","Great Place, Great Team",Software Engineer,"Current Employee, more than 1 year","Anaheim, CA","Teamwork, communication, active involvement, engaging",Have not come across a con yet
IDEMIA,3.0,"Oct 13, 2023",Cool place,Machine Operator,Former Employee,"Rancho Dominguez, CA",You get 4 hours overtime everyday,You have to do 12 hour shifts
IDEMIA,4.0,"Jul 17, 2023",Expected Compensation,Help Desk Technician,"Current Employee, more than 3 years",,Remote opportunities and ability to build customer relationships.,Lack of training materials and documentation.
IDEMIA,3.0,"Sep 11, 2023",Great starting employer,Software Engineer I,"Current Employee, more than 3 years",,Great opportunities to go up and will hire out of college.,It can take a while to receive a promotion and getting things done by management takes a very long time.
IDEMIA,5.0,"Feb 24, 2023",Excellent experience here. I plan to have a long tenure with this company. Thank you,Engineering Manager,Current Employee,,"Great coworkers, opportunities to learn and grow. Solid and impressive product offering which allows for stability. Company wide meetings to learn about benefits and continuous general company learning for how things are going and experiences. Thorough annual review process which lets you take control of your career if you speak up about the experience you want or the career progression you are aiming for.",I don't have any cons at this time.
IDEMIA,4.0,"Jul 24, 2023",Job experience,Associate Software Engineer,Former Employee,"Bedford, MA","Good salary, professionalism, location, my supervisor was very supportive","No mentoring, no career growth,"
IDEMIA,2.0,"Jul 1, 2022",Getting sold again,Customer Support,"Current Employee, more than 10 years","Anaheim, CA",Some very excellent co-workers. The product line helps catch the bad guys. I think the pay is fair.,"In 25 years or service we have been sold many times. About to get sold again. Not insider info just google Advent International sell IDEMIA. Each sale the company degrades for employees. Benefits fall, pay increases get smaller, on average 1% every few years. The company just announced we will no longer earn PTO time. It is a ""Unlimited PTO"" that they tried to sugar coat it but any moron with a brain can see it is only being done to get PTO balances to zero by the end of the year for the sale as all that time on the books is a negative for the company. Advent is a company like Richard Gere's Pretty Woman movie depicted. Buy companies, pick them apart and sell them to make the most money. Advent does not give a damn about our products or the people. Take away EARNED vacation which is money in the bank, and substitute a program where managers can more easily disapprove time off requests. I am waiting to see when the company that is next in line buys us and stops unlimited time off and goes back to a earned vacation program. That way all exempt employees are at ZERO in the bank."
IDEMIA,3.0,"Sep 28, 2023",Good company,Fingerprint Technician,"Former Employee, more than 1 year","West Seneca, NY",Positive support for employees and customers,Short time for individual customer support
IDEMIA,5.0,"Jul 11, 2023",best,Enrollment Agent,Current Employee,"Caldwell, NJ",The benefits are good for this company,There's really no cons huge that
IDEMIA,1.0,"Sep 26, 2023",Run away as fast as you can,Software Developer,"Former Employee, more than 1 year","Fort Wayne, IN",Nothing comes to mind. Horrible time in my life.,"If you have not seen a Micro-Manager so far, you can meet her."
IDEMIA,1.0,"Sep 8, 2023",Horrible company to work for,Salesforce Project Manager,"Former Employee, less than 1 year","Remo, VA",none that I can think of,"Horrible communications, horrible hiring process, horrible management. Lynn Edwards is happy to ghost employees and then terminate them. Dont trust this company"
IDEMIA,4.0,"Apr 23, 2023","Good stable company helping to protect our borders, verify people are whom they say they are.",Senior Engineer,"Former Employee, more than 5 years","Bedford, MA","Augmented Identity is their biz space, and they are at the top of this space. Really good groups all working toward same goals. Their security systems all around the globe. Securing financial transactions world-wide. Good steady work pace .",Some benefits could use improvement.
