Company Name,Overall Rating,Review Date,Review Title,Job Title,Job Details,Location,Pros,Cons
BlackBerry,2.0,"Mar 4, 2024",Sadly its a sinking ship...,Territory Account Manager,"Former Employee, more than 1 year",,"Good benefits. Decent pay. Middle Management. Some talented people. 

Cylance AI/ML is a solid technology - but needs to be updated.

New CEO, John G, is a positive as John Chen did nothing to drive growth.

BB QNX technology for the auto industry is solid.","BB has destroyed both the Cylance brand recognition and product innovation. After I came aboard I lost 50% of my clients as they wouldn't renew - they went to S1 or CrowdStrike. I was told that MGT would revive the Cylance brand and aggressively market our cybersecurity solutions - neither of these things happened. 

Channel partners have abandoned Cylance. The big resellers/partners consider Cylance a non-factor and they are not even part of the discussion. Senior Leadership has done nothing to address this. 

Employee morale is incredibly low. 

Senior Management was horrific under John Chen (old CEO). John still believed that the Blackberry brand is strong in the world - it may be in Canada but not elsewhere. When I asked random people they said either ""I though BB was out of business"" or ""..you guys make cell phones...I really liked mine...."" JC knows little to nothing about cybersecurity and constantly waffled in his decisions - he should have retired after saving the company from bankruptcy."
BlackBerry,1.0,"Dec 6, 2023",A Sinking Ship In Desperation Mode,Enterprise Account Executive,"Current Employee, less than 1 year",,Some amazing coworkers that worked hard and wanted to succeed in spite of the continuous obstacles presented. Innovative and unique technology that was unfortunately squandered by poor leadership decisions.,"Branding and market awareness are terrible to non-existent. Marketing dollars spent are a fraction of the competition and Blackberry is still basically known as ""the phone company"".

Delusional and inept senior leadership has created the worst sales culture I've ever encountered. Completely disconnected from the realities/difficulties on the ground and stuck in a 1990's-early 2000's mindset. New logos are all but non-existent here, and existing customers are and have been leaving in droves since Blackberry acquired Cylance in 2019. If you do not have a decent existing account base (and most territories at this point don't), your chances of being successful are slim to none. None of this, however, stops senior leadership from unrealistic expectations with ludicrous timelines.

Channel relationships have been long-abandoned and discarded. The big players have long ago abandoned Cylance (Blackberry) to where the company is a non-factor and not even part of the discussion. Leadership has done nothing to address this, and in fact, has worsened the problem by burning bridges of what remained in desperation for short-term wins that resulted in permanently fractured partnerships."
BlackBerry,2.0,"Oct 30, 2023",Not a horrible workplace but inability to deliver with toxic leadership enabled by HR,Manager,"Former Employee, more than 3 years",,"Great colleagues, benefits not bad. Working for Blackberry can be a good thing or a bad thing, depending on where you are in your career. Good if you have less experience. It's a software company with security in its name.","Blackberry is behind the curve in terms of technology and culture. When you're ready to move on, recruiters may raise doubts about your career choice of working for BlackBerry. Low pay, the executive leadership is a mess. Not able to deliver new software. High turnover of COOs in recent years. Executive leadership culture is the worst I have ever experienced. I witnessed one executive bashed another executive of minority background using inappropriate remark, and in other occasions there were remarks not respectful to women. In my own experience, HR sided with poor leadership in a way that to this day it's hard to comprehend. There was teachable moment that HR could have turned into rather than showing strong hands unnecessarily. The industry is moving towards a more humane culture. Their HR should catch up."
BlackBerry,4.0,"Mar 9, 2024",Okay place,Systems Engineer,"Current Employee, more than 10 years","San Jose, CA","Good food
Great manager 
Better ingredients","Pay is lacking
Food could be better"
BlackBerry,3.0,"Mar 7, 2024",It’s ok,Order Operations Specialist,"Current Employee, more than 1 year","Irvine, CA",Nice office and good snacks,Boring and not a lot of growth
BlackBerry,1.0,"Dec 4, 2023",Chaotic environment with unrealistic expectations,Renewals Manager,"Current Employee, more than 5 years","Irvine, CA",You get health insurance and they had a snack room that was sometimes stocked with food for employees,"The environment is very toxic, a lot of lies in the sales department, you are given unrealistic expectations, and the executive leadership is reaping millions of dollars while the sales team is struggling and they are facing cost cuts quarter after quarter. The weight of the sales team is carried by the renewals team because they struggle to sell to net new. By milking the renewals team as the cash cow they become very troublesome to their existing customer base.. The current sales leadership has a hard time using basic tools like Salesforce. You will get yelled at, you will be accused of insubordination if you wish to work from home, and no one has your back. It's the most toxic job I've ever held and hard to trust anyone in leadership positions. There was no opportunity for career advancement, I was stuck in the same position for over five years. Never once promoted. All I can say is that it is very chaotic, and you should stay away from this company if you value your mental health."
BlackBerry,1.0,"Nov 9, 2023",Jobs moved to India,Software Engineer,"Former Employee, more than 5 years","Los Angeles, CA","If you like working in India, sure, great company. All the jobs moved there.","They canceled 401K matching for years, canceled bonuses, called everyone to return to the office, and promptly fired them. Endless toilet flush of Marketing executives each promising to sell and one even going as far as to say ""This product isn't great - but we can still sell it"" - great confidence booster. This company is smoke and mirrors - great website, great marketing, but clinging to an old brand and trying to flip a bad product onto its customers."
BlackBerry,4.0,"Mar 3, 2024",Blackberry Cylance BDR,Business Development Representative (BDR),Former Employee,"Irvine, CA","- Good pay and benefits
- Allowed hybrid work",- lack of resources internally
BlackBerry,2.0,"Feb 29, 2024",Poor Company Direction,Account Manager,Current Employee,"California City, CA",People in the office are great.,Upper management has not direction on where the company is going.
BlackBerry,3.0,"Feb 29, 2024",mediocre,Business Systems Analyst,Current Employee,"Mississauga, ON",people is nice and helpful,pressure of layoff is always there
