Company Name,Overall Rating,Review Date,Review Title,Job Title,Job Details,Location,Pros,Cons
Zühlke,4.0,"Feb 2, 2024","Great people, terrible leadership",Lead Project Manager,"Former Employee, more than 1 year","Belgrade, Central Serbia","Great professionals with various soft skills, positive team atmosphere with colleagues from all over the world. You have a feeling you are among your equals","Company is going through crisis, 3rd year in a row. And in 3rd reorg of leadership, they put on Group Head position for Sales and Delivery a guy who started as trainee in Zuhlke 10y ago. 90% of leaders grew in Zuhlke, and only Zuhlke, With constant communication 'you are the best' from day one, they really think they are. And by moving up the ladder, every 2 years and even less (just because they did a good a job) they are actually becoming God, flawless. Instead of dealing with redefining the Strategy and Operational goals, Group heads are spending their expensive time on setting up the knowledge base, role definitions and knowledge sharing sessions... I could go for pages on all of the leadership antipatterns I witnessed e.g. micromanagement, not trusting your employees, no 'fail early' culture, no 'reduce the waste' mindset therefore absolutely non optimal risk management and as one of the consequences slow decision making, reaching consensus in large group of people, favorizing opinion of employees who are longer in the company, not defined business processes, not even core ones like Sales..."
Zühlke,4.0,"Mar 5, 2024",Nice place to work but needs improving,People Operations Specialist,"Current Employee, less than 1 year","Lisbon, Lisbon District",Flexible work schedule; absence of micromanagement; totally independent work; good work life balance,Company is really slow adjusting to market needs and changes; everything takes a lot of time to change and implement
Zühlke,3.0,"Jan 18, 2024",not a good time to join until they fix the management issue.,Software Engineer,"Current Employee, more than 3 years",Singapore,"good colleagues, culture, and work life balance","Seriously, management do not listen to their people and clinging to their 50 years old business strategy. 
They are the one refused to adapt. They re-shuffle on their own under the name of `change`. 

People adapt and learn, but they can't apply because of that strategy. 

Quite a number of people pointed out about that, but ignored. 
Sit at the top of the chain and reject good ideas from the employees. Yet, no responsibility."
Zühlke,1.0,"Jan 10, 2024","Bad culture, no plans, discriminatory",Senior Software Engineer,"Current Employee, more than 1 year",Singapore,"From benefits perspective, they offer SRS payment to expats and allowance for your insurance.

There are good engineering talents scattered throughout but they are rare.

Good work life balance","Management is a hit or miss, mostly a miss in terms of competency. For 5 years, no one came up with a tangible plan. It's always we are working on it. 

Yes, working on it until they have to lay off half to three quarter of the people they hired since 2021.

Management play favourite when it comes to the people: whether to keep or layoff. In part, there is an appearance of discrimination/racism. Majority of the people who are laid off are either locals or Asian."
Zühlke,3.0,"Feb 13, 2024",Changing a lot at the moment,Anonymous Employee,Former Employee,,Mostly working with clever people,senior management could be better
Zühlke,4.0,"Feb 9, 2024",Good Software Contractor Company,Professional Software Engineer,"Former Employee, less than 1 year",Vienna,"Exciting Projects
A lot of self-improvement possibilities",Payment is not very good compared to competitors
Zühlke,3.0,"Jan 22, 2024","Great team, Not so great projects",Security Engineer,"Current Employee, more than 1 year",Schlieren,"The team is great, the people are very smart and skilled. There are projects with really interesting technical challenges. Great to learn a lot fast.","Many of the projects in cybersecurity are boring for techies. ISMS, governance, etc. compensation is bellow average"
Zühlke,5.0,"Feb 2, 2024",Amazing culture,Software Engineer,Current Employee,Hong Kong,Best Culture and people and leadership,Salary and management issues are common
Zühlke,4.0,"Jan 3, 2024",Overall a good place to work,Data Engineer,"Current Employee, more than 1 year","Belgrade, Central Serbia","Great work environment with a lot of experienced engineers, overall great colleagues and positive work atmosphere, potential to learn quite a lot from diverse project opportunities, international setup.","Frequent company reorganizations, and overall trade-off between project activities and other learning opportunities which is even more noticable with the overall rise in market uncertainty."
Zühlke,1.0,"Dec 19, 2023",No. Just no.,Principal Consultant,"Former Employee, more than 5 years",,The culture used to be great.,"• Promise at the interview, then hide behind ""company changes"" pretending that those commitments ""don't count"" (I call those lies)
• The company can't say ""no"" to clients about even the most outrageous demands
• The worst IT infrastructure you've seen in an IT company before
• A ""feedback culture"" that can't take negative feedback
• The company ""restructured"" 2 times PER YEAR
• Horrible business model, always out of money
• Zero code reuse between projects
• 13 levels of middle management
• Incompetent senior leadership
• Bonus system is a joke
• Can't change projects
• Boring projects
• No autonomy
• Low salaries"
