Company Name,Overall Rating,Review Date,Review Title,Job Title,Job Details,Location,Pros,Cons
Zoom Video Communications,5.0,"Mar 10, 2024",Actionable leadership,Senior Engineering Manager,"Current Employee, more than 1 year",,Actionable leadership and talented engineers,Not that I could think of.
Zoom Video Communications,2.0,"Feb 19, 2024",A Great Ship with a Lost Captain and Crew,Anon,"Current Employee, more than 1 year",,"Pros would be the culture before the layoffs, the ability for the company to create products quickly and masterfully.","Leadership. I believe this came from the pandemic elevating people who had no business being in senior roles being called to higher places of responsibilty due to the situation with the COVID boom. 

The emperor wears no clothes is another issue with the company. Eric needs people to tell him like it is and to assist in the growth of the company instead of a bunch of yes-men. 

Ironically communication, given it is a communication company. There needs to be more cross-pollentation of ideas amongst leadership. In person mandates for the drones isnt necessary and is in point of fact antithetical to the entire MO of the company, It is about leadership meeting and talking, for they decide the course of the whole operation, that needs to be done in person.

This company has potential to be great, but it is rotting from the inside due to leadership."
Zoom Video Communications,4.0,"Jan 31, 2024",Was great while it lasted,Security Engineer,"Former Employee, more than 3 years","San Jose, CA","Excellent compensation and benefits, unlimited (untracked) PTO, reimbursement for books and newspapers, some of the smartest people I've ever worked with, excellent CISO, opportunities to explore what interests you most and define your work.","Just as people were starting feel comfortable that the company was on a good trajectory, another round of layoffs hit, following recent assurances from CEO, Eric Yuan, that there would be no ""company-wide layoffs"" in the future. Not sure how widespread this recent round really is, but it comes out sounding like he was mincing words to hide the truth. Since growth has massively declined and the first large round of layoffs in early 2023, resources have been tight, making it hard to get work done. The focus has shifted from security being a top priority, to just building new features at maximum speed. While this is a hard balance to strike, it has made the job of security teams more difficult."
Zoom Video Communications,5.0,"Jan 14, 2024","Recognized Excellence, Family-Oriented Culture",Service Engineer,"Current Employee, more than 3 years",,"[Disclaimer, Zoom didn't pay me or influence me to write this review]
Zoom is an ideal workplace for those who are driven and appreciate recognition and rewards. My time here has been marked by multiple recognitions and promotions. Contrary to some other reviews, I find Zoom to be a company with top-notch employees, leadership—including Eric, Velchamy, and Mu—and exceptional products/services. Despite often working late and being on-call in my role, I'm still able to enjoy quality time with my family. The parental leave benefit has been a major plus for me, and I've utilized it twice. Remarkably, during my first parental leave, CEO Eric personally called to express his gratitude for my contributions, a gesture not commonly seen in other companies. My exposure to various technologies here has significantly enhanced my career growth. To me, Zoom feels like family, and I am deeply invested in its success.",I don't have any cons.
Zoom Video Communications,2.0,"Feb 29, 2024",Hit and Miss,Engineer,"Current Employee, more than 3 years","San Jose, CA","Good compensation, good company vision, great product. Stated culture is great.","Nearly impossible to climb to higher position. Very little support for new engineers. Lots of tacit engineering knowledge. Your job is to find out who knows what, because it is very likely not documented. If you go out of your way to help customers or improve yourself, you will likely be met with criticism that another part of your work was not completed. I enjoyed Zoom when I started, but it is no longer a fun or happy place to work. The culture is no longer there. It feels like endless work with no break."
Zoom Video Communications,1.0,"Jan 29, 2024",Avoid Unless You Want To Be On [Sick] Leave,Senior Product Marketing Manager,"Current Employee, more than 3 years","Seattle, WA","Good company name for future opportunities

Smita, CPO. She knows what she's doing, but no one else does ;(","I have never worked at a company where so many people are on stress/anxiety leave. Avoid this place like the plague. 

Its a fight at the top primarily among typical tech bros with any exceptions ""fired"" or ""part of a silent layoff"".  Its basically an Eric + bro ego culture with status quo prediction on all. Zoom employees that have been there a while, or new employees that represent the Eric +bro ego profile for management. 

Management has no strategic direction, and no confidence to speak peace of mind to CEO and/or PM/ENG run company"
Zoom Video Communications,5.0,"Feb 7, 2024",Greatest SE Job Ever! - 2024 (3yr tenor),Solution Engineer,"Current Employee, more than 3 years",,"Zoom isn't perfect like every other tech company however, the leadership / culture has a genuine interest in listening to feedback and seeking to make improvements in the spirit of employee AND customer happiness. Work life balance is amazing. Comradery is some of the best I've experienced in a nearly 20yr SE carrer given, Zoom is undergoing constant growth and innovation. Grateful for this opportunity.",Fast paced. Speed of innovation can create challenges with staying on top of an expanding portfolio. Overlays help offset/augment some of those challenges.
Zoom Video Communications,2.0,"Feb 8, 2024","Poor Leaders in Charge of ""Leading"" Evolution of Zoom",Anonymous Employee,"Former Employee, more than 3 years",,"Compensation, challenging work, lots of areas to improve, product that people recognize","Leadership, lack of unified strategy that stretches across orgs/departments, lack of care for employees as people, misdirection from the CEO down on stating promises but doing the opposite."
Zoom Video Communications,4.0,"Feb 26, 2024","Growing Pains, but fun!",Account Executive,"Former Employee, more than 5 years","Nashville, TN","Fast paced, great CEO and best platform in its category.",Grew very fast and priorities within the company can sometimes be poorly communicated and rolled out.
Zoom Video Communications,4.0,"Feb 15, 2024","Great people, poor vision/leadership",Senior Sales Ops Analyst,"Former Employee, more than 1 year","Seattle, WA",There are many outstanding people to work with. Great benefits and pay.,"Seemingly always struggling for a clear vision of how to get to main goals. It's mostly just putting out fires, albeit strategically, but never ending."
