Company Name,Overall Rating,Review Date,Review Title,Job Title,Job Details,Location,Pros,Cons
Unity,5.0,"Nov 5, 2023",good company,Partner,Former Employee,,have chance to do sth independly,should be more planned in the company
Unity,2.0,"Feb 22, 2024",Sinking Ship Being Plundered by Corrupt Executives,Senior Product Manager,"Former Employee, more than 3 years",,"Some of the most amazing people you'll ever work with.
Used to have a good culture but IronSource ruined that.","Clueless and greedy executive leadership and board whose only focus is lining their own pockets and seemingly tanking what used to be a great product and company. 

No innovation - there's no product vision or direction, just meaningless buzzwords to provide the illusion of progress while the executives plunder.

Constant pivots and re-orgs. No product vision or plan = musical chairs.

HR is almost completed automated (oh the irony) so if you have a problem, good luck.

Shrinking benefits in order to pay for grotesque executive salaries.

Racist (and generally awful) behavior from IronSource towards Muslim employees that is tolerated by management.

Employees used to be able to voice their objections and opinions but that was quickly stomped.

Constantly tanking stock value: RSUs are worthless

Completely disorganized and disjointed information management; everything has to be found in one of the thousands of Slack channels.

Constantly changing tools - over 30 internal tools, most of which are in a constant state of sunset or introduction

No annual review system or way to track metrics, progress, or goals. Management doesn't set KPIs or OKRs because everyone is always being re-org'd and priorities are always shifting.

Management is too busy peacocking at conferences and on LinkedIn to actually do their jobs."
Unity,3.0,"Aug 8, 2023",Unity has disappointed me,Anonymous Employee,"Former Employee, more than 3 years",,"- Met very intelligent, kind, and supportive people during my time here and this is honestly the highlight of my tenure - $0 out of pay-check for medical, dental, and vision insurance in the US - Has so much potential in its product portfolio including a partnership with Apple Vision Pro - Office life is fantastic and homey with tons of events and perks, if working in-office is what you prefer",- Anyone senior director and above is completely disconnected from the rest of the employees and has no intention to bridge that gap - ironSource acquisition has completely changed the company culture in a way that undermines the voices of anyone who is not an ironSource legacy employee (i.e. Unity and Tapjoy employees) - Very little respect for C-suite and that's no one's fault but theirs. Town Halls and All-Hands meetings are a joke - Keeps advertising itself as 'competitive' in the market yet a simple LinkedIn search reinforces the conclusion that Unity is severely underpaying its employees - Marketing organization is messy and borderline toxic in some areas
Unity,2.0,"Feb 6, 2024",Unity Grow is not Unity.  It's Iron Source.,Monetization Manager,"Current Employee, more than 3 years","San Francisco, CA","Benefits, free lunch daily in SF office, easy commute from BART, snacks galore. Some good colleagues but most of them left. Some fun office activities and good diversity in general.","tl;dr--find another place to apply to. 

-Exceptionally poor management. Expect to be gaslit and ridiculed by your managers. Your voice doesn't even matter. Everything that was once Unity (grow side) is now ran by Iron Source and they have 0 empathy for employees.

-Poor culture. Just ask the employees that are still there how things were before Iron Source took over. It's night and day.

-Upper management doesn't even have a grasp on how the Unity product works and nobody is ever aligned with product functionalities and launches. Miscommunication across the board. 

-They keep trying to run Unity like Iron Source and apply strategies that make no sense.

-Management asks you to challenge them and when you do and they don't like your idea, you'll get skewered. They don't even want to bother with what you said. 

-Even though the interim CEO rescinded RTO, the management on the Grow side is forcing employees to come in 3x a week still. 

-During a meeting about culture, a manager literally said that since there have been so many layoffs, you now have space to come in and work wherever you want. 

- Clicky culture and a lot of 'yes man' mentality here. A lot of ego issues here.

-Unity has laid off over 2K+ people since 2022."
Unity,2.0,"Mar 7, 2024",Used to be good,Devops Engineer,Former Employee,"San Francisco, CA",very talented and passionate coworkers,looks like there's nothing unity can do to become what it used to be
Unity,2.0,"Feb 18, 2024",So sad,Anonymous Employee,Former Employee,,"Was an amazing company to work for at the beginning of my time there several years ago, and the market is a blast to work in.","C suite could never agree on a strategy, acquired multiple companies without a clear vision, most of which were shut down within a couple of years, and now 2 years of layoffs. Add to that the way they constantly anger their core market... Someday I hope it returns to its glory days, but for now, avoid."
Unity,2.0,"Feb 22, 2024","Great People, Poor Leadership",Software Engineer,"Current Employee, more than 5 years","Austin, TX","Excellent employees that create an unparalleled working enviroment.
Great offices with great services.
An opportunity to work on some really fun and cool projects.","Leadership are quite directionless. All the pros of working here are somewhat overshadowed by the constant chaos of layoffs and reorgs as a result of poor investment choices and ""diversification"" which ultimately translates into purchasing businesses with no relation to the company."
Unity,2.0,"Jan 26, 2024",Talented People Aboard a Sinking Ship,Senior Technical Artist,"Former Employee, more than 3 years","San Francisco, CA","Great benefits, game development focused teams tend to attract people at the top of the industry, good work life balance.","Executive management has steered this company in a terrible direction by spending a lot of money on acquisitions that they did not know how to utilize while abandoning their core business model. It's a shame so many talented developers had to suffer as a result. 

Some managers are terrible at leading, instead carrying their abusive practices from previous companies in the AAA gaming space. Aforementioned talented people have left to be where they're actually appreciated, that is if they weren't laid off. Things might improve now that a particular CEO is out of the picture"
Unity,4.0,"Feb 27, 2024",Good to start your career,Senior Software Engineer,"Former Employee, more than 3 years","San Francisco, CA","- Smaller organization makes it easier to be on high impact projects and have access to leadership
- Great work life balance",- Not a very social culture
Unity,3.0,"Feb 9, 2024",Mixed Experience ,Anonymous Employee,Former Employee,,"Incredibly talented colleagues - kind people who want to do good work
Great health benefits","Executive Leadership is struggling and has long struggled—no coherent strategy, cohesion or direction. 
Inconsistencies and lack of accountability 
Low morale globally"
Unity,1.0,"Jan 26, 2024","Was good, now very very bad",Human Resources,"Former Employee, more than 5 years",,The people were the only reason I stayed.,"Two words: POOR MANAGEMENT.

Unity has a habit of grossly rewarding it's upper management teams for failure all the while paying way below market for the regular employees who are the ones that work hard to make the company better.

Failed in your job, poor leader, technically inept....don't worry....here's a HUGE retention bonus (in cash and stock). You're upper management!!! We'll just layoff a couple thousand employees to make up the difference. 

What a joke this company has been for the last few years. Even the ""town halls"" all have scripted Q&As. The company has failed its' customers and it's employees. I would avoid."
Unity,2.0,"Feb 14, 2024",Terrible leadership great product,Anonymous Employee,Current Employee,,Amazing product and strong communities of users,"Leadership has taken terrible decisions the past few years, impacting hundreds of roles. There is little accountability for bad decisions. Re-orgs and layoffs every 6 months"
Unity,4.0,"Feb 23, 2024",Good place to work,Data Engineer,Current Employee,"Austin, TX","Good team, good manager, good benefits, good WLB","Decent pay range.
Uncertainty due to tricky business model"
Unity,4.0,"Feb 22, 2024",Great experience working at Unity,Marketing,Current Employee,,great insurance benefits & company culture was nice,budget cuts & low staff on certain teams
Unity,3.0,"Feb 15, 2024",Getting better,Anonymous Employee,"Former Employee, less than 1 year",,The teams are great. Very kind culture. The issues seemed to be improving when I left.,Decisions are made and then altered frequently. Hard to tell what’s going on sometimes.
Unity,2.0,"Feb 13, 2024",Unity has a long way to go to be a decent employer,Data Scientist,"Former Employee, less than 1 year","Seattle, WA","Tons of amazing, hard working, talented people.","Leadership is not good. Especially lately, a lot of things are changing at Unity."
Unity,2.0,"Feb 15, 2024",Executive Leadership Needs Major Turnover,Head of Marketing,Current Employee,"San Francisco, CA",Lovely people that you will meet and work with.,Decisions made by leaderships is rough.
Unity,3.0,"Jan 10, 2024",Laid off after less than 1 year at the company,Senior Software Engineer,"Former Employee, less than 1 year","Bellevue, WA","Great community of developers, lots of ways to learn and expand skill set. Got to work on numerous projects throughout the year to keep the work fresh and new.",Leadership drove the company into a profit loss spiral and caused mass layoffs during the <1 year I was an employee.
Unity,3.0,"Feb 15, 2024","Great Team, Not so Great Management",Anonymous Employee,Current Employee,,"Big company value, global company",Lots of unstabilty and reorgs happening
Unity,1.0,"Feb 12, 2024",Horrid in the last few years,Anonymous Employee,"Current Employee, more than 5 years",,Some pockets of good people,"The c-suite is a trash heap that ignores the ethics committee that it created, and DEI is one of the first places to suffer for it."
Unity,4.0,"Jan 26, 2024","Great people, bad leadership",Marketing Operations Manager,"Current Employee, more than 3 years","Austin, TX","Great people and product, the benefits are good","Exec level leadership make short sighted decisions and when the company faces financial consequence, it’s always the lower employees who are affected"
Unity,2.0,"Jan 21, 2024",Needs work,Marketing,"Former Employee, more than 5 years","San Francisco, CA","Gaming space 
Intelligent, passionate people who want Unity to work
Working with great developers","Overworked, underpaid
Rampant nepotism and corporate politics. 
Rewarding the loudest voices vs the best work
You’ll have to fight tooth and nail to get promoted
Mass-layoffs and re-orgs constantly"
Unity,1.0,"Jun 1, 2023",Totally siloed and operationally dysfunctional,Anonymous Employee,"Former Employee, more than 1 year",,"You will enjoy Unity if you love corporate politics and big egos. If you enjoy useless meetings, you will also like it here, because they are constantly in a state of planning, and never reach the hard part - execution of the plan. If you don't like your team/manager, just wait 6 weeks and you'll probably re-org anyways and start the cycle all over again.","Self-important and yet totally incompetent middle management. I literally couldn't tell you one thing that my manager produced or stuck with for more than 3 weeks. Technology Org steeped in toxic, clique-y culture. Very little career growth, and it's based on who your manager is (gatekeeping). Totally siloed and operationally dysfunctional. Not interested in any new ideas or hurting anyone's feelings which become major blockers to innovation and progress. Their disjointed product/website strategy reflect what Unity looks like on the inside - teams & systems that don't talk to each other, massive amounts of duplicate work, data all over the place, engineers and egos dictating business decisions, lack of transparency, and the most impressive non-answer answers from leadership I've ever seen."
Unity,2.0,"Jun 20, 2023","Great place to build up your resume and coast, management is terrible and literally despised by the employees",UI Tools Engineer,"Current Employee, more than 3 years","Seattle, WA",Good work life balance Decent chance of stocks being worth something in 10 years if management doesnt completely run it into the ground Carries some weight on resumes due to it being a household name in game development,"Management/C-Suite are completely disconnected from reality, none of them seem to have any technical chops to speak of, meaning that they are a bunch of sales/marketing folks trying to run a tech company, and failing at it badly in my opinion Employees literally despise them and make this known quite loudly, and the C-Suite instead of taking this feedback and making changes, chooses to lash out at employees who speak up, and have fired employees for calling the C-suite out for their out-of-touchness Morale is low and has been for years Inter-team dependencies and production processes are abysmal, ever seen that meme of how Microsoft teams are a bunch of people pointing weapons at each other? That's kinda what Unity is like right now"
Unity,2.0,"Jan 11, 2024",Time for a change,Director of Engineering,"Current Employee, more than 3 years",,"- Many IC's are wonderful to work with
- Supporting the Games industry is awesome
- Mediocre cultural diversity","- Unsupported ERGs
- Executives are ineffective
- Company lacks the means to work in a concerted way
- Recent layoffs are the result of many years of bad executive decisions"
Unity,3.0,"Jan 20, 2024",.,Talent Acquisition Specialist,Current Employee,"Israel, TX",The people in the Israeli site are the best,Not the best company to grow in
Unity,1.0,"Jan 24, 2024",Sinking ship,Senior Design Manager,Former Employee,"San Francisco, CA",People used to be good. The game creation domain is hot and exciting.,Terrible management. No room to grow.
Unity,3.0,"Jan 17, 2024",Data engineer,Data Engineer,"Current Employee, more than 1 year","New York, NY",Life work balance is good,"Lower salary, a lot of layoffs"
Unity,5.0,"Apr 29, 2023",Best company I've ever worked for,Senior QA Automation Engineer,"Current Employee, more than 1 year","San Francisco, CA","- Amazing salary & benefits package - At least for my team, the most friendly, competent, and functional group of people I've ever worked with - Excellent company all-around with great products that are a blast to work on 

- Led by very competent leaders in seemingly all areas; John Riccitiello is an amazing CEO that is very engaged with people & approachable (he likes every-day employees to come to him to talk and ask question/suggest changes)","- Kept buying or merging with companies when we don't have infinite funds (Unity has not been profitable yet, but we are close), which seems to have led to mass layoffs when the economy stumbled right after these acquisitions - just feels like a lack of foresight 

- Eliminated or shelved a serious number of incredibly important projects after these acquisitions, ostensibly because there was not enough money to fund these projects 

- Extremely woke. The company often pushes intersectional identity politics onto employees. Certain people with certain identities are allowed to be outright racist to others in chat on the basis of ""victimhood"", where they are essentially given a pass for toxic behavior - The company seems to be putting a lot of resources towards these ideological initiatives at a time when we are suffering in the current economic climate"
