Company Name,Overall Rating,Review Date,Review Title,Job Title,Job Details,Location,Pros,Cons
ASUS,5.0,"Feb 3, 2024",CMF Designer,CMF Designer,Former Employee,,"Good environment and colleagues. 
have Gym, swimming pool and nice office.","a bit long working time,"
ASUS,4.0,"Feb 14, 2024",Great Culture,Senior Logistics Coordinator,"Current Employee, less than 1 year","Fremont, CA",Great growing culture for building employees.,"Some language barriers, but nothing to restrict workflow"
ASUS,5.0,"Feb 1, 2024",Nice,Systems Engineer,"Former Employee, less than 1 year","New York, NY","Good company to work, nice",there is no cons for me
ASUS,2.0,"Jan 4, 2024","Pay is good, culture is toxic",Business Development Manager,Current Employee,"Los Angeles, CA",Pay - that's it. No other pros,Extreme micromanagement and toxic culture
ASUS,3.0,"Jan 5, 2024",Good product quality,Validation Engineer,"Current Employee, more than 3 years","Fremont, CA","Financial stable, good office environment with global brand recognition",not much career growth in the long run
ASUS,5.0,"Nov 28, 2023",good,Software Engineer,Current Employee,"Detroit, MI",good for as apple and abanangd daslfn,it is great fro compnayy to gro u trade sedret
ASUS,3.0,"Nov 14, 2023",Leadership Out of Touch,Business Development Manager,"Current Employee, more than 5 years","New Orleans, LA","Frontline people are dedicated, hard-working people.",Upper management is out of touch with current market conditions to include product development and product pricing.
ASUS,1.0,"Nov 29, 2023",Micro management style,Accountant,"Former Employee, more than 1 year","Fremont, CA",Health insurance is good. Location is good.,Micro management style. Low salary. Overtime work.
ASUS,5.0,"Sep 27, 2023",Nice for Asian,Logistics Specialist,"Current Employee, more than 3 years","Fremont, CA",Nice people to work with,Most of the workload will be distributed from different department.
ASUS,2.0,"Jun 11, 2023",Could be a great company,Sales Representative,"Former Employee, less than 1 year","Newark, NJ","-Has a lot of talented individuals working for the company, but could easily go elsewhere if not for their loyalty -Highly valued products, customers know very well from face value -Household name -The American management helps build a productive environment, however, the ""Asian culture"" holds back works dramatically from wanting to over-perform for fear of falling behind in the future","-Long expect working hours -Incredible workload -High Turnover, with a lack of recruitment/restructuring -High pressure pushed through the pipeline for results -Lack of understanding of the current market, expects results from mid-covid in a post covid world"
ASUS,5.0,"Aug 14, 2023",Nice Workplace,Accountant,Current Employee,"Irvine, CA",Nice leadership great coworker very supportive,slow salary increase. not many opportunities to grow.
