Company Name,Overall Rating,Review Date,Review Title,Job Title,Job Details,Location,Pros,Cons
NetApp,5.0,"Mar 11, 2024",Great work life balance,Customer Success Manager (CSM),"Current Employee, more than 1 year","Vienna, VA",Work life balance is good,Wish it was an office environment
NetApp,3.0,"Mar 11, 2024",Layoffs ruined a good culture,Sales,"Former Employee, more than 1 year","Austin, TX",Good products good pay management who say one thing and then layoff 100's just so the stocks go up and they make more money,Politics - lousy core toxic people
NetApp,3.0,"Feb 28, 2024",Mid-level management with Advancement Aspirations,Senior Manager,"Current Employee, more than 5 years","Raleigh, NC","I have a great team, with a lot of experience. In my group retention is amazing. I am given a lot of opportunity to make my own decisions and execute for my stakeholders.","While relatively a large company, NetApp is not a large company in the IT space. I’m not convinced it’s a place you can advance easily. In my time at NetApp, the company leadership has made some poor strategic decisions that caused our competitors to take advantage. The same leadership team is still in charge with another strategy shift which is still TBD in its effectiveness"
NetApp,4.0,"Mar 12, 2024",review,Software Engineer,Former Employee,"San Jose, CA","good wlb, good pay, organized codebase","mismanaged, not an interesting product"
NetApp,2.0,"Feb 14, 2024","Lots of hype, little substance",Manager,"Former Employee, more than 8 years","San Jose, CA",The only good thing about NetApp is its CEO. The people below him however are mostly very biased individuals who are only interested in building their own kingdoms and using the company as a stepping stone to something better. All of the greatest leaders at NetApp have long since left the company. Most in frustration and dissatisfaction for not being able to affect the real change that is sorely needed.,None of what they talk about is true when you're in the trenches.
NetApp,5.0,"Mar 5, 2024",Good company to work,Senior Software Engineer,"Current Employee, more than 8 years","Waltham, MA","Good culture, good work-life balance, great team to work with",Compensations are so so. Has annual shutdown.
NetApp,5.0,"Jan 3, 2024",Great place to work but not the best salary,Technical Support Engineer II,"Current Employee, more than 1 year","Research Triangle Park, NC","Great health benefits
Open collaboration 
Can learn things and wide options of technologies to learn
Mental health benefits via Lyra 
Stock purchase options
Work life balance
Can work remotely but go to the office on some days
If my salary increases over time I could see myself here long term",I believe I get paid far lower than average and in the area I make less than other coworkers but given when they hired me I respect them as a company as my focus hasn't been entirely on my job
NetApp,4.0,"Feb 9, 2024",Pretty good,Cloud Solutions Architect,"Former Employee, more than 10 years","Minneapolis, MN","Many smart, generous, and helpful co-workers. 
Most products are excellent.
Excellent pay and benefits.","Management sometimes makes poor choices. 
Compensation is way too complicated.
Hyper-specialization fragments capability, and requires each account to engage an excessive number of specialists and each specialist to be involved in an excessive number of accounts."
NetApp,5.0,"Feb 29, 2024",Best Company,"Sr. Manager, Executive Recruiting","Current Employee, more than 10 years","San Jose, CA",Incredible company with a fantastic culture and incredible people doing amazing work.,there are no cons to working at NetApp.
NetApp,4.0,"Feb 23, 2024",Good company,Manager,"Former Employee, more than 10 years","Waltham, MA","- Smart co-workers
- Good resources for employees to get their job done
- Pretty good benefits (health insurance, employee stock purchase plan, 401k match, etc.)",- Low employee morale due to periodic layoffs
NetApp,5.0,"Feb 21, 2024",Great company with good work-life balance,Member Of Technical Staff,Current Employee,"Research Triangle Park, NC",Great people working there. Once you are well equipped with the architecture you will be able to contribute,Old tech stack. Lack of career growth
NetApp,3.0,"Mar 1, 2024",Strategy ,Client Executive,Former Employee,"San Jose, CA",Good plan for the company,Not consistent for the sellers
NetApp,5.0,"Feb 28, 2024",Good Work Life Balance,Client Success Manager,"Current Employee, more than 3 years","San Francisco, CA","Good Pay
Work Life Balance",client success org still brand new
