Company Name,Overall Rating,Review Date,Review Title,Job Title,Job Details,Location,Pros,Cons
Logicalis,5.0,"Mar 2, 2024",Great culture,Director,"Current Employee, less than 1 year","Dallas, TX",Large company that has small company culture,Might be too conservative at times
Logicalis,1.0,"Feb 15, 2024",Horrific Senior Management and compensation,Manager,"Former Employee, less than 1 year",,"Great technical staff.
Friendly people outside of senior management.
Glad to be out of the place.","Revolving door of managers.
Terrible compensation and benefits.
No long term strategy,
Continually firing good engineers to save money.
Lack of any any guidance from the very top except cut costs.
Company going down fast with a lack of future vision. 
Entrenched in onsite Cisco solutions with no other plan = Company gone.
No career progression plan.
I never had a single performance review whilst there."
Logicalis,3.0,"Feb 29, 2024",Salary,Service Desk Technician,Former Employee,"Tempe, AZ",An easy entry-level position for individuals who are new to IT.,"The management in the organization needs to be better, and there is a lot of unnecessary micro-management. There are no opportunities for growth, and promotions are out of the question."
Logicalis,1.0,"Feb 19, 2024",Don't care about you,Service Desk Technician,"Former Employee, more than 1 year","West Bloomfield, MI",I don't believe there are any pros to this place,"you're replaceable
they only care about tickets
they don't care about your schedule or time off
they don't care about personal issues
consider giving up your free will when being here"
Logicalis,1.0,"Feb 16, 2024",Serve many masters,Service Desk Technician,Former Employee,"Tempe, AZ",Great co-workers who will share their experience,"Too many service accounts, not enough employees"
Logicalis,3.0,"Jan 18, 2024",Solution Sales,"Sr. Director, Engineering",Former Employee,"Cincinnati, OH",Great level of autonomy when it comes to delivering on your business plan.,Lack of creativity and sense of urgency from the sales team.
Logicalis,1.0,"Jul 19, 2023","Zero ethics, incompetent C suite, dishonest management",Sr Service Delivery Manager,"Former Employee, more than 10 years","Bloomfield Hills, MI",The employees themselves are great people but once you get into management roles the quality of professionalism and competency plummets massively as well as their ethics and morals.,"Lies to their customers repeatedly, greatly under pays their employees, baits and switches employees during promotions having them apply for a higher level role only to end up giving them a title just below what they applied for and $15-20k below market value pay. C suite is the most unethical and incompetent group of people I've ever had the displeasure of interacting with. Chased away employees in droves at every level of the company. Has not delivered on one promise both internally and externally and continues to blame COVID as the reason why."
Logicalis,1.0,"Jul 19, 2023",Unwilling Invest in Staff,Solutions Architect,"Former Employee, more than 1 year",,Staff are friendly although they are severely overworked due to low staffing levels purposely done by management.,It is shocking that a company which markets itself as an MSSP invests zero dollars in training employees. They tell potential customers they can support pretty much anything for Managed Services or Professional Services but then make no effort to get staff trained. Say anything to get the sale. NOC/SOC technicians struggle making basic changes to network devices. Most of the time they end up having to subcontract out most of their PS work due to lack of skillsets.
Logicalis,4.0,"Aug 4, 2023",Great IT Entry Level Job,Service Desk Technician,"Current Employee, more than 1 year","Tempe, AZ","- Work\Life balance - Great management\team - Bucket of PTO, this is subjective, but I like all my PTO upfront, easier to plan out the year",- Pay can be considered minimum wage in some states - Training needs more structure
Logicalis,3.0,"Sep 8, 2023",Good and bad,Senior Network Engineer,"Current Employee, more than 8 years","Dallas, TX",Flexible working times Six weeks vacation time,Unstable Never know when you’re next to be laid off
Logicalis,1.0,"Oct 15, 2023",Not worth your time,Systems Operator,Former Employee,,"Work from home, so that's nice","Management doesn't change, underpaid, logistical nightmare."
Logicalis,5.0,"Sep 15, 2023",......,Voice Engineer,Current Employee,,all is good no problems,no cons and no problems
Logicalis,5.0,"Aug 24, 2023",Great place to work,Sales Support Representative,"Current Employee, more than 3 years",,Company is focused on their employees and does their best to make everyone happy,Minimal raises with no account for cost of living
Logicalis,1.0,"Jul 21, 2023",No Growth Opportunities,Service Desk Technician,"Former Employee, more than 3 years","Troy, MI",I enjoyed the people I worked with although most of us were overworked and stressed out most of the time we made an effort to support each other.,The overload you with work and make you support new technologies with zero training. They have zero money allocated for training in the budget and every year all we hear are excuses. Glad I left.
Logicalis,4.0,"Jun 27, 2023",Good Company,Project Coordinator,"Current Employee, more than 3 years",,If you have the motivation to move up they will help you find your path.,The pay rate is on a lower scale than you would find for the same position elsewhere.
Logicalis,3.0,"Jun 16, 2023",Great engineers terrible management!,Professional Services Consultant,"Former Employee, more than 3 years",,"- Gain an enormous amount of experience in a very small window - Work on almost every networking, collaboration and wireless technology",- Management changes were constant and usually for the worst. - No work life balance will be tolerated by Project managers.
Logicalis,5.0,"Jul 17, 2023",limited growth,Software Application Developer,"Former Employee, more than 3 years","Pittsburgh, PA",Nice people. chill environment. good wlb,bad management. Reorg ongoing for 3 years.
Logicalis,3.0,"Jun 28, 2023",Good company to work for,IT Service Delivery Manager,"Current Employee, more than 5 years","Cincinnati, OH","Flexible work environment, great team members","Little to no pay raises, bonus is small, rarely have opportunities for advancement"
Logicalis,3.0,"Oct 4, 2022",Good First IT Job,Service Desk Technician,"Former Employee, less than 1 year",,"Hired me with no IT workplace experience WFH Call volume not too high Mostly nice co-workers - loved my Team Great first IT job to have, then move on to something better.","Very low pay The three weeks of training was mostly sitting around, or shadowing co-workers taking calls for companies you weren't training on. While most calls are easy, you will get screamed at every now and then. Some of the more experienced people would belittle people who came to them for help. Some co-workers really get away with slacking off, hardly troubleshooting, and relying on others on their Team to do basic things Supervisor was nice, but didn't really do anything but sit in meetings all day, wasn't very knowledgeable about our clients"
Logicalis,1.0,"Apr 12, 2023",No a place to advance,Service Delivery Manager,"Current Employee, more than 5 years","West Chester, OH",It's a job that can be worked remotely.,"No advancement opportunity, no development, no positive change after years of feedback. They will fire employees to give their jobs to more ""connected"" individuals. They do not interview or post openings to management, they appointment people to them."
Logicalis,1.0,"May 17, 2023",Stay away,Anonymous Employee,"Former Employee, more than 1 year",,Flexible ish scheduling Vision plan is cheap It’s like impossible to get fired,Everything Low wages Horrible management Even some of my coworkers were not great people Hiring nosedived
Logicalis,3.0,"Apr 26, 2023",High Pressure Environment,Tech Support Representative,"Former Employee, more than 1 year","West Bloomfield, MI",benefits were good for family or individual,high volume and pressure on employee on the helpdesk teams
Logicalis,3.0,"Apr 11, 2023",Logicalis Review,Service Desk Technician,"Current Employee, more than 1 year","Bloomfield, MI",The ability to work remotely,No annual pay increase and no growth within the company
Logicalis,5.0,"Jan 25, 2023",Good place to Work,IT Service Desk Analyst,"Current Employee, less than 1 year","Bloomfield Hills, MI",Logicalis is a 24/7 365 MSP. They are pretty flexible regarding your schedule. I was able to create a custom part-time schedule that fits around my other job and class schedule.,As with all jobs communication could be better at times
Logicalis,2.0,"Sep 23, 2022",Highly overrated and over ranked not a fortune 500 stay away,Senior Solutions Architect,"Current Employee, less than 1 year","New York, NY","Logicalis has great teamwork and highly skilled employees. The base pay was excellent, and there is an opportunity for certifications and training. Unlimited PTO is only great during your employment, not when you leave or when you get laid off","This company has a great reputation for stability and no turnover rate but not anymore. It has been ranked as a great place to work and on the fortune 500, similar to other top decent organisations, but unfortunately, all those rankings are bogus and don't reflect that at all. A decent organisation that lay off its employees should be a great place to work, and fortune 500 of how they treat people when they let go. I have worked for similar organisations before and was laid off previously by other organisations. They have paid vacation pay, generous severance pay, and cash pay for cobra, and if you get a bonus, they will give you a suitable amount to reimburse for the bonus.
At Logicalis, I haven't got any of that, and the severance pay they offered was rubbish and stingy. Termination of unemployment is never a favourable decision to any employee, but decent organisations would not leave employees suffering. I have reached out to Management to revise severance but they don't care and they just replied with a standard rubbish email. The summary here is if you stay at Logicalis because they are stable, then that's not the case anymore, and if you are offered employment at Logicalis vs other organisation, then you better choose others. Also, If you have left Cisco/IBM because of their high turnover rate, then maybe go to them and leave Logicalis as they will take care of you when they terminate your employment"
Logicalis,4.0,"Jan 11, 2023",Good foot in the door to IT,Service Desk Technician,"Current Employee, more than 5 years",,Lots of hands on experience to diverse support environments,Subject to additional account responsibilities with short notice
Logicalis,3.0,"Mar 18, 2022","Nice people, constant change, little to no progress on goals.",Scheduling Specialist,"Current Employee, more than 5 years",,"The people around you are pretty good people. Middle management, pretty good people. Work-life balance for the grunts in the trenches tends to be pretty fair. The DTO/unlimited PTO in most groups actually is quite nice, and you don't get any grief for actually taking it when you want it - this actually became my standard for my future job search.","Getting into the Director and above realm, you need to have a meeting to discuss the meeting that precedes the meeting to accomplish absolutely nothing. I feel bad for the people managers because the amount of red tape and ego management required to get any changes made to simple internal processes is near insurmountable. Company is solely sales dirven. If you aren't sales or sales aligned, dont expect much $$ past your initial offer in raises."
Logicalis,2.0,"Sep 26, 2022",The death of Tier 1,Systems Operator,"Current Employee, more than 3 years",,"(+) Little to no skill required
(+) Work from home","(-) Management is not your ally.
(-) Extremely low paw
(-) No formal structure to grow"
Logicalis,1.0,"Oct 20, 2022",Poor place to work,System Operator,"Current Employee, more than 8 years","Bloomfield Hills, MI",It is a good place to work for students because they have flexible schedules and will work around your school schedule,They do not pay well They make broad scope changes that for the bottom line profits Because of the broad scope changes it drops the moral of the employees
Logicalis,4.0,"Aug 22, 2022",Not bad not great,Senior Network Engineer,"Current Employee, more than 8 years","Dallas, TX","They give you a lot of autonomy, and trust you to do your work on your own time.",They are going woke and it’s becoming frustrating every so often. They put too much emphasis on things that have nothing to do with work
