Company Name,Overall Rating,Review Date,Review Title,Job Title,Job Details,Location,Pros,Cons
West Technology Group,5.0,"Jan 23, 2024",Great company,Sr. HR Coordinator,Current Employee,,"Inclusive, positive, good benefits, fair comp",No cons in this company
West Technology Group,3.0,"Jan 8, 2024",Wouldn't work for them again,Advanced Support Analyst,"Former Employee, more than 10 years","West Point, GA",Sense of family with coworkers,Different managers like to micromanage and you can feel unappreciated by the company.
West Technology Group,4.0,"Dec 15, 2023",in middle of a change,Senior Account Executive,Current Employee,,"formerly, a great place to work - undertaking major changes right now",many changes - acquired by private equity
West Technology Group,2.0,"Nov 18, 2023",West Tech Group,IPM,"Former Employee, more than 8 years","Denver, CO",People were great to work with.,"Investment bank bought out company in 2017, ruined the company. They are selling off every division of the company into non existence."
West Technology Group,5.0,"Nov 21, 2023",Happy to be here,Technician,Current Employee,,Strong leadership through lots of change,Continue communication to employees around future plans for company.
West Technology Group,2.0,"Nov 13, 2023",Don't go there,Customer Service Representative,"Former Employee, less than 1 year","Appleton, WI",Benefits are adequate. Metrics at this company are always changing.,Associate turnover is constant. Management tends to be clicky and promotions based on popularity rather than merit.
West Technology Group,1.0,"Nov 29, 2023",Major Layoffs,Technology Analyst,"Former Employee, more than 5 years",,Great people are still there to work with.,"Company is going through major layoffs bought by private equity company 5 years ago, finally selling off divisions/products."
West Technology Group,5.0,"Nov 3, 2023",Great place to work,Billing Specialist,"Former Employee, more than 3 years","Omaha, NE","Healthcare benefits, flex time, 401k match",No cons to share at all.
West Technology Group,3.0,"Oct 30, 2023",Technical Support Engineer,Technical Support Engineer,"Current Employee, more than 3 years",,"remote work, friendly employees great work hours",Pay increases are little if any
West Technology Group,3.0,"Oct 26, 2023",Good while it lasted,Supervisor,Former Employee,"Louisville, KY","Work from home was great, lots of resources",Company has closed its doors
West Technology Group,4.0,"Aug 26, 2023",Challenging environment with ample opportunities,Director,"Current Employee, more than 10 years","Omaha, NE",Challenging work provides many career opportunities. The rapid changes in the business can enable you to expand your flexibility and ability to adapt. This can be a great asset in future jobs.,Like many other jobs the work can be at odd hours. Substantial changes can be off putting to some employees making recruitment.
West Technology Group,2.0,"Oct 4, 2023",Dying,IT Manager,"Current Employee, more than 10 years","Omaha, NE",A lot of really good people still work here.,Monthly lay-offs... sometimes two per month.
West Technology Group,4.0,"Sep 11, 2023",Great place to work at,Lead Generation Specialist,"Current Employee, more than 3 years","Omaha, NE",Salary on time Insurance benefits Multiple processes Worldwide presence,They do not have a client facing team in India
West Technology Group,4.0,"Aug 8, 2023",Best Telecommunications company to work for,CRM Manager,"Current Employee, more than 3 years","Louisville, KY","The people are best, friendly, intelligent and professional. Some of the best supervisors I’ve had the privilege to work with.",Unfortunately compared to other companies they do not compensate their employees as well in salary.
